base_date,emd_cd,visit_pop_cnt,total_pop
1152,2019-07-31,50130253,201771.52610000008,19898
1153,2019-08-31,50130253,262651.5901000021,19908
1154,2019-09-30,50130253,274982.6139000036,19860
1155,2019-10-31,50130253,256645.67870000805,19801
1156,2019-11-30,50130253,349935.76959999726,19751
1157,2019-12-31,50130253,258049.90650000758,19707
1158,2020-01-31,50130253,169564.490200004,19662
1159,2020-02-29,50130253,78011.47800000093,19652
1160,2020-03-31,50130253,66315.92499999978,19615
1161,2020-04-30,50130253,51331.30460000038,19584
1162,2020-05-31,50130253,9718.20769999996,19515
1163,2020-06-30,50130253,12446.052900000059,19506
1164,2020-07-31,50130253,17790.22499999994,19505
1165,2020-08-31,50130253,21888.234500000162,19489
1166,2020-09-30,50130253,27327.206000000315,19463
1167,2020-10-31,50130253,31807.85860000026,19459
1168,2020-11-30,50130253,19014.52350000003,19472
1169,2020-12-31,50130253,28746.866299999863,19469
1170,2021-01-31,50130253,13940.488600000228,19452
1171,2021-02-28,50130253,10770.743300000098,19437
1172,2021-03-31,50130253,27479.690700000057,19384
1173,2021-04-30,50130253,27391.732699999997,19390
1174,2021-05-31,50130253,27889.318299999897,19356
1175,2021-06-30,50130253,30967.301999999854,19354
1176,2018-01-31,50130259,121699.65500000009,16913
1177,2018-02-28,50130259,114259.28259999967,16945
1178,2018-03-31,50130259,184019.24430000182,16951
1179,2018-04-30,50130259,204012.64229999768,16994
1180,2018-05-31,50130259,174966.80170000184,17024
1181,2018-06-30,50130259,219104.13779999968,17133
1182,2018-07-31,50130259,218702.0516999997,17150
1183,2018-08-31,50130259,260821.80569999813,17195
1184,2018-09-30,50130259,209129.17740000083,17250
1185,2018-10-31,50130259,280550.1250000002,17294
1186,2018-11-30,50130259,208562.96319999825,17251
1187,2018-12-31,50130259,209952.99950000303,17180
1188,2019-01-31,50130259,226104.38890000156,17162
1189,2019-02-28,50130259,242013.3973999981,17193
1190,2019-03-31,50130259,258110.85470000267,17201
1191,2019-04-30,50130259,294655.80060000176,17228
1192,2019-05-31,50130259,330434.0914999976,17237
1193,2019-06-30,50130259,287908.408499998,17266
1194,2019-07-31,50130259,306964.7792000029,17327
1195,2019-08-31,50130259,338727.0673999963,17369
1196,2019-09-30,50130259,263067.6124000016,17396
1197,2019-10-31,50130259,332298.40089999756,17388
1198,2019-11-30,50130259,222801.07310000173,17414
1199,2019-12-31,50130259,215772.73510000287,17338
1200,2020-01-31,50130259,198737.8798000054,17291
1201,2020-02-29,50130259,60748.69470000043,17225
1202,2020-03-31,50130259,17149.702299999804,17107
1203,2020-04-30,50130259,5816.140799999887,17042
1204,2020-05-31,50130259,1055.4803999999858,17023
1205,2020-06-30,50130259,1292.0571000000016,17026
1206,2020-07-31,50130259,2054.8672000000083,17000
1207,2020-08-31,50130259,3021.2897999999855,17014
1208,2020-09-30,50130259,3105.8313999999978,16989
1209,2020-10-31,50130259,1686.6775000000084,16968
1210,2020-11-30,50130259,1891.8291000000102,16975
1211,2020-12-31,50130259,4543.416999999946,17072
1212,2021-01-31,50130259,805.4831000000048,17053
1213,2021-02-28,50130259,660.825399999993,17053
1214,2021-03-31,50130259,1213.5639999999953,17046
1215,2021-04-30,50130259,2011.8816000000036,16999
1216,2021-05-31,50130259,1936.604100000014,16973
1217,2021-06-30,50130259,1795.5842999999902,16972
1218,2018-01-31,50130310,110446.49949999986,11984
1219,2018-02-28,50130310,109912.2990999999,12078
1220,2018-03-31,50130310,390327.1631000016,12128
1221,2018-04-30,50130310,274568.5758999975,12226
1222,2018-05-31,50130310,303846.7355999998,12279
1223,2018-06-30,50130310,274051.2358999984,12307
1224,2018-07-31,50130310,394717.23179999774,12392
1225,2018-08-31,50130310,566628.4966999952,12473
1226,2018-09-30,50130310,234018.93170000098,12564
1227,2018-10-31,50130310,313005.2815999999,12564
1228,2018-11-30,50130310,247104.65369999822,12564
1229,2018-12-31,50130310,349656.26719999587,12537
1230,2019-01-31,50130310,183637.5108,12523
1231,2019-02-28,50130310,232870.32190000077,12509
1232,2019-03-31,50130310,245742.0245000014,12488
1233,2019-04-30,50130310,285762.4284000024,12531
1234,2019-05-31,50130310,392833.6350999931,12567
1235,2019-06-30,50130310,434399.43140000047,12613
1236,2019-07-31,50130310,456072.20089999965,12653
1237,2019-08-31,50130310,567228.9067999993,12698
1238,2019-09-30,50130310,319119.60900000035,12749
1239,2019-10-31,50130310,473865.14319999336,12702
1240,2019-11-30,50130310,351179.5685999955,12714
1241,2019-12-31,50130310,376156.12979999656,12711
1242,2020-01-31,50130310,286205.37110000156,12758
1243,2020-02-29,50130310,86329.55080000062,12738
1244,2020-03-31,50130310,18346.22910000024,12674
1245,2020-04-30,50130310,6574.103999999966,12622
1246,2020-05-31,50130310,707.3056999999934,12616
1247,2020-06-30,50130310,1102.0395000000121,12549
1248,2020-07-31,50130310,5343.721400000014,12563
1249,2020-08-31,50130310,5322.927000000024,12566
1250,2020-09-30,50130310,4452.140899999983,12581
1251,2020-10-31,50130310,4314.907300000024,12513
1252,2020-11-30,50130310,2785.761699999971,12518
1253,2020-12-31,50130310,4047.352199999947,12523
1254,2021-01-31,50130310,1434.8843999999908,12568
1255,2021-02-28,50130310,1645.0648999999983,12578
1256,2021-03-31,50130310,2976.3806999999324,12620
1257,2021-04-30,50130310,2653.3532999999643,12640
1258,2021-05-31,50130310,2327.555199999998,12674
1259,2021-06-30,50130310,2470.5642000000325,12714
1260,2018-01-31,50130320,45499.38170000136,12662
1261,2018-02-28,50130320,41273.55529999952,12683
1262,2018-03-31,50130320,68725.71309999966,12681
1263,2018-04-30,50130320,85377.67669999944,12716
1264,2018-05-31,50130320,83519.09789999963,12735
1265,2018-06-30,50130320,109730.14659999801,12753
1266,2018-07-31,50130320,116736.61560000172,12800
1267,2018-08-31,50130320,110484.15129999975,12786
1268,2018-09-30,50130320,117763.26540000051,12799
1269,2018-10-31,50130320,142824.0300000012,12856
1270,2018-11-30,50130320,124561.39540000084,12836
1271,2018-12-31,50130320,126133.99150000217,12824
1272,2019-01-31,50130320,108150.15339999895,12777
1273,2019-02-28,50130320,88025.75020000094,12766
1274,2019-03-31,50130320,123577.03010000047,12769
1275,2019-04-30,50130320,135932.90259999962,12781
1276,2019-05-31,50130320,133919.1146999989,12797
1277,2019-06-30,50130320,125768.73090000103,12808
1278,2019-07-31,50130320,120000.56549999976,12799
1279,2019-08-31,50130320,123917.054400001,12763
1280,2019-09-30,50130320,116924.28400000093,12775
1281,2019-10-31,50130320,137358.75160000045,12753
1282,2019-11-30,50130320,117591.7589000007,12761
1283,2019-12-31,50130320,129852.82550000104,12722
1284,2020-01-31,50130320,90362.26379999986,12685
1285,2020-02-29,50130320,26968.94470000033,12689
1286,2020-03-31,50130320,11846.994399999681,12687
1287,2020-04-30,50130320,9262.182999999824,12706
1288,2020-05-31,50130320,948.5377999999909,12677
1289,2020-06-30,50130320,809.9267000000068,12671
1290,2020-07-31,50130320,1256.8717999999978,12681
1291,2020-08-31,50130320,1716.2594000000038,12695
1292,2020-09-30,50130320,1545.734299999998,12727
1293,2020-10-31,50130320,1707.788199999988,12722
1294,2020-11-30,50130320,2060.2052999999837,12707
1295,2020-12-31,50130320,2253.749699999978,12691
1296,2021-01-31,50130320,958.7424999999874,12700
1297,2021-02-28,50130320,622.8605999999975,12719
1298,2021-03-31,50130320,1745.427899999996,12663
1299,2021-04-30,50130320,2157.8419000000044,12684
1300,2021-05-31,50130320,2108.58769999999,12676
1301,2021-06-30,50130320,2578.970800000013,12681
1302,2018-01-31,50130510,6866.782700000086,4978
1303,2018-02-28,50130510,9147.409500000058,4995
1304,2018-03-31,50130510,11104.555599999821,4988
1305,2018-04-30,50130510,18847.868299999944,4966
1306,2018-05-31,50130510,20190.478799999873,4949
1307,2018-06-30,50130510,24745.891499999852,4951
1308,2018-07-31,50130510,29259.629699999885,4958
1309,2018-08-31,50130510,29778.44090000009,4973
1310,2018-09-30,50130510,35064.039099999914,5003
1311,2018-10-31,50130510,35455.55480000022,5012
1312,2018-11-30,50130510,24943.903400000043,5026
1313,2018-12-31,50130510,21761.321499999805,5027
1314,2019-01-31,50130510,12989.192500000176,4979
1315,2019-02-28,50130510,13727.140700000042,4966
1316,2019-03-31,50130510,14902.639399999865,4920
1317,2019-04-30,50130510,25145.83540000037,4915
1318,2019-05-31,50130510,35278.30830000017,4896
1319,2019-06-30,50130510,26289.172399999694,4901
1320,2019-07-31,50130510,30350.907999999952,4885
1321,2019-08-31,50130510,34777.12809999983,4897
1322,2019-09-30,50130510,27645.122099999975,4876
1323,2019-10-31,50130510,31690.52909999966,4874
1324,2019-11-30,50130510,20679.64229999998,4868
1325,2019-12-31,50130510,15429.229499999776,4893
1326,2020-01-31,50130510,17739.791399999795,4871
1327,2020-02-29,50130510,6596.456600000021,4868
1328,2020-03-31,50130510,2883.8391000000083,4841
1329,2020-04-30,50130510,1653.8224000000125,4813
1330,2020-05-31,50130510,233.7968000000009,4778
1331,2020-06-30,50130510,270.6491000000007,4778
1332,2020-07-31,50130510,413.3049999999955,4727
1333,2020-08-31,50130510,64.10559999999991,4724
1334,2020-09-30,50130510,185.97080000000003,4721
1335,2020-10-31,50130510,314.0294999999964,4665
1336,2020-11-30,50130510,208.28060000000062,4658
1337,2020-12-31,50130510,765.0859999999952,4658
1338,2021-01-31,50130510,100.92480000000181,4623
1339,2021-02-28,50130510,17.94790000000003,4583
1340,2021-03-31,50130510,458.1988000000031,4523
1341,2021-04-30,50130510,131.59239999999937,4518
1342,2021-05-31,50130510,223.52969999999988,4505
1343,2021-06-30,50130510,534.899600000008,4510
1344,2018-01-31,50130520,38030.06650000078,2557
1345,2018-02-28,50130520,57265.794900000066,2543
1346,2018-03-31,50130520,55250.316899999634,2530
1347,2018-04-30,50130520,72810.5055999994,2522
1348,2018-05-31,50130520,60732.70110000019,2536
1349,2018-06-30,50130520,93105.26719999974,2525
1350,2018-07-31,50130520,101447.40830000184,2504
1351,2018-08-31,50130520,121740.28169999995,2488
1352,2018-09-30,50130520,88156.43629999972,2467
1353,2018-10-31,50130520,163356.2828000018,2456
1354,2018-11-30,50130520,75861.75710000019,2444
1355,2018-12-31,50130520,68379.13470000065,2444
1356,2019-01-31,50130520,65417.188199999524,2458
1357,2019-02-28,50130520,81537.85370000027,2441
1358,2019-03-31,50130520,67606.34229999973,2443
1359,2019-04-30,50130520,91993.58560000027,2436
1360,2019-05-31,50130520,95682.12649999965,2443
1361,2019-06-30,50130520,137983.60299999968,2448
1362,2019-07-31,50130520,100496.81180000014,2439
1363,2019-08-31,50130520,98653.78710000172,2424
1364,2019-09-30,50130520,93159.0177000001,2406
1365,2019-10-31,50130520,120644.01560000019,2419
1366,2019-11-30,50130520,88602.01990000013,2417
1367,2019-12-31,50130520,82607.2548000014,2399
1368,2020-01-31,50130520,72658.94580000009,2381
1369,2020-02-29,50130520,21303.511499999586,2385
1370,2020-03-31,50130520,7412.08949999995,2366
1371,2020-04-30,50130520,3775.8239999999473,2362
1372,2020-05-31,50130520,70.95419999999955,2352
1373,2020-06-30,50130520,263.6694999999989,2364
1374,2020-07-31,50130520,254.9431999999955,2358
1375,2020-08-31,50130520,121.8145999999994,2337
1376,2020-09-30,50130520,503.00419999999417,2336
1377,2020-10-31,50130520,300.86929999999967,2330
1378,2020-11-30,50130520,175.7927000000006,2322
1379,2020-12-31,50130520,453.660400000003,2315
1380,2021-01-31,50130520,215.7082999999971,2302
1381,2021-02-28,50130520,114.7145000000001,2277
1382,2021-03-31,50130520,480.1349000000023,2239
1383,2021-04-30,50130520,551.1558999999971,2240
1384,2021-05-31,50130520,117.64629999999966,2249
1385,2021-06-30,50130520,848.5977999999973,2244
1386,2018-01-31,50130530,13393.754000000059,4106
1387,2018-02-28,50130530,13934.852300000053,4070
1388,2018-03-31,50130530,20653.22449999997,4046
1389,2018-04-30,50130530,19609.867299999743,4048
1390,2018-05-31,50130530,18791.408000000123,4044
1391,2018-06-30,50130530,23742.635300000104,4044
1392,2018-07-31,50130530,27270.664699999776,4046
1393,2018-08-31,50130530,28648.308300000153,4020
1394,2018-09-30,50130530,30175.97220000026,4032
1395,2018-10-31,50130530,46075.79169999992,4024
1396,2018-11-30,50130530,30250.797200000074,4007
1397,2018-12-31,50130530,30736.599899999772,3984
1398,2019-01-31,50130530,26226.645399999466,3951
1399,2019-02-28,50130530,27251.655500000044,3949
1400,2019-03-31,50130530,30000.04770000015,3944
1401,2019-04-30,50130530,23173.340600000123,3947
1402,2019-05-31,50130530,30692.88069999977,3916
1403,2019-06-30,50130530,31823.04369999985,3905
1404,2019-07-31,50130530,30628.93090000004,3902
1405,2019-08-31,50130530,22916.154999999613,3881
1406,2019-09-30,50130530,21688.33179999982,3851
1407,2019-10-31,50130530,28408.73710000008,3850
1408,2019-11-30,50130530,23607.696899999995,3822
1409,2019-12-31,50130530,19405.74119999986,3798
1410,2020-01-31,50130530,19929.83969999978,3770
1411,2020-02-29,50130530,8569.759999999864,3760
1412,2020-03-31,50130530,6321.6480999999885,3730
1413,2020-04-30,50130530,3772.4718999999814,3727
1414,2020-05-31,50130530,214.6267000000005,3730
1415,2020-06-30,50130530,283.2987999999999,3710
1416,2020-07-31,50130530,305.68569999999715,3691
1417,2020-08-31,50130530,150.60750000000118,3676
1418,2020-09-30,50130530,103.5193000000002,3665
1419,2020-10-31,50130530,169.93530000000015,3642
1420,2020-11-30,50130530,288.69439999999923,3610
1421,2020-12-31,50130530,118.73980000000063,3592
1422,2021-01-31,50130530,29.572500000000066,3576
1423,2021-02-28,50130530,58.23130000000021,3538
1424,2021-03-31,50130530,234.1883000000007,3476
1425,2021-04-30,50130530,197.0727000000005,3456
1426,2021-05-31,50130530,221.54430000000175,3445
1427,2021-06-30,50130530,237.0342000000016,3430
1428,2018-01-31,50130540,17593.71150000003,3643
1429,2018-02-28,50130540,23397.24949999997,3634
1430,2018-03-31,50130540,25318.228399999865,3629
1431,2018-04-30,50130540,30389.47439999971,3626
1432,2018-05-31,50130540,31210.028400000174,3671
1433,2018-06-30,50130540,42911.30629999967,3665
1434,2018-07-31,50130540,52288.63619999868,3665
1435,2018-08-31,50130540,54319.27429999971,3676
1436,2018-09-30,50130540,46242.76249999969,3680
1437,2018-10-31,50130540,58457.944100000124,3682
1438,2018-11-30,50130540,39623.09510000051,3679
1439,2018-12-31,50130540,34860.07230000024,3688
1440,2019-01-31,50130540,36039.08579999907,3669
1441,2019-02-28,50130540,44248.11660000041,3687
1442,2019-03-31,50130540,36273.33109999987,3706
1443,2019-04-30,50130540,55688.6534999994,3738
1444,2019-05-31,50130540,51251.359000001175,3730
1445,2019-06-30,50130540,53072.56219999916,3721
1446,2019-07-31,50130540,48455.7912999998,3719
1447,2019-08-31,50130540,49490.46730000015,3700
1448,2019-09-30,50130540,40788.1321000002,3677
1449,2019-10-31,50130540,59005.84060000015,3678
1450,2019-11-30,50130540,46830.02990000052,3665
1451,2019-12-31,50130540,41052.07850000002,3656
1452,2020-01-31,50130540,36488.41490000012,3669
1453,2020-02-29,50130540,11674.16539999986,3645
1454,2020-03-31,50130540,3624.9967999999467,3652
1455,2020-04-30,50130540,1663.00360000001,3652
1456,2020-05-31,50130540,101.09089999999986,3661
1457,2020-06-30,50130540,50.01160000000012,3674
1458,2020-07-31,50130540,120.79050000000021,3666
1459,2020-08-31,50130540,26.455899999999968,3669
1460,2020-09-30,50130540,245.83870000000093,3645
1461,2020-10-31,50130540,350.92999999999444,3636
1462,2020-11-30,50130540,81.82720000000039,3633
1463,2020-12-31,50130540,104.00430000000028,3636
1464,2021-01-31,50130540,52.59940000000027,3625
1465,2021-02-28,50130540,14.1003,3612
1466,2021-03-31,50130540,212.49850000000123,3571
1467,2021-04-30,50130540,203.6758000000004,3562
1468,2021-05-31,50130540,91.28709999999987,3591
1469,2021-06-30,50130540,145.63250000000062,3581
1470,2018-01-31,50130550,6418.45450000006,5407
1471,2018-02-28,50130550,3211.0124999999903,5401
1472,2018-03-31,50130550,3483.7754000000446,5399
1473,2018-04-30,50130550,6585.726899999926,5394
1474,2018-05-31,50130550,2775.7892999999835,5402
1475,2018-06-30,50130550,3209.699399999997,5403
1476,2018-07-31,50130550,4296.469600000005,5417
1477,2018-08-31,50130550,7990.357300000048,5424
1478,2018-09-30,50130550,8867.314500000062,5417
1479,2018-10-31,50130550,11321.092299999902,5386
1480,2018-11-30,50130550,9571.11980000004,5372
1481,2018-12-31,50130550,13009.412400000052,5365
1482,2019-01-31,50130550,10683.795100000136,5365
1483,2019-02-28,50130550,6398.325300000101,5377
1484,2019-03-31,50130550,6127.422599999984,5390
1485,2019-04-30,50130550,6431.648900000033,5370
1486,2019-05-31,50130550,10192.455899999866,5367
1487,2019-06-30,50130550,4828.707200000055,5370
1488,2019-07-31,50130550,8654.107600000012,5373
1489,2019-08-31,50130550,10954.131499999996,5382
1490,2019-09-30,50130550,8836.744499999932,5380
1491,2019-10-31,50130550,16977.52999999978,5386
1492,2019-11-30,50130550,11408.24599999978,5377
1493,2019-12-31,50130550,6363.9909999999345,5366
1494,2020-01-31,50130550,6431.310099999989,5359
1495,2020-02-29,50130550,2645.346200000008,5344
1496,2020-03-31,50130550,2085.2764000000166,5361
1497,2020-04-30,50130550,1553.4959000000113,5346
1498,2020-05-31,50130550,85.53679999999989,5325
1499,2020-06-30,50130550,22.817299999999985,5328
1500,2020-07-31,50130550,49.86870000000004,5335
1501,2020-08-31,50130550,136.1116000000005,5328
1502,2020-09-30,50130550,72.23970000000004,5325
1503,2020-10-31,50130550,36.655699999999946,5318
1504,2020-11-30,50130550,47.14540000000006,5308
1505,2020-12-31,50130550,73.69730000000033,5324
1506,2021-01-31,50130550,10.27059999999999,5339
1507,2021-02-28,50130550,81.34380000000007,5354
1508,2021-03-31,50130550,213.10289999999958,5323
1509,2021-04-30,50130550,193.82680000000022,5326
1510,2021-05-31,50130550,371.9670000000007,5326
1511,2021-06-30,50130550,204.75020000000117,5314
1512,2018-01-31,50130560,19949.843,5337
1513,2018-02-28,50130560,17927.432599999982,5342
1514,2018-03-31,50130560,12093.584399999838,5338
1515,2018-04-30,50130560,23082.65590000002,5361
1516,2018-05-31,50130560,15325.039800000193,5381
1517,2018-06-30,50130560,24265.43340000014,5377
1518,2018-07-31,50130560,19129.300700000145,5410
1519,2018-08-31,50130560,18605.329299999994,5431
1520,2018-09-30,50130560,21946.33970000004,5431
1521,2018-10-31,50130560,51635.674400000455,5448
1522,2018-11-30,50130560,31715.568699999836,5454
1523,2018-12-31,50130560,66673.9985000008,5478
1524,2019-01-31,50130560,79887.99369999948,5477
1525,2019-02-28,50130560,60691.75720000026,5505
1526,2019-03-31,50130560,54307.43829999953,5513
1527,2019-04-30,50130560,85391.33800000016,5513
1528,2019-05-31,50130560,90659.5851999998,5526
1529,2019-06-30,50130560,110843.45569999996,5565
1530,2019-07-31,50130560,68716.26589999952,5574
1531,2019-08-31,50130560,63294.88269999967,5575
1532,2019-09-30,50130560,63206.93370000009,5556
1533,2019-10-31,50130560,86132.85900000126,5545
1534,2019-11-30,50130560,57787.974299999885,5543
1535,2019-12-31,50130560,43467.09380000023,5485
1536,2020-01-31,50130560,40575.3463,5495
1537,2020-02-29,50130560,18902.809300000063,5471
1538,2020-03-31,50130560,14045.672599999825,5481
1539,2020-04-30,50130560,16149.534999999792,5469
1540,2020-05-31,50130560,1994.159499999985,5439
1541,2020-06-30,50130560,3602.030899999975,5414
1542,2020-07-31,50130560,3529.796000000064,5403
1543,2020-08-31,50130560,4742.315100000006,5381
1544,2020-09-30,50130560,6715.255999999975,5367
1545,2020-10-31,50130560,8450.770700000026,5363
1546,2020-11-30,50130560,6221.237700000072,5380
1547,2020-12-31,50130560,7500.124299999977,5371
1548,2021-01-31,50130560,3270.546699999966,5346
1549,2021-02-28,50130560,2212.49410000001,5348
1550,2021-03-31,50130560,3687.381299999955,5329
1551,2021-04-30,50130560,5207.930999999954,5314
1552,2021-05-31,50130560,7102.90209999996,5293
1553,2021-06-30,50130560,3376.089700000035,5301
1554,2018-01-31,50130570,29677.550000000294,23959
1555,2018-02-28,50130570,47740.01940000008,23982
1556,2018-03-31,50130570,27105.826999999885,23963
1557,2018-04-30,50130570,37781.09229999962,23960
1558,2018-05-31,50130570,31175.412900000345,23948
1559,2018-06-30,50130570,42993.70199999988,23994
1560,2018-07-31,50130570,61023.67009999952,24033
1561,2018-08-31,50130570,79994.19039999979,24053
1562,2018-09-30,50130570,60394.567499999066,24110
1563,2018-10-31,50130570,95262.22890000175,24124
1564,2018-11-30,50130570,69669.40820000038,24164
1565,2018-12-31,50130570,76494.92400000199,24163
1566,2019-01-31,50130570,64525.82140000069,24170
1567,2019-02-28,50130570,75704.9960000004,24165
1568,2019-03-31,50130570,52449.157399999625,24138
1569,2019-04-30,50130570,54136.93009999941,24121
1570,2019-05-31,50130570,75253.41670000124,24151
1571,2019-06-30,50130570,73151.51159999918,24185
1572,2019-07-31,50130570,93833.59599999979,24159
1573,2019-08-31,50130570,101545.02120000009,24227
1574,2019-09-30,50130570,76157.29370000015,24301
1575,2019-10-31,50130570,82439.9491999995,24334
1576,2019-11-30,50130570,75146.56890000039,24380
1577,2019-12-31,50130570,99354.42179999963,24389
1578,2020-01-31,50130570,63260.9117000002,24408
1579,2020-02-29,50130570,36758.50720000029,24406
1580,2020-03-31,50130570,8594.893199999951,24432
1581,2020-04-30,50130570,6157.272300000065,24418
1582,2020-05-31,50130570,380.8584000000024,24400
1583,2020-06-30,50130570,634.3792000000057,24368
1584,2020-07-31,50130570,1003.6019999999913,24389
1585,2020-08-31,50130570,1321.5439000000003,24352
1586,2020-09-30,50130570,1415.3836999999767,24365
1587,2020-10-31,50130570,1931.467699999992,24280
1588,2020-11-30,50130570,962.9188000000045,24237
1589,2020-12-31,50130570,1191.6483999999864,24222
1590,2021-01-31,50130570,314.56469999999774,24166
1591,2021-02-28,50130570,437.83749999999594,24170
1592,2021-03-31,50130570,869.6610999999923,24145
1593,2021-04-30,50130570,665.9662999999891,24104
1594,2021-05-31,50130570,1084.3049999999994,24111
1595,2021-06-30,50130570,1918.93400000001,24097
1596,2018-01-31,50130580,132827.07229999977,10764
1597,2018-02-28,50130580,108938.8103000002,10789
1598,2018-03-31,50130580,168196.63130000271,10794
1599,2018-04-30,50130580,105402.01640000043,10767
1600,2018-05-31,50130580,101567.16479999936,10769
1601,2018-06-30,50130580,102068.16209999975,10766
1602,2018-07-31,50130580,5544.102200000032,10759
1603,2018-08-31,50130580,10095.34380000011,10744
1604,2018-09-30,50130580,27284.584400000338,10755
1605,2018-10-31,50130580,29610.134699999864,10751
1606,2018-11-30,50130580,21812.42060000011,10721
1607,2018-12-31,50130580,184114.23750000075,10697
1608,2019-01-31,50130580,177326.62120000154,10647
1609,2019-02-28,50130580,128448.13540000141,10616
1610,2019-03-31,50130580,256301.7073999965,10588
1611,2019-04-30,50130580,223596.74790000293,10590
1612,2019-05-31,50130580,91507.75809999941,10605
1613,2019-06-30,50130580,367882.7077999977,10624
1614,2019-07-31,50130580,321148.96210000274,10626
1615,2019-08-31,50130580,354266.2761000047,10607
1616,2019-09-30,50130580,462391.46940000076,10572
1617,2019-10-31,50130580,663203.498599985,10546
1618,2019-11-30,50130580,606364.5881999856,10562
1619,2019-12-31,50130580,516051.6289999879,10559
1620,2020-01-31,50130580,301023.4512999981,10606
1621,2020-02-29,50130580,111535.23530000108,10590
1622,2020-03-31,50130580,198806.41080000345,10570
1623,2020-04-30,50130580,170575.26250000327,10539
1624,2020-05-31,50130580,11984.469099999935,10555
1625,2020-06-30,50130580,10022.262400000003,10535
1626,2020-07-31,50130580,14475.346699999825,10532
1627,2020-08-31,50130580,31980.76380000021,10555
1628,2020-09-30,50130580,44458.811100000225,10556
1629,2020-10-31,50130580,46842.82400000003,10675
1630,2020-11-30,50130580,29849.301299999737,10710
1631,2020-12-31,50130580,17140.88830000001,10746
1632,2021-01-31,50130580,4392.756599999978,10874
1633,2021-02-28,50130580,2948.2726999999973,10900
1634,2021-03-31,50130580,6916.0741999999,10878
1635,2021-04-30,50130580,3433.7090999999696,10937
1636,2021-05-31,50130580,3283.581299999924,10973
1637,2021-06-30,50130580,2814.09870000001,11054
1638,2018-01-31,50130590,42826.87630000108,13651
1639,2018-02-28,50130590,46550.894999999924,13699
1640,2018-03-31,50130590,59130.63469999996,13851
1641,2018-04-30,50130590,65424.711299999435,13870
1642,2018-05-31,50130590,62244.40960000004,13920
1643,2018-06-30,50130590,87537.70719999885,13957
1644,2018-07-31,50130590,69828.72219999894,14038
1645,2018-08-31,50130590,98367.86229999996,14058
1646,2018-09-30,50130590,71894.49909999954,14101
1647,2018-10-31,50130590,238230.99129999714,14127
1648,2018-11-30,50130590,63362.81080000051,14148
1649,2018-12-31,50130590,63447.3966000006,14156
1650,2019-01-31,50130590,58875.46179999979,14353
1651,2019-02-28,50130590,70496.32600000063,14480
1652,2019-03-31,50130590,80047.02519999981,14540
1653,2019-04-30,50130590,84202.82599999972,14556
1654,2019-05-31,50130590,102205.31240000091,14574
1655,2019-06-30,50130590,114391.73249999966,14552
1656,2019-07-31,50130590,115760.39759999963,14569
1657,2019-08-31,50130590,120733.88310000043,14560
1658,2019-09-30,50130590,103243.88160000129,14579
1659,2019-10-31,50130590,173237.46180000124,14595
1660,2019-11-30,50130590,131549.79110000053,14611
1661,2019-12-31,50130590,148867.37830000144,14657
1662,2020-01-31,50130590,78985.59980000003,14692
1663,2020-02-29,50130590,24952.748300000298,14713
1664,2020-03-31,50130590,8672.842499999948,14678
1665,2020-04-30,50130590,5041.536199999953,14674
1666,2020-05-31,50130590,484.4176000000024,14675
1667,2020-06-30,50130590,613.0609000000023,14725
1668,2020-07-31,50130590,1609.2437000000298,14750
1669,2020-08-31,50130590,1469.0133000000062,14770
1670,2020-09-30,50130590,1189.1597999999935,14780
1671,2020-10-31,50130590,721.511499999991,14831
1672,2020-11-30,50130590,747.8573999999991,14854
1673,2020-12-31,50130590,2122.3407999999686,14963
1674,2021-01-31,50130590,539.9404999999948,15022
1675,2021-02-28,50130590,829.3087000000017,15097
1676,2021-03-31,50130590,1289.621499999985,15146
1677,2021-04-30,50130590,1126.547400000003,15223
1678,2021-05-31,50130590,1558.57819999999,15239
1679,2021-06-30,50130590,1913.3591000000058,15277
1680,2018-01-31,50130600,16351.909900000051,13404
1681,2018-02-28,50130600,15406.970099999957,13496
1682,2018-03-31,50130600,32541.65509999995,13592
1683,2018-04-30,50130600,32733.707400000018,13596
1684,2018-05-31,50130600,23578.449500000104,13597
1685,2018-06-30,50130600,29548.368699999854,13597
1686,2018-07-31,50130600,26921.321400000077,13754
1687,2018-08-31,50130600,41966.02849999986,13767
1688,2018-09-30,50130600,28358.84540000012,13811
1689,2018-10-31,50130600,267808.53819999826,13877
1690,2018-11-30,50130600,36183.58029999999,13872
1691,2018-12-31,50130600,31336.124199999875,13930
1692,2019-01-31,50130600,27045.511199999608,13916
1693,2019-02-28,50130600,24482.30320000033,13864
1694,2019-03-31,50130600,59728.77659999924,13891
1695,2019-04-30,50130600,50215.216199999726,13883
1696,2019-05-31,50130600,56759.47500000131,13886
1697,2019-06-30,50130600,50181.722899998254,13950
1698,2019-07-31,50130600,36727.01270000005,13956
1699,2019-08-31,50130600,38507.715,13992
1700,2019-09-30,50130600,29611.825999999895,14034
1701,2019-10-31,50130600,44622.9974999995,14032
1702,2019-11-30,50130600,37592.761400000156,13996
1703,2019-12-31,50130600,49037.509300000536,14010
1704,2020-01-31,50130600,35213.903899999976,13980
1705,2020-02-29,50130600,12668.060599999813,14014
1706,2020-03-31,50130600,4183.251200000002,13974
1707,2020-04-30,50130600,4009.6552999999817,14054
1708,2020-05-31,50130600,327.65460000000434,14027
1709,2020-06-30,50130600,367.19459999999646,14022
