base_date,emd_cd,korean,long_term_frgn,short_term_frgn,resident,card_cnt,card_amt,waste_cnt,detached,apt,town,multiplex,commercial_building,distancing,waste_amt
828,2020-11-30,50110670,3719710.548999978,65943.34899999983,364.6035000000022,22313.0,525.3853503,15659696.97,45238.0,1338,4098,412,1399,126,1.2,88486000.0
829,2020-12-31,50110670,3751845.2051000125,65118.15150000041,745.8687999999904,22353.0,535.7170418000002,16186547.96,46892.0,1338,4098,412,1399,126,1.6774193548387095,98028250.0
830,2021-01-31,50110670,3659011.613899984,73613.1067000005,35.411700000000174,22383.0,532.9540984,15850817.08,45127.0,1338,4098,412,1399,126,2.0,96402550.0
831,2021-02-28,50110670,3510791.102999997,62587.312900000674,291.59059999999727,22345.0,524.7437722,16618717.33,39492.0,1338,4098,412,1399,126,1.75,84339150.0
832,2021-03-31,50110670,3778714.837699997,65538.3543000001,841.8561999999968,22290.0,532.9747633999998,15899245.08,43893.0,1338,4098,412,1399,126,1.5,90926700.0
833,2021-04-30,50110670,3673231.340999994,66012.05179999974,314.27469999999795,22253.0,531.977492,16245787.21,45171.0,1338,4098,412,1399,126,1.5,89457350.0
834,2021-05-31,50110670,4005228.6194,86304.4041000006,126.48009999999985,22307.0,550.4496855000001,16692553.48,50516.0,1338,4098,412,1399,126,1.5322580645161292,97421950.0
835,2021-06-30,50110670,3727117.7687999913,58836.757700000446,264.8095000000004,22360.0,544.514658,16270609.32,53226.0,1338,4098,412,1399,126,2.0,100096900.0
836,2018-01-31,50110680,2426195.805800004,55169.70280000007,40426.206600000514,4305.0,75.4265233,2460852.441,6890.0,59279,56760,17641,27893,3647,0.0,17513450.0
837,2018-02-28,50110680,2047150.4110000103,40520.55529999996,35059.349700000064,4316.0,79.59090909,2705924.6739999996,6487.0,59279,56760,17641,27893,3647,0.0,16209850.0
838,2018-03-31,50110680,2349674.9239999843,47907.81129999998,61700.724599999805,4402.0,81.71739129999997,2584417.996,7202.0,59279,56760,17641,27893,3647,0.0,18059150.0
839,2018-04-30,50110680,2454614.041300001,66748.80230000005,50025.0709999993,4430.0,84.50588235,2721568.7180000003,7355.0,59279,56760,17641,27893,3647,0.0,17653400.0
840,2018-05-31,50110680,2544351.9021999845,57526.15069999988,56628.47789999993,4459.0,89.32462687,3026285.3210000005,8384.0,59279,56760,17641,27893,3647,0.0,18423750.0
841,2018-06-30,50110680,2423019.0267999987,62726.4689999999,36420.16919999954,4501.0,92.55172414,3067118.046,9378.0,59279,56760,17641,27893,3647,0.0,20108550.0
842,2018-07-31,50110680,2768263.418300006,68325.18620000003,33263.68799999994,4539.0,89.50364964,2788971.7339999997,11524.0,59279,56760,17641,27893,3647,0.0,24586600.0
843,2018-08-31,50110680,2736730.1980000217,72650.35770000005,41517.804900000105,4590.0,86.53448276,2767029.29,10874.0,59279,56760,17641,27893,3647,0.0,23119700.0
844,2018-09-30,50110680,2225399.0424000043,53292.07299999997,43397.73329999991,4638.0,89.56370656,3147132.023,9990.0,59279,56760,17641,27893,3647,0.0,19464750.0
845,2018-10-31,50110680,2386348.611999993,47242.4218000001,43393.114200000266,4620.0,78.38434164,2588226.142,9009.0,59279,56760,17641,27893,3647,0.0,18088600.0
846,2018-11-30,50110680,2240898.999400001,51874.872700000145,57838.94290000032,4629.0,85.71167883,2770766.562,8273.0,59279,56760,17641,27893,3647,0.0,18173250.0
847,2018-12-31,50110680,2164994.096800006,46514.66129999988,63002.6187000013,4654.0,85.60350877,2991797.095,7857.0,59279,56760,17641,27893,3647,0.0,19062100.0
848,2019-01-31,50110680,2323961.6866000057,75285.02809999997,65376.25540000004,4683.0,81.57190635,2866505.311,7845.0,60578,58244,18880,28829,3900,0.0,19278750.0
849,2019-02-28,50110680,2108687.902699992,69417.94139999997,81551.38260000151,4679.0,79.97211155,2793428.287,7603.0,60578,58244,18880,28829,3900,0.0,18806000.0
850,2019-03-31,50110680,2328612.560800014,84854.47470000012,61055.626199999875,4698.0,87.29065744,3008543.955,7900.0,60578,58244,18880,28829,3900,0.0,18573500.0
851,2019-04-30,50110680,2370741.696600005,83852.52620000004,57802.88719999947,4715.0,89.74021352,2894650.6760000004,8221.0,60578,58244,18880,28829,3900,0.0,18478550.0
852,2019-05-31,50110680,2511092.8572000046,83733.60710000027,67044.57670000053,4737.0,90.22742475,2931996.555,9280.0,60578,58244,18880,28829,3900,0.0,20127650.0
853,2019-06-30,50110680,2430930.9630000102,86497.11060000016,65630.77699999952,4724.0,87.86941581,2769259.973,10131.0,60578,58244,18880,28829,3900,0.0,21368200.0
854,2019-07-31,50110680,2746332.06330001,101502.04850000008,75762.80029999983,4737.0,92.09966777,2875320.9669999997,11623.0,60578,58244,18880,28829,3900,0.0,25321400.0
855,2019-08-31,50110680,2793067.661000018,111472.99220000014,86026.00389999915,4751.0,97.94576271,3185227.837,11645.0,60578,58244,18880,28829,3900,0.0,24983650.0
856,2019-09-30,50110680,2222043.0024000145,88197.58199999994,58798.253000000135,4720.0,93.85915493,3009600.838,10648.0,60578,58244,18880,28829,3900,0.0,22081450.0
857,2019-10-31,50110680,2472890.4705999885,84040.61310000003,64230.221500000174,4749.0,99.64864865,3185093.4560000002,9695.0,60578,58244,18880,28829,3900,0.0,19865800.0
858,2019-11-30,50110680,2334252.048999987,70117.47729999993,64290.35000000017,4731.0,93.25429553,2886740.729,8809.0,60578,58244,18880,28829,3900,0.0,20064600.0
859,2019-12-31,50110680,2322173.552000002,85624.72469999992,71511.46500000046,4764.0,91.01320132,2937766.33,8373.0,60578,58244,18880,28829,3900,0.0,20094800.0
860,2020-01-31,50110680,2381052.757300008,78374.08240000003,65220.675900000475,4770.0,94.99315068,3262519.586,8681.0,571,292,229,491,38,0.0,23302900.0
861,2020-02-29,50110680,1910885.0581000163,45082.41589999969,17812.529999999933,4746.0,85.10830325,2657471.625,8372.0,571,292,229,491,38,0.0,21174500.0
862,2020-03-31,50110680,1968050.126899989,59299.58969999905,3202.3984999999884,4752.0,87.37201365,2635500.683,9196.0,571,292,229,491,38,0.0,21279150.0
863,2020-04-30,50110680,1940689.5824000053,44676.5935,706.2325000000043,4767.0,90.85416667,2721784.358,8327.0,571,292,229,491,38,0.0,18466400.0
864,2020-05-31,50110680,2256568.9110999918,65710.02079999997,167.10389999999728,4767.0,100.03322259999999,3172102.1960000005,9975.0,571,292,229,491,38,0.0,21388150.0
865,2020-06-30,50110680,2292316.976999993,61470.89710000014,192.64219999999835,4789.0,94.45614035,2943387.4069999997,8996.0,571,292,229,491,38,0.1,18843700.0
866,2020-07-31,50110680,2593939.2685999917,74460.23819999982,429.1676999999949,4780.0,93.13,2905848.1969999997,11940.0,571,292,229,491,38,1.0,24443100.0
867,2020-08-31,50110680,2779493.1022000043,78582.1890000003,287.10619999999835,4765.0,98.34459459,3077752.264,12158.0,571,292,229,491,38,1.3225806451612905,26576100.0
868,2020-09-30,50110680,2171346.831899999,75118.52049999993,227.11529999999766,4776.0,97.30208333,3170933.51,10064.0,571,292,229,491,38,2.0,19857650.0
869,2020-10-31,50110680,2440134.7689000024,64801.073099998845,351.7408999999984,4780.0,88.96666667,2737431.337,10220.0,571,292,229,491,38,2.0,21155300.0
870,2020-11-30,50110680,2365601.036599996,45782.66340000004,316.7714999999946,4758.0,93.72953737,3020446.758,9071.0,571,292,229,491,38,1.2,20030450.0
871,2020-12-31,50110680,2086615.802199992,57565.50980000063,239.0646000000004,4746.0,92.51535836,2973412.7169999997,9161.0,571,292,229,491,38,1.6774193548387095,20953200.0
872,2021-01-31,50110680,1981410.910699996,53429.18860000074,96.2807,4740.0,87.61754386,2764352.653,8663.0,571,292,229,491,38,2.0,19924750.0
873,2021-02-28,50110680,2048176.1906000047,46956.35210000064,139.73849999999925,4723.0,90.60153257,3030584.64,6817.0,571,292,229,491,38,1.75,16235200.0
874,2021-03-31,50110680,2314826.6182999937,70526.79340000008,88.2539,4730.0,90.32542373,2869478.2610000004,7967.0,571,292,229,491,38,1.5,18808700.0
875,2021-04-30,50110680,2354022.1851000027,65489.353199999896,343.3449000000008,4732.0,91.28919861,2848139.979,8655.0,571,292,229,491,38,1.5,19633000.0
876,2021-05-31,50110680,2562583.333099998,67384.96530000045,133.7641000000003,4692.0,97.13,3194492.147,9544.0,571,292,229,491,38,1.5322580645161292,20363000.0
877,2021-06-30,50110680,2630449.73480002,66487.61959999974,123.77410000000008,4675.0,99.2599278,3137556.6789999995,10497.0,571,292,229,491,38,2.0,21586550.0
878,2018-01-31,50110690,2837494.323099992,45050.47119999999,103325.56859999977,3124.0,56.86879433,2362878.918,5338.0,59279,56760,17641,27893,3647,0.0,14694200.0
879,2018-02-28,50110690,2311217.315299998,57670.78620000015,94725.42270000023,3134.0,58.21487603,2594013.074,4940.0,59279,56760,17641,27893,3647,0.0,14004850.0
880,2018-03-31,50110690,2609787.7343000057,49190.8076,118383.54620000125,3150.0,57.532608700000004,2143729.475,5648.0,59279,56760,17641,27893,3647,0.0,15804550.0
881,2018-04-30,50110690,2969019.639100012,58365.55139999996,143119.20779999928,3133.0,61.05243446,2519666.067,5572.0,59279,56760,17641,27893,3647,0.0,14904200.0
882,2018-05-31,50110690,3071391.9106000094,66429.9521,160577.52120000144,3131.0,60.07011070000001,2472379.557,6253.0,59279,56760,17641,27893,3647,0.0,15476250.0
883,2018-06-30,50110690,2821994.678300007,70163.54379999985,163720.17300000048,3150.0,59.66909091,2090786.073,6760.0,59279,56760,17641,27893,3647,0.0,16682350.0
884,2018-07-31,50110690,2921433.915600003,73956.07320000026,218824.9860000017,3201.0,64.16187049999999,2288853.885,8109.0,59279,56760,17641,27893,3647,0.0,19566250.0
885,2018-08-31,50110690,3074936.3447000086,90050.16149999991,293229.61059999967,3210.0,68.40701754,2413149.628,7809.0,59279,56760,17641,27893,3647,0.0,18073950.0
886,2018-09-30,50110690,2512685.8289000317,85143.60790000019,246910.7216000022,3213.0,65.07636364,2486891.673,7408.0,59279,56760,17641,27893,3647,0.0,16785750.0
887,2018-10-31,50110690,2755231.1528999917,68814.51159999991,380033.5598999951,3253.0,62.64338235,2422056.268,6888.0,59279,56760,17641,27893,3647,0.0,16677600.0
888,2018-11-30,50110690,2582506.279799993,60315.42410000018,354609.8325000006,3265.0,68.15413534,2568955.647,6403.0,59279,56760,17641,27893,3647,0.0,15927400.0
889,2018-12-31,50110690,2384706.9220000096,75957.85869999987,350728.4146999997,3257.0,67.13888889,2774585.628,6233.0,59279,56760,17641,27893,3647,0.0,16824600.0
890,2019-01-31,50110690,2692802.8364000064,86563.4462999998,364390.4902999998,3231.0,62.61888112,2466593.759,5913.0,60578,58244,18880,28829,3900,0.0,15314350.0
891,2019-02-28,50110690,2567459.5222999863,87754.34459999975,470769.9123999985,3240.0,64.15748031,2453511.268,5621.0,60578,58244,18880,28829,3900,0.0,14416750.0
892,2019-03-31,50110690,2705825.8780999943,81855.69190000021,405639.96459999774,3273.0,69.90391459,2468206.754,5700.0,60578,58244,18880,28829,3900,0.0,15020400.0
893,2019-04-30,50110690,2934675.9184000175,92095.87920000016,442873.48309999774,3279.0,66.03690037,2589259.9080000003,5888.0,60578,58244,18880,28829,3900,0.0,15270900.0
894,2019-05-31,50110690,3168779.122500015,99567.82509999994,489079.3428000009,3279.0,70.64561404,2452689.049,6704.0,60578,58244,18880,28829,3900,0.0,16476700.0
895,2019-06-30,50110690,2929936.0730999857,105996.38569999988,422785.95090000296,3298.0,66.95,2749253.3819999998,7195.0,60578,58244,18880,28829,3900,0.0,16892650.0
896,2019-07-31,50110690,2996704.657699978,115024.30759999994,475954.8154000049,3277.0,71.83848797,2442129.656,8407.0,60578,58244,18880,28829,3900,0.0,20124150.0
897,2019-08-31,50110690,2910714.123000002,97716.69459999974,524794.355400004,3303.0,73.49477352,2893867.213,8766.0,60578,58244,18880,28829,3900,0.0,20959850.0
898,2019-09-30,50110690,2449940.814700007,89719.75109999988,386215.0439000025,3296.0,68.97058824,2725561.272,7896.0,60578,58244,18880,28829,3900,0.0,18552500.0
899,2019-10-31,50110690,3056249.6706999936,77781.89750000018,410635.72809999797,3315.0,70.36912752,2858645.376,7376.0,60578,58244,18880,28829,3900,0.0,18124000.0
900,2019-11-30,50110690,2849750.109799996,75468.27170000006,390059.27939999907,3307.0,73.30851064,2577615.688,6909.0,60578,58244,18880,28829,3900,0.0,18902350.0
901,2019-12-31,50110690,2742842.6948000016,86960.92369999985,406861.55810000096,3314.0,72.83848797,2694640.753,6527.0,60578,58244,18880,28829,3900,0.0,17385050.0
902,2020-01-31,50110690,2908402.582399988,85443.37190000138,375997.9116999996,3330.0,68.85810811,2439683.399,6581.0,496,276,158,109,61,0.0,18797900.0
903,2020-02-29,50110690,1976880.4324999976,46776.170199999666,52420.65210000059,3351.0,63.41544118,1879403.6619999998,6079.0,496,276,158,109,61,0.0,16045750.0
904,2020-03-31,50110690,1673145.867800005,47747.90149999983,5387.049399999933,3327.0,63.1358885,1911066.4109999998,6373.0,496,276,158,109,61,0.0,16070150.0
905,2020-04-30,50110690,1791274.4604999954,40208.676400000106,2220.6320000000023,3336.0,68.88172043,2189986.624,5890.0,496,276,158,109,61,0.0,14195400.0
906,2020-05-31,50110690,2183597.9243,45309.503299999895,127.82779999999924,3333.0,73.73630137,2376185.151,6872.0,496,276,158,109,61,0.0,16621200.0
907,2020-06-30,50110690,2420548.522,72558.9856999997,291.27939999999836,3352.0,71.03873239,2332001.391,6829.0,496,276,158,109,61,0.1,16569750.0
908,2020-07-31,50110690,2717458.2495999937,99021.48140000006,757.2043999999939,3364.0,72.60137457,2467032.935,8482.0,496,276,158,109,61,1.0,20972600.0
909,2020-08-31,50110690,2997325.7971999883,80771.42849999997,418.3602999999959,3350.0,76.84013605,2561032.5409999997,8578.0,496,276,158,109,61,1.3225806451612905,21004750.0
910,2020-09-30,50110690,2076839.761699996,58291.117599999314,305.06789999999745,3355.0,77.35272727,2676811.7819999997,7432.0,496,276,158,109,61,2.0,16956300.0
911,2020-10-31,50110690,2530107.2054000003,60250.925800000485,514.0392999999941,3355.0,73.46315789,2342337.982,7681.0,496,276,158,109,61,2.0,18218650.0
912,2020-11-30,50110690,2415463.23799998,46886.15439999983,865.4973000000032,3365.0,73.51071429,2629020.707,7114.0,496,276,158,109,61,1.2,18714300.0
913,2020-12-31,50110690,1684841.701599994,42846.27999999995,900.1336999999955,3367.0,71.48056537,2417028.488,6863.0,496,276,158,109,61,1.6774193548387095,17619050.0
914,2021-01-31,50110690,1648509.626799995,33760.527600000576,74.90010000000008,3370.0,70.22743682,2256346.437,6898.0,496,276,158,109,61,2.0,17814850.0
915,2021-02-28,50110690,1789454.5189999978,43000.35590000056,150.5692999999994,3362.0,67.28735632,2370239.716,5969.0,496,276,158,109,61,1.75,15402250.0
916,2021-03-31,50110690,2078667.577599995,55993.80190000001,490.5946000000069,3367.0,70.2369338,2528753.5330000003,6681.0,496,276,158,109,61,1.5,17504100.0
917,2021-04-30,50110690,2235246.769900001,54513.91249999994,340.7604000000012,3381.0,72.85869565,2517275.569,6926.0,496,276,158,109,61,1.5,17377150.0
918,2021-05-31,50110690,2391850.4999999995,60633.2972999998,83.54699999999995,3385.0,75.07903780000002,2691391.392,8298.0,496,276,158,109,61,1.5322580645161292,19663550.0
919,2021-06-30,50110690,2436716.008900004,68327.31100000022,58.37160000000014,3403.0,74.43115942,2511490.529,8749.0,496,276,158,109,61,2.0,19733350.0
920,2018-01-31,50130250,4952042.7245000135,287127.808599999,41087.25770000101,22603.0,259.6612903,9383156.884,10185.0,33440,17439,9305,5947,1717,0.0,38885550.0
921,2018-02-28,50130250,4222152.834299979,264529.9658000007,30702.342700000136,22630.0,259.23826710000003,9687726.643,9530.0,33440,17439,9305,5947,1717,0.0,36731400.0
922,2018-03-31,50130250,4865669.925999988,309677.5996000005,77385.70570000076,22670.0,280.57232700000003,9897018.739,11087.0,33440,17439,9305,5947,1717,0.0,43941150.0
923,2018-04-30,50130250,5255043.849100026,326690.3964000008,90099.65979999934,22720.0,311.4107744,10543858.61,11311.0,33440,17439,9305,5947,1717,0.0,41431100.0
924,2018-05-31,50130250,5373097.855700003,298018.04740000085,69000.56410000005,22816.0,320.0521173,11320651.97,12810.0,33440,17439,9305,5947,1717,0.0,43391800.0
925,2018-06-30,50130250,4752429.254299996,247779.75410000051,61410.48209999934,22772.0,293.81433219999997,9848385.749,13202.0,33440,17439,9305,5947,1717,0.0,44202200.0
926,2018-07-31,50130250,4573296.52,194576.65429999988,29305.126599999898,22794.0,270.7677419,9223138.581,13985.0,33440,17439,9305,5947,1717,0.0,50247200.0
927,2018-08-31,50130250,5451328.8603000315,440089.61849999975,61669.17469999941,23187.0,326.73051949999996,11564419.52,15985.0,33440,17439,9305,5947,1717,0.0,53799900.0
928,2018-09-30,50130250,5312185.887799987,410880.1502999977,36343.84610000027,23157.0,330.0067114,12480863.3,15276.0,33440,17439,9305,5947,1717,0.0,50900300.0
929,2018-10-31,50130250,5181474.935300023,353250.6947000003,46791.43480000005,23131.0,308.76340689999995,10368031.22,13956.0,33440,17439,9305,5947,1717,0.0,47706650.0
930,2018-11-30,50130250,5005801.355200036,339220.1524000017,59734.08080000062,23119.0,323.9833887000001,10964167.18,13481.0,33440,17439,9305,5947,1717,0.0,49818000.0
931,2018-12-31,50130250,4699366.303400009,293304.55480000173,69836.15820000187,23094.0,303.8252427,10440131.1,12238.0,33440,17439,9305,5947,1717,0.0,52109450.0
932,2019-01-31,50130250,5302766.0454999935,456492.08459999814,50163.78289999999,23083.0,312.3868852,11181257.32,15727.0,34108,18251,10641,6543,1814,0.0,59920500.0
933,2019-02-28,50130250,4709051.396199987,383855.6542999977,55913.64600000054,23084.0,316.6606498,11526702.43,17555.0,34108,18251,10641,6543,1814,0.0,64507450.0
934,2019-03-31,50130250,5270633.034399964,470441.5423999958,74495.0986000003,23115.0,336.9703947,11382149.79,20864.0,34108,18251,10641,6543,1814,0.0,74448950.0
935,2019-04-30,50130250,5360930.530500026,435325.63609999797,69379.46409999888,23155.0,339.585034,11200429.95,22208.0,34108,18251,10641,6543,1814,0.0,76326749.0
936,2019-05-31,50130250,6034567.1153000565,491081.4312999978,82275.87280000135,23136.0,359.5344262,12155542.6,28406.0,34108,18251,10641,6543,1814,0.0,89408798.0
937,2019-06-30,50130250,5024534.660399997,369632.6879000015,41371.65869999952,22964.0,324.960396,10512808.71,29856.0,34108,18251,10641,6543,1814,0.0,94718850.0
938,2019-07-31,50130250,4962429.960699993,282652.14680000057,43389.78109999949,22944.0,291.3227848,9390596.345,29752.0,34108,18251,10641,6543,1814,0.0,99189650.0
939,2019-08-31,50130250,5841921.858500016,591568.7562,57993.44690000081,23221.0,352.6918239,11671521.52,36484.0,34108,18251,10641,6543,1814,0.0,105859200.0
940,2019-09-30,50130250,5094123.276400041,464691.4470999982,46199.30620000068,23162.0,345.59932660000015,11647623.43,22135.0,34108,18251,10641,6543,1814,0.0,51079250.0
941,2019-10-31,50130250,5350141.502199985,473322.3576999986,48992.59710000042,23132.0,366.3831169,11669025.37,29849.0,34108,18251,10641,6543,1814,0.0,77633150.0
942,2019-11-30,50130250,5478595.762900018,461246.2650000018,38607.635000000446,23151.0,354.29139069999997,11338223.67,33506.0,34108,18251,10641,6543,1814,0.0,99774700.0
943,2019-12-31,50130250,5008510.480499988,383292.9726000002,39740.999800000085,23105.0,332.12337660000014,11480138.24,30188.0,34108,18251,10641,6543,1814,0.0,102687000.0
944,2020-01-31,50130250,5302024.482099948,454054.2490000062,46314.7951000003,23138.0,326.6602564,11713552.3,30696.0,4792,715,3153,948,247,0.0,104173150.0
945,2020-02-29,50130250,4395555.620800027,445784.6368000003,18775.85649999998,23112.0,326.013986,10918580.84,31001.0,4792,715,3153,948,247,0.0,97979349.0
946,2020-03-31,50130250,4637970.897199999,452000.65550000133,12464.812699999842,23106.0,341.09477119999997,11486340.39,32870.0,4792,715,3153,948,247,0.0,103538750.0
947,2020-04-30,50130250,4620813.149400018,492968.1492000034,8853.288099999876,23078.0,343.1885522,11763156.04,31888.0,4792,715,3153,948,247,0.0,95039599.0
948,2020-05-31,50130250,5264317.785599981,438869.7803999996,1070.8794999999993,23053.0,401.1546053,13628183.84,37916.0,4792,715,3153,948,247,0.0,110405348.0
949,2020-06-30,50130250,4812851.842700002,362377.42860000033,823.1514000000107,22970.0,382.8163265,12669103.11,36214.0,4792,715,3153,948,247,0.1,103177347.0
950,2020-07-31,50130250,5083364.355399988,374882.7589999983,2155.032299999998,22959.0,362.8311258,12493723.92,34439.0,4792,715,3153,948,247,1.0,99259041.0
951,2020-08-31,50130250,5778736.154700028,432066.9450000029,3529.973200000017,23162.0,392.2833876,13484989.38,40025.0,4792,715,3153,948,247,1.3225806451612905,108944848.0
952,2020-09-30,50130250,5247543.414700018,439286.18870000547,1825.4356999999868,23263.0,387.5205479,13784663.57,38067.0,4792,715,3153,948,247,2.0,92630549.0
953,2020-10-31,50130250,6026681.826399977,449787.0901000028,709.3900999999937,23336.0,380.2598684,12996343.2,36538.0,4792,715,3153,948,247,2.0,96266900.0
954,2020-11-30,50130250,5625471.993099991,385702.65559999907,2558.335699999962,23428.0,369.88552189999996,12920957.02,34724.0,4792,715,3153,948,247,1.2,100047750.0
955,2020-12-31,50130250,5357299.155599954,445228.85400000133,2256.163199999981,23451.0,366.1287129,13090778.48,35493.0,4792,715,3153,948,247,1.6774193548387095,107058050.0
956,2021-01-31,50130250,5821311.42229999,475423.612900016,238.16389999999905,23503.0,365.47651010000004,12587366.01,35084.0,4792,715,3153,948,247,2.0,105314800.0
957,2021-02-28,50130250,5330115.046899991,364229.2085000053,230.41739999999925,23643.0,365.0971223,12700236.49,32472.0,4792,715,3153,948,247,1.75,99042750.0
958,2021-03-31,50130250,6271874.309599989,447774.1410999996,1293.4048999999836,23570.0,377.6740506,12521893.33,36061.0,4792,715,3153,948,247,1.5,105467100.0
959,2021-04-30,50130250,6373392.477900048,439652.1366000049,2144.6517000000104,23541.0,398.4548495,13426247.05,35556.0,4792,715,3153,948,247,1.5,101782450.0
960,2021-05-31,50130250,6912695.468300032,474976.5542000062,583.4409999999963,23597.0,404.91233769999997,14009790.45,42373.0,4792,715,3153,948,247,1.5322580645161292,113929800.0
961,2021-06-30,50130250,5872769.05969999,375660.7016999906,1268.9939999999935,23530.0,405.8197279,13725988.09,41806.0,4792,715,3153,948,247,2.0,109850800.0
962,2018-01-31,50130253,6247469.551000003,193848.46499999933,255565.1598999985,19740.0,164.8926174,6303015.789,9570.0,33440,17439,9305,5947,1717,0.0,42437700.0
963,2018-02-28,50130253,4765782.765699978,193762.8019000001,160098.5424999995,19777.0,151.1648746,6559595.717,8588.0,33440,17439,9305,5947,1717,0.0,37088050.0
964,2018-03-31,50130253,5227239.360199981,190745.7659000001,167708.20540000222,19806.0,166.75884240000005,6532017.92,10072.0,33440,17439,9305,5947,1717,0.0,42988350.0
965,2018-04-30,50130253,5837908.084100017,140895.1653999993,194940.5445999952,19836.0,173.33887040000005,6741103.575,10001.0,33440,17439,9305,5947,1717,0.0,42703500.0
966,2018-05-31,50130253,6021708.6461000275,140122.28060000043,222367.74300000028,19890.0,173.57594939999996,6829224.449,11153.0,33440,17439,9305,5947,1717,0.0,42616750.0
967,2018-06-30,50130253,5515113.054300079,183732.3772999997,409692.21949999663,19930.0,190.0790378,7186082.4739999985,11733.0,33440,17439,9305,5947,1717,0.0,42287450.0
968,2018-07-31,50130253,5833078.808899979,183671.72970000067,293531.7650000009,19890.0,191.8721311,7254738.062000001,13599.0,33440,17439,9305,5947,1717,0.0,49758400.0
969,2018-08-31,50130253,5927362.530200052,192108.2829999992,263867.1323000034,19877.0,182.9462025,7177999.472,13714.0,33440,17439,9305,5947,1717,0.0,49571700.0
970,2018-09-30,50130253,5495267.836099997,189094.58559999813,452093.283799996,19874.0,176.4542484,7227251.212,12365.0,33440,17439,9305,5947,1717,0.0,45419400.0
971,2018-10-31,50130253,5918554.171500001,219515.1222000011,245423.27479999914,19831.0,174.49337749999995,6525517.195,11662.0,33440,17439,9305,5947,1717,0.0,44434300.0
972,2018-11-30,50130253,5925972.23160001,242745.5742999989,187729.11449999863,19822.0,172.48344369999995,6658808.444,10756.0,33440,17439,9305,5947,1717,0.0,45008000.0
973,2018-12-31,50130253,5727274.67299999,263955.7615999999,135609.04860000225,19778.0,178.4575163,6838895.873,11501.0,33440,17439,9305,5947,1717,0.0,48961900.0
974,2019-01-31,50130253,6472497.965199987,340406.4647000001,145043.72419999805,19793.0,173.8051948,6764684.37,10629.0,34108,18251,10641,6543,1814,0.0,45272000.0
975,2019-02-28,50130253,5418479.7657000255,277475.1405000012,113166.03130000105,19782.0,167.31205669999997,6617728.585,7080.0,34108,18251,10641,6543,1814,0.0,27809150.0
976,2019-03-31,50130253,5412371.8169000065,296547.3561000017,112023.58470000092,19797.0,174.57556269999995,6855091.09,4749.0,34108,18251,10641,6543,1814,0.0,17810750.0
977,2019-04-30,50130253,5967236.453400028,298575.3731000004,140697.21060000075,19856.0,180.87748340000002,6708682.778,4902.0,34108,18251,10641,6543,1814,0.0,16786800.0
978,2019-05-31,50130253,6158256.9265000075,256096.43769999978,131525.02709999972,19896.0,187.257329,7278776.472,12716.0,34108,18251,10641,6543,1814,0.0,45550300.0
979,2019-06-30,50130253,5606465.865700023,221597.89240000173,191646.4278999964,19915.0,188.6754967,7051098.4470000025,16410.0,34108,18251,10641,6543,1814,0.0,58575550.0
980,2019-07-31,50130253,6228930.586599985,252686.9918000004,201771.52610000008,19898.0,186.734375,6568166.575,18048.0,34108,18251,10641,6543,1814,0.0,64063450.0
981,2019-08-31,50130253,6518793.38950002,260578.1744999993,262651.5901000021,19908.0,196.57556269999998,7382166.225,19078.0,34108,18251,10641,6543,1814,0.0,66347550.0
982,2019-09-30,50130253,5148259.351099983,197704.77599999963,274982.6139000036,19860.0,182.9087838,7269473.313999997,17315.0,34108,18251,10641,6543,1814,0.0,57377000.0
983,2019-10-31,50130253,6037027.707800016,246382.6818999993,256645.67870000805,19801.0,188.4824281,7076815.824,16754.0,34108,18251,10641,6543,1814,0.0,57174300.0
984,2019-11-30,50130253,5963580.37370001,252363.6868000016,349935.7695999973,19751.0,184.3029316,6993647.954,15041.0,34108,18251,10641,6543,1814,0.0,55376450.0
985,2019-12-31,50130253,6501128.051599978,284956.2947000005,258049.9065000076,19707.0,186.3980583,7633761.068,14964.0,34108,18251,10641,6543,1814,0.0,60409100.0
986,2020-01-31,50130253,6930722.5647,258894.24530001194,169564.49020000402,19662.0,179.39869280000005,7220948.801,15805.0,5359,705,504,289,171,0.0,68767000.0
987,2020-02-29,50130253,4422761.693699997,249530.12070000448,78011.47800000093,19652.0,163.29616719999999,6445949.449,14605.0,5359,705,504,289,171,0.0,61501550.0
988,2020-03-31,50130253,4667187.6019000085,292294.5189000022,66315.92499999977,19615.0,168.9448052,6376515.844,16239.0,5359,705,504,289,171,0.0,62658150.0
989,2020-04-30,50130253,4614854.953899997,279069.5410000076,51331.30460000038,19584.0,183.8624161,6733007.581,15672.0,5359,705,504,289,171,0.0,59824450.0
990,2020-05-31,50130253,5209742.4077000255,340929.5074000007,9718.207699999959,19515.0,195.1639871,7635971.746,17574.0,5359,705,504,289,171,0.0,63544800.0
991,2020-06-30,50130253,4774556.864900041,213280.43550000046,12446.05290000006,19506.0,188.77076409999998,7155217.6379999975,18020.0,5359,705,504,289,171,0.1,63109150.0
992,2020-07-31,50130253,5549453.20279999,234317.16459999874,17790.22499999994,19505.0,197.7507987,7686534.681,19042.0,5359,705,504,289,171,1.0,67019150.0
993,2020-08-31,50130253,6380705.966199988,239644.59710000013,21888.234500000162,19489.0,217.88925079999999,8483984.85,19399.0,5359,705,504,289,171,1.3225806451612905,71615800.0
