base_date,emd_cd,korean_resd_f0,korean_work_f0,korean_visit_f0,korean_resd_f10,korean_work_f10,korean_visit_f10,korean_resd_f20,korean_work_f20,korean_visit_f20,korean_resd_f30,korean_work_f30,korean_visit_f30,korean_resd_f40,korean_work_f40,korean_visit_f40,korean_resd_f50,korean_work_f50,korean_visit_f50,korean_resd_f60,korean_work_f60,korean_visit_f60,korean_resd_f70,korean_work_f70,korean_visit_f70,korean_resd_f80,korean_work_f80,korean_visit_f80,korean_resd_m0,korean_work_m0,korean_visit_m0,korean_resd_m10,korean_work_m10,korean_visit_m10,korean_resd_m20,korean_work_m20,korean_visit_m20,korean_resd_m30,korean_work_m30,korean_visit_m30,korean_resd_m40,korean_work_m40,korean_visit_m40,korean_resd_m50,korean_work_m50,korean_visit_m50,korean_resd_m60,korean_work_m60,korean_visit_m60,korean_resd_m70,korean_work_m70,korean_visit_m70,korean_resd_m80,korean_work_m80,korean_visit_m80
712,2021-05-31,50110600,1562791.6451999971,49613.69890000005,405308.7436,1253154.4221000005,38131.471400000046,311354.1303,883654.2844999989,93802.12949999991,334159.7623000002,1562791.6451999971,49613.69890000005,405308.7436,1687241.6164000009,148629.02500000017,513694.0529999998,1655395.3292000017,121525.40989999975,462926.97649999935,933404.9221999992,42852.77940000005,280496.1644000003,515919.74340000044,13308.5336,112410.16330000016,207577.08509999985,5184.990200000009,43715.56339999992,1374390.3301000022,143367.62379999988,321539.4178000001,1620656.5522999992,165560.8638000001,371918.820899999,904092.1469999995,95960.91499999992,361108.12169999984,771545.1456999987,113923.09719999989,390588.04929999966,1379409.2882999994,167961.51729999998,581524.2731999998,1496275.722700002,146809.58179999993,616681.590100001,895276.3668999996,70093.52030000003,406005.3561000003,391556.7808000003,16618.303099999994,149555.9720000001,237742.5653,9233.710900000013,86341.69980000016
713,2021-06-30,50110600,1456646.4664999994,26995.323700000008,433357.93070000055,1168039.8772999991,20650.939200000008,332893.5262999995,847654.1838000005,88475.40589999994,328510.10140000004,1456646.4664999994,26995.323700000008,433357.93070000055,1591346.4965999974,142845.22309999992,511101.3249000003,1603473.0833999994,118245.78890000006,451255.4113000002,917646.8152000008,44729.40019999999,272592.6636000007,504129.1396999996,10458.012100000013,95206.68380000013,202833.2090999997,4060.3503000000014,37096.787799999984,1310405.330400001,74939.06820000004,548021.4721999987,1545206.581199999,86683.00969999997,633378.9031000005,852823.6121999994,93054.44630000011,360839.95309999905,735160.4706999995,113183.65939999992,371824.0131000009,1294414.1936,162797.20480000007,587138.2274000003,1427504.9693000002,158157.75769999993,587085.3969999999,860381.9166999997,73667.8948999999,387410.2552,392219.7160000001,15597.000299999994,140570.5866999999,238145.0815000002,8595.459899999993,80986.4927
714,2018-01-31,50110610,1200958.018200001,17366.29750000002,192400.14540000012,896707.0919000005,19261.37419999999,214635.0051999997,550351.0363,32397.9773,202672.9295,1200958.018200001,17366.29750000002,192400.14540000012,1260816.1071999995,65481.48309999987,291457.5544000003,856081.2965999995,41394.414500000006,243969.9241999997,522745.14,18325.34050000004,147140.01720000035,226704.08890000003,8148.285699999991,69802.21650000017,155363.64150000009,6060.939099999991,50337.148800000046,1320949.159700001,23738.771700000038,204490.92080000055,1031417.0628000004,27942.264099999997,241760.2075,503995.10019999964,35609.99449999997,222946.2343,1038702.5045999986,51859.838600000105,249959.9683999998,1100878.754299999,78839.44429999994,385416.4121000001,1029633.9136999992,77402.61070000003,349181.91069999954,548186.2205000003,27534.27079999998,187851.97369999986,207287.3759,16260.2999,72733.93889999996,83923.87129999996,6222.277399999996,27709.8519
715,2018-02-28,50110610,1166752.7366999988,9305.066400000003,156650.00769999987,871167.3828999999,10241.603399999998,173597.26240000015,538405.8548999999,32363.555800000053,195340.41780000032,1166752.7366999988,9305.066400000003,156650.00769999987,1154381.2433999998,63848.60659999994,280478.7775,788758.4921999994,37159.45520000001,228043.87249999968,480043.6577000004,16080.040099999993,129101.12209999998,204880.12080000024,2050.3984000000005,69253.82009999997,140407.3549,1382.1632999999995,49481.70669999995,1291559.2950000009,15909.559700000014,186290.79200000016,1008469.0115000005,18697.756599999982,219478.8960999998,469234.0432000005,35271.22079999999,210079.22729999968,935539.7222999996,52290.772100000046,256831.4642000001,1028887.6198999992,71029.5108,354959.32069999963,933753.7829999996,68142.2948,312034.8466000002,507505.4113999995,28688.657499999965,164551.12219999995,184878.84709999984,19963.41440000001,59652.94270000003,74851.39199999996,7614.834499999989,22767.68199999998
716,2018-03-31,50110610,1086361.4910999998,11086.600499999982,132805.44180000006,811142.4694000003,12276.197000000013,147039.30899999978,559249.6597999992,35047.07300000002,147719.03410000022,1086361.4910999998,11086.600499999982,132805.44180000006,1283486.9128000005,67092.81150000004,291423.03410000016,869078.4405999994,44099.647400000016,241373.9460000001,501823.70660000044,21273.502399999987,154972.09260000018,224359.4542999999,8945.678000000009,87519.02610000005,153756.8290999998,6300.942600000013,62148.4623999999,1254656.2428000008,15012.622599999993,156296.96429999976,979654.5508,17568.810800000007,183797.57260000007,495411.89330000005,29197.705,198429.3506000001,1041540.8409000004,66053.58569999991,245119.09570000033,1136179.0678000015,85862.50869999987,380007.02690000006,1010367.7611000001,76640.92129999999,361763.70330000063,549553.9915999996,30817.872200000034,202525.2206000001,185625.8031000001,12297.091000000013,87296.94159999998,75153.80859999999,4701.244100000002,33294.81530000002
717,2018-04-30,50110610,1048605.0932000007,12529.744000000012,120239.6578,782951.2842999998,13852.949299999991,132967.93439999985,521603.9958999999,35028.379899999985,159140.00160000028,1048605.0932000007,12529.744000000012,120239.6578,1256854.5597000024,85068.62230000008,269838.9144,828848.5824999996,45420.77410000006,248484.86569999985,487401.33840000007,21334.64200000004,175575.9526999998,224691.35560000013,6032.657499999998,87381.6179999999,153984.28680000012,4528.814399999994,61812.0497999999,1214524.6008999995,18773.154199999964,163075.6614999999,948319.1596,22031.583300000028,191898.64650000015,480868.2420999994,29464.1963,189278.04739999984,1022293.9872,63118.09639999997,237324.05150000003,1083524.1819999993,89173.4481999999,376835.8027999998,956825.4452999996,82726.20540000012,349650.903,523757.7295,25815.228800000004,199810.09780000028,180379.3699000001,17857.022600000008,88748.14020000017,73029.7013,6824.169999999992,33814.602999999974
718,2018-05-31,50110610,1094531.1419000004,15844.814099999989,168553.23670000033,817242.4195000011,17441.584000000028,186888.84810000012,556146.6320000002,31708.0188,171326.0973000002,1094531.1419000004,15844.814099999989,168553.23670000033,1343933.9515999986,77351.65859999997,283282.73369999987,867952.1667999999,47204.95960000002,267781.61569999985,506510.92220000026,22526.118899999994,157488.72999999998,237955.79220000003,9831.491099999996,78200.76929999999,163074.5981,7380.659100000003,56220.0679,1313267.4352999988,19223.627399999994,179283.27180000008,1025419.0568000005,22484.437099999985,210899.0666000001,499117.72529999923,32469.34680000001,195035.34699999995,1074339.2339000006,49236.59889999994,248995.00939999984,1143039.6773000013,89713.79599999989,367357.0516000003,981981.3491,81852.51700000005,363924.98390000005,547583.9134999999,25625.336300000014,209437.59390000015,202054.69779999967,10223.3716,79148.73500000003,81805.33079999995,3908.818200000001,30193.69039999997
719,2018-06-30,50110610,1131255.6073,14319.3224,145046.4287000001,844663.1025999999,15866.229100000019,160413.40759999992,564916.700499999,38043.0374,176864.37909999976,1131255.6073,14319.3224,145046.4287000001,1338945.0382999992,74153.03319999998,269308.0013000006,870343.0566000008,56705.614799999974,244450.7576999995,511412.16340000025,16440.751100000027,161435.1508,234642.8337000001,14052.412300000022,75566.58119999981,160804.17940000008,10549.372899999997,53394.71149999996,1305256.9838000021,19814.466300000004,174841.23319999976,1019164.3739000005,23164.91759999997,206008.64030000012,520891.43620000005,36472.05030000002,206059.19600000003,1070631.4415,48477.46259999996,252186.1071,1117247.8931999996,76370.12059999986,358392.84639999975,959495.937900001,68850.57969999991,354370.96289999975,551688.2037999999,22791.16139999999,187091.10109999974,204285.51429999966,15702.986799999968,73332.88599999997,82708.51530000009,5982.0085000000145,27964.60699999998
720,2018-07-31,50110610,1223013.699499998,11946.834999999995,217665.31050000028,913175.1823999988,13160.049300000011,242607.0429,592974.0490999997,37640.71709999998,221136.00319999966,1223013.699499998,11946.834999999995,217665.31050000028,1369436.6716999998,73921.78549999987,314539.2822000003,905964.3057000007,56709.78070000002,255933.72390000024,536811.8236999997,28934.08889999997,165564.17959999992,228478.6114,6677.0760999999975,81802.70949999997,156579.7474999998,5012.5895,57786.17019999999,1389151.4340000015,30795.900999999965,249823.34270000018,1084670.4286,36364.38390000005,295183.5151000005,544481.9292000005,27095.77190000001,251533.7611999998,1078119.4557000005,49343.56269999989,273597.7791000002,1145833.5907,82286.89320000008,380724.23269999976,1002183.4092999995,72857.73589999996,350181.6155999993,544756.6797999997,29055.15550000002,198595.19440000012,225800.6327000001,9925.62920000002,68256.8693,91419.28370000004,3790.203599999999,26043.3261
721,2018-08-31,50110610,1257140.5168,21479.478100000008,183645.90399999983,938656.3050999992,23655.34959999998,204298.51180000024,618175.7654,37562.3083,203935.1743999997,1257140.5168,21479.478100000008,183645.90399999983,1380627.5717000007,69972.219,315996.0147999996,947820.4276000006,52227.57859999992,252476.0173999999,540669.1226000006,28833.394099999987,160271.37630000012,219214.10159999985,5590.7343999999985,88453.53690000012,150230.64290000027,4197.055100000001,62089.56669999995,1465845.3272000009,23877.2678,211817.94369999968,1144554.1792999995,28027.813300000005,249716.63630000013,556637.4276000013,27536.950300000004,240532.2391999997,1085702.2803999996,50946.90620000003,254620.3495000002,1148381.2381000004,73679.6698,394532.48769999977,982155.8676999992,69052.88870000001,356695.77490000083,559459.8711999999,26458.116299999976,208547.15810000038,226309.67700000023,7911.129400000005,73098.62620000013,91625.37809999996,3020.9478000000045,27888.966799999984
722,2018-09-30,50110610,1149096.6756000014,18147.782199999983,138263.2865999997,857984.3106000007,20286.21960000007,152767.2888999998,571447.4283000004,36761.93749999997,194399.38679999983,1149096.6756000014,18147.782199999983,138263.2865999997,1343418.976400001,60218.05469999983,266460.8173999999,900150.3276000004,48897.847599999994,237712.29890000023,526578.4539999997,21141.759300000016,150102.25470000022,228365.90960000004,12119.721899999995,75247.75400000009,156502.51189999992,8298.677499999996,53452.58819999996,1351188.6436999992,20203.575400000038,173121.17140000028,1055028.508100001,23700.80270000004,203558.32650000002,510220.8954,23334.234999999964,203619.00179999988,1010300.6274999984,50730.98460000001,251166.7934,1123287.6366,65104.08599999999,343811.49159999954,954905.2320000004,57197.240599999925,318290.9818,551530.3501000003,24478.574999999993,179873.04039999997,218165.62039999996,9264.924699999985,73723.93050000013,88328.1169,3527.406300000004,28097.429199999984
723,2018-10-31,50110610,1197435.8882999984,19032.781000000006,132438.744,894077.2583000018,21323.795199999982,146856.91709999982,612802.1059000004,38064.1978,146858.63439999975,1197435.8882999984,19032.781000000006,132438.744,1409913.1227000009,66110.04750000007,251087.55269999965,916047.2561999992,57025.349500000026,241042.03400000013,530656.7208000004,33199.4518,158205.76539999954,247628.20350000012,7138.377199999992,90260.2751999999,169703.2439999999,4648.489199999999,63675.867900000165,1409047.9556999994,25298.6519,158535.66089999993,1100205.934199998,29642.41230000003,186429.8427,542117.8818,29900.667999999976,175718.75520000007,1058360.5796000005,59393.09359999999,224062.40680000008,1170657.5301000006,61692.557500000046,326862.9098,954578.0162999996,57599.042700000144,334493.3675000006,560857.9114999996,25670.595499999967,171283.1693,237411.6083,11945.002100000007,70798.85160000008,96120.18530000004,4551.1907,26998.82109999999
724,2018-11-30,50110610,1178167.2846000008,12135.22850000001,135754.05290000024,879690.1663,13479.721400000013,149954.88969999994,576928.9188000001,37652.54159999998,161862.6726999997,1178167.2846000008,12135.22850000001,135754.05290000024,1355011.931200001,64741.212999999974,251653.1262,884149.2100999996,46574.29599999992,237017.3674,514031.0408000001,26470.99200000001,156180.77529999972,251226.86290000012,5171.8509,70685.54349999999,172169.4578000002,3662.326299999997,51200.552199999984,1374172.2655999998,22689.301699999996,169558.0364999996,1072974.4665999985,26597.98910000001,199671.43399999972,540222.6872999996,27531.552600000054,171050.4322000001,1002097.7052999998,46334.565100000116,243223.03980000003,1115914.4468999996,62367.165299999964,336482.2713999997,894868.879599999,52718.49910000005,343748.2469000005,536253.2918999996,24311.325200000043,179433.09600000002,221367.7581,8306.151900000006,73774.09620000006,89624.5589,3171.339599999997,28117.343599999986
725,2018-12-31,50110610,1285961.5527,24393.07659999995,153795.38409999985,960175.8145999998,27024.69220000001,170345.38060000006,588817.6884000001,38927.7274,190057.62549999997,1285961.5527,24393.07659999995,153795.38409999985,1438329.1718,62256.81190000008,259063.1359,943131.9825999995,53297.30529999991,250835.44259999983,558297.7603999999,32583.660000000025,139946.8243999999,256178.2094,7150.394599999999,75537.4887,175562.6899999997,4872.468199999998,54342.6546,1502560.2646999997,26173.044900000008,182702.93570000012,1173221.7568000013,30798.94989999998,215115.58959999983,547021.8862000001,29388.111699999987,202573.34469999984,1053895.7637999991,46035.42370000002,246073.11890000012,1212693.3746000014,67402.84119999997,337417.0995000001,965862.9261,57473.95900000003,342544.8845000002,580418.9736,22363.658600000013,182598.78599999973,241485.2934000001,8064.490699999988,68623.76639999992,97769.48930000007,3081.334999999997,26154.130200000036
726,2019-01-31,50110610,1330906.172299999,20271.5275,182235.4075999996,993734.1558999999,22452.754699999994,202816.2818,611212.690199999,34624.22450000004,236290.2454999997,1330906.172299999,20271.5275,182235.4075999996,1415055.6906,68220.69569999995,281474.89979999966,961816.8763000008,46488.391800000056,266023.09999999986,587442.0301000003,30640.5282,174307.49339999983,244562.47549999988,10309.531099999987,88232.60889999992,167602.2563999999,7524.779199999996,62819.29610000006,1512657.0046999985,15501.458099999969,213459.56370000032,1181105.444499999,18294.089700000008,252099.32820000045,563568.5075999999,24748.459200000005,250949.5467999995,998074.9306000002,48010.38719999996,242990.5792000007,1183124.6847000006,64754.605200000056,356760.53840000095,978679.7220000004,64009.05299999997,333193.78539999964,600098.8989000007,21950.686800000007,181558.45469999986,252836.12110000016,7822.803100000003,84560.17820000011,102365.06720000002,2987.0706000000014,32232.166400000024
727,2019-02-28,50110610,1200494.438200001,15500.087200000005,159801.0760000002,896360.9542000005,17128.63320000001,177483.75979999988,571009.5184000003,34140.19199999995,206769.1263000001,1200494.438200001,15500.087200000005,159801.0760000002,1265257.2233999998,55619.57939999997,254058.8729999997,882552.9179000006,39387.02460000001,221399.61930000008,543804.6147000007,28299.627600000025,149805.93789999976,223001.52810000003,14764.006999999989,73014.79389999999,152826.2217000002,10683.598399999997,51891.49859999988,1359098.9602,10585.577799999985,177436.26890000008,1061205.0031,12578.276599999974,209155.50410000028,529153.1601999999,24060.20479999999,224487.6436000003,882969.5771999995,40479.926099999975,219570.60219999988,1063876.9021000005,57669.574599999905,304425.577,895410.3859999994,56210.66570000003,308809.3396000004,540190.2459000003,27682.6431,172525.41250000027,238918.0549,8746.7719,61350.38580000001,96730.09719999996,3331.920399999997,23418.463899999995
728,2019-03-31,50110610,1138218.259899999,23385.80979999995,156505.5674000002,849861.8361,26013.611500000014,173532.89750000002,580255.6895999999,32945.8218,187092.81440000012,1138218.259899999,23385.80979999995,156505.5674000002,1392357.2126999998,64179.57300000008,262840.2960999997,960854.5243999992,40922.793900000084,255698.25860000003,589917.9796000002,21447.292599999968,157733.10109999974,238205.09609999985,8431.171199999986,74461.6458,163245.4520999998,6283.156999999997,52867.53089999998,1316028.9938999992,11076.369600000009,171299.76419999992,1027575.3228000009,13121.883100000012,201675.0689,551426.7099000002,25005.27590000001,185629.65679999965,954373.0979000008,53650.340200000086,246681.4115999997,1184894.7298000008,67851.23039999997,324707.2124000003,985251.8122999992,61550.09069999997,329295.77050000033,597383.8387999998,31967.83410000001,189820.35390000022,262964.6320000001,5312.3967000000075,72411.19039999992,106465.76970000003,2032.1401,27601.718600000047
729,2019-04-30,50110610,1128443.4263999995,26156.46319999998,117020.70590000012,842563.3597999994,28759.096600000004,129316.23330000008,547080.6211,42480.33319999991,156045.6735,1128443.4263999995,26156.46319999998,117020.70590000012,1327942.7125999995,73503.49909999991,255419.42030000003,933902.6321999999,51377.7771,234584.9071,552481.6452000005,30300.7901,171616.19699999967,224880.4215999995,9488.020900000009,86714.16219999998,154113.85529999994,7122.811900000006,60592.0033000001,1243625.707799999,25583.339400000033,153985.40809999988,971041.7430999998,29967.161700000044,181177.9501,512419.54469999974,33412.3881,182264.17219999986,928294.1982000005,55939.069200000056,226942.97829999976,1159616.1201999993,58625.58210000008,315391.0355000002,943243.4081999988,67267.38240000003,308516.8630000001,552169.9313,31331.14669999995,190285.76049999977,260255.24149999997,4280.051800000002,71097.76939999995,105368.8253,1625.6246,27106.35860000001
730,2019-05-31,50110610,1159966.3790999986,38116.92469999997,140118.88370000006,866100.2816999998,42128.02939999989,155185.12290000028,557052.6215999997,36381.4504,178166.3481999998,1159966.3790999986,38116.92469999997,140118.88370000006,1406176.190899999,76952.13570000001,253943.88279999985,955063.0795999995,61192.86459999995,248279.44239999965,575093.217900001,29866.560699999995,150206.4219,241067.87560000012,9769.400299999994,78919.86379999992,165207.35440000027,7310.1946,56679.2895,1296075.8137000005,30895.64930000002,175196.7458999998,1011995.5779999995,36260.2972,206270.73889999988,531703.3099999998,30695.8121,198193.19349999988,962856.7542,55233.87409999992,236969.36470000038,1186456.7068000017,68407.72919999997,345987.9583999995,975986.9951000005,60127.328799999974,339711.6942000002,576119.4210999997,23995.618400000036,194729.27150000056,269086.1311000005,4288.501900000002,73168.13200000003,108944.16470000002,1641.5334999999998,27905.64500000001
731,2019-06-30,50110610,1136886.7837000007,32466.456599999976,125299.78740000006,848867.6760000002,35872.33699999998,138838.59959999972,517030.33510000026,38668.27400000002,179441.26970000003,1136886.7837000007,32466.456599999976,125299.78740000006,1376596.9861,70632.65659999991,237333.96039999978,947217.8838000008,54336.14600000005,234559.1936999999,552639.7968,25419.573799999995,148769.40580000024,243590.19440000018,8626.275899999993,69110.86089999999,166935.93759999995,6096.157599999998,49904.24100000015,1276131.7410000009,26753.968699999958,151558.31999999998,996422.9448000002,31513.38850000003,178461.8767,511824.31860000006,30080.03020000003,186979.5920999997,924982.0380000016,52955.59819999991,230347.55009999967,1159779.4440999988,58447.80709999994,324388.3079000002,972403.7460000005,56001.88050000001,313982.79720000003,579048.5552000004,22544.711300000028,183066.61269999965,257383.16350000023,9254.013499999995,67008.48790000015,104206.01720000006,3537.6994999999984,25552.13259999997
732,2019-07-31,50110610,1239429.1384999992,24779.36039999998,187817.14319999985,925431.9305,27230.23210000001,209533.11219999986,521452.9609000004,39936.725600000085,224143.18780000036,1239429.1384999992,24779.36039999998,187817.14319999985,1394631.058499999,67905.56889999993,290239.40250000014,1007851.6764999995,58196.00929999999,258310.5841,585111.840500001,33088.96890000003,152341.50060000006,264642.7291000001,7656.22380000001,87566.16900000002,181363.54820000008,5659.265799999997,62615.23219999986,1369976.0205,23003.49339999998,215786.8208999997,1069697.9771999994,26988.228600000024,255050.30909999975,503081.4911000004,36130.45090000004,237200.05210000032,910367.5317,44391.148099999904,244915.43780000013,1159852.1421000012,62379.32809999992,363360.78400000033,1000694.1686,48383.93129999995,349406.4417,607113.3715000001,19627.06499999998,203979.78109999988,282428.19149999967,9400.52190000001,68540.36559999999,114345.9271,3584.2080999999957,26148.558
733,2019-08-31,50110610,1263025.5816,14050.532899999991,194513.4311,943050.4476999991,15519.628599999987,216065.51690000034,533605.4991999997,34383.45830000005,204629.56510000012,1263025.5816,14050.532899999991,194513.4311,1403142.4736999995,65415.08049999988,278750.3676999998,1013526.5949000005,47272.3656,250077.82449999996,593583.2917999999,28634.524100000013,168585.16879999975,264798.1326000001,13456.0076,82519.01149999995,181470.04840000012,10072.883400000002,57883.44029999997,1388017.8608000034,20098.2809,214284.40509999986,1083785.3172999998,23516.389300000006,252621.00450000024,537591.5501000003,32685.469399999994,228476.1932000004,900098.0455999997,45346.34990000001,240587.83339999977,1176498.8794,65402.059599999935,335273.4013999997,979814.8793000005,52701.75240000004,344188.1404999997,604379.8104000004,18101.21230000004,198631.6674999999,271375.6040999999,6745.337900000008,79441.10539999993,109871.09609999982,2582.1858,30294.909499999965
734,2019-09-30,50110610,1169107.6314999994,10463.6963,149584.76789999992,872925.6877000008,11477.068599999993,165279.51710000008,492643.818,27817.42420000001,173203.60949999993,1169107.6314999994,10463.6963,149584.76789999992,1370577.5483999983,57649.152099999934,235204.40950000015,957744.0659,46455.901600000085,227418.48050000003,585747.0778000007,26390.236999999972,133600.72019999998,262940.39400000015,10891.3999,75012.76119999994,180196.91329999987,7923.98979999999,52875.82539999993,1290416.8370999994,20622.918200000004,172332.66240000012,1007576.9635999992,24389.330599999965,202756.8560000001,501035.1635999995,29705.68679999999,187316.27799999964,855645.0602000002,39057.10840000003,231989.5188000004,1176799.7883,57542.25760000002,303332.5789999996,986528.3872999995,52713.466100000056,298926.60420000035,566687.4337999995,23696.070600000054,181490.4604999997,259479.06769999996,8526.482900000005,78750.34329999977,105054.5782,3250.0142999999994,30014.52169999996
735,2019-10-31,50110610,1227291.9998000006,27264.901400000013,134929.1728000002,916369.6171999995,29991.245400000047,149867.20319999993,514989.34559999977,33302.691599999984,154039.8410000002,1227291.9998000006,27264.901400000013,134929.1728000002,1412147.2054999997,59074.6302,245653.61050000013,971343.9331000005,51822.90779999997,231863.0596999999,590113.7772,24199.87060000001,141034.36339999974,269109.26890000014,7676.024400000001,80357.65110000003,184424.5335999998,5524.014200000007,57530.51290000008,1328598.3285999985,34927.96759999997,154625.59489999994,1037389.6486999996,41035.859399999936,182064.52639999986,526005.8332,29735.103799999986,168610.83720000007,889856.7257000002,44109.28609999993,229888.14260000017,1221105.4581999995,56026.00890000002,324685.5796000004,980565.0098999988,56201.51359999994,317414.2876000005,566168.2903000006,23466.88939999996,180512.42579999997,274579.86260000017,9086.8494,76704.03469999999,111168.39570000011,3464.7684000000013,29257.347299999965
736,2019-11-30,50110610,1589531.0715999997,30506.870800000015,151919.91639999975,840704.2059,23352.129499999992,116907.84980000005,450290.04050000024,26938.35570000002,152717.2294999999,1589531.0715999997,30506.870800000015,151919.91639999975,1211315.2841000007,58273.98749999995,233233.8131999999,851621.0439000006,44949.6905,223306.4525,501354.3181,23225.72549999997,124940.88330000002,226636.0028000004,11071.579999999994,66006.31659999998,95940.9417,4324.138999999999,25564.89600000002,1194489.4312999994,35881.91360000002,146418.6152000003,944097.1076999992,41623.96309999997,169716.62210000036,445473.7762999997,26322.136999999984,160124.84200000027,722807.5579999994,44241.39789999999,201724.09039999987,1062646.6444999985,51039.20659999998,271138.65429999994,848066.8582000001,46586.01510000013,281671.52210000035,489496.40809999977,18290.956899999994,150669.93600000016,238945.99899999984,4588.877499999996,59566.51769999995,137330.58290000007,2602.5158999999976,33962.17060000006
737,2019-12-31,50110610,1502829.0665000025,105701.54369999997,257472.02449999985,794847.4479000003,82150.11869999998,199628.76340000003,416219.24020000047,34650.372500000056,191551.67989999973,1502829.0665000025,105701.54369999997,257472.02449999985,1126854.1840999986,98212.12150000004,389919.9240999993,802891.7692000002,64516.54439999999,319450.9409999999,459471.9418999992,43033.084099999985,202468.85999999975,227716.56930000012,12391.925999999989,83362.4221,96398.37540000003,4798.864399999996,32303.537700000023,1126208.2602,56260.83439999999,224704.0107,890129.2331000002,65915.80400000008,262634.84689999965,421821.2777999999,35671.076999999976,229038.26350000032,654036.0862999989,48601.12620000005,311142.9306999996,958730.9671,69511.98270000008,411469.72319999937,789659.6036000001,65413.448200000006,375461.2765999994,462623.6510999998,27647.054100000034,209789.67749999976,218058.7928,13105.72460000001,79887.43650000017,125325.97920000002,7078.353399999995,45004.591600000036
738,2020-01-31,50110610,1504575.5101000003,80445.55150000006,273374.2674999999,795771.1433999988,62226.24240000005,211836.5734,427862.1699000002,28150.118400000014,239618.02090000032,1504575.5101000003,80445.55150000006,273374.2674999999,1174414.4204000006,77368.42890000003,379110.3644000008,839637.3066999997,54610.38759999999,320320.33680000016,491033.3307999997,45434.83679999997,169065.27040000012,225363.66000000012,13895.911499999995,80973.36119999997,95402.32679999985,5355.554699999992,31401.727099999996,1129519.8378000015,46215.5994000001,238124.60989999995,892746.628600001,54195.144099999874,278610.14829999977,437982.0078,30087.69649999999,259419.92069999987,665306.6364999998,43561.59999999993,303810.67679999967,1002195.6926,64117.82030000008,378563.0138,821684.0048000001,61876.0762,377873.9548999999,495606.9316999999,36446.9806,189679.64630000023,213694.60500000016,16011.083199999981,76501.05600000004,122817.7276,8453.173000000003,42826.722199999946
739,2020-02-29,50110610,1515826.758399998,43972.494499999935,318475.05120000034,801721.9375999997,34120.160399999986,246496.31869999986,437493.6158999997,26710.80199999997,203223.48519999988,1515826.758399998,43972.494499999935,318475.05120000034,1166389.3645,81675.53719999989,420766.32680000033,845479.4181999986,53318.93000000012,326577.6965999997,482503.83409999905,29156.07220000001,206545.52250000008,223736.67219999988,12733.274599999982,91906.40429999994,94713.58029999994,4908.261199999995,35582.06940000001,1170227.3463,31939.565599999965,247031.85010000013,924920.9124000005,37659.0564,289299.71299999946,442975.67669999966,29356.430599999967,235454.03520000013,648559.9281000006,41207.047099999974,339731.5805000005,965304.1951999993,65327.48500000003,420499.2237,823029.9364000009,67055.70979999997,394990.8553000004,482912.1531,33347.74409999997,215806.42759999962,209769.58180000013,7870.5760999999975,94556.08710000008,120561.88139999988,4180.8402000000015,52438.07539999998
740,2020-03-31,50110610,2056900.5057999988,23455.616199999997,181771.47280000005,1087896.2583999988,18094.369099999967,139960.50300000008,568967.7238999992,32641.8261,173983.5079999999,2056900.5057999988,23455.616199999997,181771.47280000005,1595914.0348999985,66755.24339999992,250536.85800000012,1106053.0742000006,54116.87929999997,245250.1627999995,666074.9252999992,31685.480900000024,144499.58049999998,314240.0000000002,13696.341500000004,71151.21499999997,133026.00440000006,5340.409100000011,27575.378200000025,1535485.3620000002,18304.274799999992,151323.66249999966,1213612.4877000004,21426.801599999955,176250.80479999984,576581.5365999995,39015.14830000002,193512.01840000003,948933.6865999992,28409.63859999999,234053.1758,1290141.7237999996,76506.33899999975,308037.12080000044,1094610.6799,68287.59759999996,332475.01579999964,645710.5575,28744.2709,193707.8606,292881.78720000037,7208.251199999995,83836.23489999988,168329.3586999999,4009.913199999997,47855.76330000004
741,2020-04-30,50110610,1994904.0586,23075.838199999984,166505.40350000007,1055106.2896999994,17737.027599999998,128348.12359999995,544317.0360000003,28036.46979999999,148514.9179,1994904.0586,23075.838199999984,166505.40350000007,1522027.1069000012,62162.36230000005,239418.80950000003,1054974.8762999992,50211.835000000116,217101.1031999998,635401.3940999989,26656.06429999998,136904.0034000001,308006.86179999966,11244.7486,64296.5167,130387.35409999994,4387.042199999997,25015.49490000002,1547557.0313000022,11082.841799999987,137718.21389999986,1223153.6587999996,12885.000899999992,160375.64820000005,548454.0019,36436.59919999995,180660.51730000027,898764.9895999995,41545.0018,206640.9215000001,1251399.0770999992,63176.96540000005,288695.71140000015,1068580.5481,65187.815700000116,299310.69279999967,618214.0354999993,29438.98109999997,179019.11519999977,298213.8848,6876.331400000004,72589.28459999997,171393.90189999994,4024.011799999997,41445.12230000005
