base_date,emd_cd,resd_pop_cnt,work_pop_cnt,visit_pop_cnt
2020-03-31,2020-03-31,50110590,4944764.619300009,557914.9506999973,3720091.0215000003
2020-04-30,2020-04-30,50110590,4698817.3096000245,530286.6980000003,3540046.0001000185
2020-05-31,2020-05-31,50110590,4680152.205700014,570250.178,4221614.560300002
2020-06-30,2020-06-30,50110590,4429194.0049,535977.0082000004,4447836.014900025
2020-07-31,2020-07-31,50110590,4549014.056700007,695810.9677999979,4735365.776100016
2020-08-31,2020-08-31,50110590,4750969.699899989,636316.9377999958,4960517.8202
2020-09-30,2020-09-30,50110590,4624608.661599987,558621.8727999981,4281728.271700021
2020-10-31,2020-10-31,50110590,4889517.272599987,565240.785699999,4706147.360899994
2020-11-30,2020-11-30,50110590,4890839.943500004,602874.1663999981,4835790.446799993
2020-12-31,2020-12-31,50110590,5419767.312499994,671931.3849999997,4180196.089099978
2021-01-31,2021-01-31,50110590,5623254.584800014,574152.1965999997,3974923.219500003
2021-02-28,2021-02-28,50110590,4855587.715299988,496249.8144999995,4020999.2905000225
2021-03-31,2021-03-31,50110590,4950282.156500008,606662.2264000009,4569628.954200047
2021-04-30,2021-04-30,50110590,4703948.800099992,676747.6129000015,4620416.114499997
2021-05-31,2021-05-31,50110590,5036788.835799984,668703.1218999998,4873736.47870004
2021-06-30,2021-06-30,50110590,4782158.866300019,599803.4154999965,4977432.685800028
2018-01-31,2018-01-31,50110600,17883708.87780013,1357774.7391999962,6575447.542599992
2018-02-28,2018-02-28,50110600,16256410.310399968,996988.152399998,5677274.824399957
2018-03-31,2018-03-31,50110600,16934249.339400016,1132134.3286000048,7031292.230800041
2018-04-30,2018-04-30,50110600,16331183.840000017,1982769.097899994,5769723.889099977
2018-05-31,2018-05-31,50110600,16759616.62049997,1907051.6768999877,5977924.3257
2018-06-30,2018-06-30,50110600,16310924.813099895,1764162.9767000135,5734424.57489996
2018-07-31,2018-07-31,50110600,16937604.212700028,1686957.734199991,6492414.90390001
2018-08-31,2018-08-31,50110600,17241250.37740008,1500217.3312999993,6449160.710699994
2018-09-30,2018-09-30,50110600,16410770.222599966,1476270.015000008,6458898.462799989
2018-10-31,2018-10-31,50110600,17095585.351300035,1852504.4635999992,6314708.808800003
2018-11-30,2018-11-30,50110600,16551346.324399993,1902735.413600002,5933235.766499993
2018-12-31,2018-12-31,50110600,17548819.559599847,1780722.0750999951,6087799.854100006
2019-01-31,2019-01-31,50110600,17563990.37469997,1408490.8765999887,6252283.952600002
2019-02-28,2019-02-28,50110600,15842357.952399993,1145383.2939000053,5734697.415699954
2019-03-31,2019-03-31,50110600,16661461.34389997,1263435.3589999971,7012893.487500021
2019-04-30,2019-04-30,50110600,16261998.448299985,2040078.560499991,5994882.168500034
2019-05-31,2019-05-31,50110600,16746101.499799995,2043070.6105000013,5990622.095699988
2019-06-30,2019-06-30,50110600,16331572.4117,1853251.8106999916,5900724.074000008
2019-07-31,2019-07-31,50110600,16972477.89559995,1718849.0638999979,6493034.045099959
2019-08-31,2019-08-31,50110600,17187052.30849996,1465613.4097000028,6394539.092600015
2019-09-30,2019-09-30,50110600,16479527.039400004,1510097.9272000028,6368259.847100021
2019-10-31,2019-10-31,50110600,16801815.748499997,1808432.942099989,6119081.408400015
2019-11-30,2019-11-30,50110600,15631688.559499938,1705658.4243000015,6503592.829499989
2019-12-31,2019-12-31,50110600,15061327.378000071,2286868.9427999975,7663035.096399972
2020-01-31,2020-01-31,50110600,15180750.313599939,1818729.9155000064,7929934.05110006
2020-02-29,2020-02-29,50110600,15014322.312600004,1689192.1441999944,7085141.375699996
2020-03-31,2020-03-31,50110600,18611967.263799984,1276894.0462999877,5903215.977899985
2020-04-30,2020-04-30,50110600,17817522.53520003,1125216.555299997,5558755.4215000095
2020-05-31,2020-05-31,50110600,18063990.392099883,1167854.3505000018,5910266.513900023
2020-06-30,2020-06-30,50110600,16905950.504700005,1234489.0057000055,6385329.910000022
2020-07-31,2020-07-31,50110600,17376527.441899966,1775020.3024000062,6689488.683599993
2020-08-31,2020-08-31,50110600,17475317.704999987,1512711.2870000077,6208130.042800036
2020-09-30,2020-09-30,50110600,16929150.970799953,1279949.1179999963,6232455.984799967
2020-10-31,2020-10-31,50110600,17404163.60019998,1376504.0575999997,6713495.465399974
2020-11-30,2020-11-30,50110600,17874179.78599997,1489538.8486000036,6485893.7838
2020-12-31,2020-12-31,50110600,19528206.711500026,1510985.6942000007,6210097.643000048
2021-01-31,2021-01-31,50110600,20089238.36609996,1151398.0956000034,6092169.817199978
2021-02-28,2021-02-28,50110600,17588547.18019986,986708.5774000038,5865067.559599975
2021-03-31,2021-03-31,50110600,18470074.864699956,1179446.5140999905,6966932.762799968
2021-04-30,2021-04-30,50110600,17673951.64429993,1622786.9513999978,6429502.133099992
2021-05-31,2021-05-31,50110600,18701528.81119996,1513213.8513000156,6150642.378600001
2021-06-30,2021-06-30,50110600,17853578.473999944,1314200.0126000014,6535702.709200008
2018-01-31,2018-01-31,50110610,13748029.637600053,603988.1617000026,3593751.160700009
2018-02-28,2018-02-28,50110610,12859418.97930002,533459.3700000002,3311456.091799992
2018-03-31,2018-03-31,50110610,13433949.490900064,604676.8319999968,3358568.529200004
2018-04-30,2018-04-30,50110610,12992047.54449999,637209.4817000024,3318157.8382000006
2018-05-31,2018-05-31,50110610,13704328.801599957,623340.1756999952,3487305.175500004
2018-06-30,2018-06-30,50110610,13758771.021099992,604479.2230999996,3355309.4790000226
2018-07-31,2018-07-31,50110610,14289500.082399977,641297.515999999,3883511.271599994
2018-08-31,2018-08-31,50110610,14548178.72359999,597031.2662000015,3755522.5740999933
2018-09-30,2018-09-30,50110610,13790171.199099999,548460.3444999977,3277374.9696999663
2018-10-31,2018-10-31,50110610,14366000.368800044,596281.2356999982,3124233.2469000095
2018-11-30,2018-11-30,50110610,13872726.013199946,533845.5666999972,3176000.3439999903
2018-12-31,2018-12-31,50110610,14841947.349399988,587602.802,3342207.805499976
2019-01-31,2019-01-31,50110610,14913125.920500053,565281.1745999994,3653847.967300031
2019-02-28,2019-02-28,50110610,13476978.82929998,489890.1200000037,3219327.8524999786
2019-03-31,2019-03-31,50110610,14115097.529200029,541015.6661999968,3301775.166000005
2019-04-30,2019-04-30,50110610,13559593.416499967,630660.1093999997,3074400.0125000076
2019-05-31,2019-05-31,50110610,14051289.52989997,664864.3348999942,3267135.048200001
2019-06-30,2019-06-30,50110610,13736633.87629991,602823.6456000002,3046353.6017999873
2019-07-31,2019-07-31,50110610,14322518.777700027,579166.6007999998,3670005.446499986
2019-08-31,2019-08-31,50110610,14413360.637200058,544917.9231000036,3609749.4982999964
2019-09-30,2019-09-30,50110610,13775418.031700056,489276.32289999956,3113030.1650000033
2019-10-31,2019-10-31,50110610,14208320.948799998,585064.8298000023,3062765.799299995
2019-11-30,2019-11-30,50110610,12824647.251399968,539085.8539999982,2748000.8697999995
2019-12-31,2019-12-31,50110610,11914898.478099875,906639.6660999976,4140884.5198000204
2020-01-31,2020-01-31,50110610,12181878.538299982,786345.646399996,4132447.764799984
2020-02-29,2020-02-29,50110610,12178359.602999978,663317.3358999956,4461669.821099993
2020-03-31,2020-03-31,50110610,16435754.942400008,591797.2983999999,3167929.3172000013
2020-04-30,2020-04-30,50110610,15975149.05550001,542999.5295999998,2869218.2063000086
2020-05-31,2020-05-31,50110610,16169015.942100085,556519.6074999962,3190633.522500011
2020-06-30,2020-06-30,50110610,15079849.27509997,569959.2388999981,3084640.6342000244
2020-07-31,2020-07-31,50110610,15312632.096099999,630439.5990000002,3489688.069499996
2020-08-31,2020-08-31,50110610,15952572.68400007,583252.4239999924,3730779.4696999993
2020-09-30,2020-09-30,50110610,15542061.983499866,553587.6834,3227714.193599987
2020-10-31,2020-10-31,50110610,15842688.396500131,605237.8343000001,3430624.8568000062
2020-11-30,2020-11-30,50110610,16063651.6809,626929.139100001,3346763.0685999813
2020-12-31,2020-12-31,50110610,18093808.786900096,664135.4348999966,3319643.0470000077
2021-01-31,2021-01-31,50110610,18811196.52259988,638624.3197000008,3336026.2676999965
2021-02-28,2021-02-28,50110610,16329599.102999967,547479.8567999956,3223228.913100007
2021-03-31,2021-03-31,50110610,16879963.576,604958.4775999986,3444594.063800014
2021-04-30,2021-04-30,50110610,16117152.671100017,628188.8312000043,3233830.6199999847
2021-05-31,2021-05-31,50110610,17206139.55670009,638603.6156000039,3429895.8794000023
2021-06-30,2021-06-30,50110610,16367558.942899946,628879.0621999971,3383494.8245000197
2018-01-31,2018-01-31,50110620,2290286.725100015,391892.5063000003,2670403.9026999944
2018-02-28,2018-02-28,50110620,2063729.335400008,264525.3269,2061521.2924999988
2018-03-31,2018-03-31,50110620,2100136.3280000044,321372.84059999965,3351676.9688000134
2018-04-30,2018-04-30,50110620,2071384.902299998,938861.9554000057,3441762.4509000164
2018-05-31,2018-05-31,50110620,2140419.979300006,890404.7829999941,3462482.8368999735
2018-06-30,2018-06-30,50110620,2031696.9149999968,796623.7201999982,2950648.0694000064
2018-07-31,2018-07-31,50110620,2097419.3642999968,739545.0186999969,3032366.3522999934
2018-08-31,2018-08-31,50110620,2148839.0898999977,619476.1193999982,3190101.113400003
2018-09-30,2018-09-30,50110620,2042627.200000007,614684.249700002,3003885.451300014
2018-10-31,2018-10-31,50110620,2144470.9639999946,832449.9621000027,3236382.2624000045
2018-11-30,2018-11-30,50110620,2041565.316299999,776738.084900001,2940662.5365999993
2018-12-31,2018-12-31,50110620,2211252.654200011,667778.5200000026,2815533.8252999946
2019-01-31,2019-01-31,50110620,2553950.8896,463722.7166999997,2737457.0732999984
2019-02-28,2019-02-28,50110620,2396394.5075999997,255448.31080000024,2395041.995000004
2019-03-31,2019-03-31,50110620,2546189.4466000064,312944.0612999988,3463798.232099991
2019-04-30,2019-04-30,50110620,2456837.3142000022,1003466.551300005,3285972.739400012
2019-05-31,2019-05-31,50110620,2525042.2748000007,999974.6896000052,3411509.476200029
2019-06-30,2019-06-30,50110620,2412925.379200004,779891.8383000005,2988900.7296999977
2019-07-31,2019-07-31,50110620,2518051.532499998,614641.5873000006,3234719.809400006
2019-08-31,2019-08-31,50110620,2654322.5499000084,513574.73470000224,3818954.7940000105
2019-09-30,2019-09-30,50110620,2618970.9873000057,594116.740699999,2981288.9334999933
2019-10-31,2019-10-31,50110620,2703913.8213999905,762074.501700001,3548285.3724000175
2019-11-30,2019-11-30,50110620,2620943.5334000182,686488.758400002,3218334.705100014
2019-12-31,2019-12-31,50110620,2778609.2307999856,631447.3873999998,3182412.549500005
2020-01-31,2020-01-31,50110620,2772582.534799994,443920.5143000004,3117229.188399996
2020-02-29,2020-02-29,50110620,2775077.2075999933,305408.83250000054,2246007.8697000067
2020-03-31,2020-03-31,50110620,3019730.640300003,331180.23800000065,2255958.171300002
2020-04-30,2020-04-30,50110620,2892029.052499993,311040.37870000064,2360844.8331999965
2020-05-31,2020-05-31,50110620,2945064.907700004,327349.91540000075,2831370.1001999965
2020-06-30,2020-06-30,50110620,2744249.753100012,382825.49010000133,3158406.53469999
2020-07-31,2020-07-31,50110620,2818999.1836999967,643786.5976999959,3376962.6019999906
2020-08-31,2020-08-31,50110620,2894794.7562999995,638563.5224000014,3572538.156899979
2020-09-30,2020-09-30,50110620,2868835.2441000068,483845.2807999988,2832648.756700021
2020-10-31,2020-10-31,50110620,2934185.7647999865,540309.5129999991,3269429.6278000185
2020-11-30,2020-11-30,50110620,2907696.390599991,549166.9545999983,3303567.828200002
2020-12-31,2020-12-31,50110620,3216665.857900007,463996.66889999993,2505708.9097999833
2021-01-31,2021-01-31,50110620,3319052.8044999847,300545.02039999893,2261339.301499989
2021-02-28,2021-02-28,50110620,2893791.180299996,250023.7278999992,2403906.9660000117
2021-03-31,2021-03-31,50110620,3004736.413499997,335866.29340000096,3075238.0953000216
2021-04-30,2021-04-30,50110620,2913534.681999988,607649.0019000005,3281301.101199997
2021-05-31,2021-05-31,50110620,3150524.3383000027,535758.1324999984,3224056.392299984
2021-06-30,2021-06-30,50110620,2947361.928300006,492569.61269999854,3239705.857300011
2018-01-31,2018-01-31,50110630,22251079.63229991,2845559.830200019,8590540.802699976
2018-02-28,2018-02-28,50110630,20070674.864300013,2100516.8856999944,7767864.729900006
2018-03-31,2018-03-31,50110630,22187544.447599974,2693643.5202000057,14937990.130200095
2018-04-30,2018-04-30,50110630,24636150.632000063,5727708.804799994,9595425.76689996
2018-05-31,2018-05-31,50110630,25532926.133600008,5586952.954900041,9689257.28669999
2018-06-30,2018-06-30,50110630,24778900.87850001,5009527.058700013,9071087.587699922
2018-07-31,2018-07-31,50110630,23791578.721499823,4101678.063400001,9323384.999599997
2018-08-31,2018-08-31,50110630,24338462.976400055,3681851.0370000014,10113479.230200019
2018-09-30,2018-09-30,50110630,23380712.23319992,3733603.3907999936,10888441.014800115
2018-10-31,2018-10-31,50110630,26356029.5484001,4827244.366699997,9978976.98100004
2018-11-30,2018-11-30,50110630,25499039.231799994,4869638.341499994,9416209.49699991
2018-12-31,2018-12-31,50110630,25768611.252700098,4105960.362300002,8483861.298499968
2019-01-31,2019-01-31,50110630,24499499.070300076,2788588.511899974,8936663.128100008
2019-02-28,2019-02-28,50110630,21693793.38090006,2068707.6979999936,8103004.9933000645
2019-03-31,2019-03-31,50110630,23897454.344199974,2621025.4791000034,14487669.001300037
2019-04-30,2019-04-30,50110630,25911143.767199952,5439545.414999996,9329712.727300005
2019-05-31,2019-05-31,50110630,26134084.686600078,5435451.107900027,9537039.698800016
2019-06-30,2019-06-30,50110630,24951276.28559991,4744011.681999995,9119740.139399977
2019-07-31,2019-07-31,50110630,24379236.677199986,4045456.532699971,9569272.27300002
2019-08-31,2019-08-31,50110630,24514450.24429988,3504344.1810000264,10076809.680400023
2019-09-30,2019-09-30,50110630,23796931.9906999,3847091.5246000043,10827761.271499977
2019-10-31,2019-10-31,50110630,25988872.62730002,4807707.3092000075,9578915.193899928
2019-11-30,2019-11-30,50110630,25994979.684499834,4899164.452800007,9556975.677700056
2019-12-31,2019-12-31,50110630,26288150.23299994,4301359.203800019,9434392.386300065
2020-01-31,2020-01-31,50110630,24916279.022399947,2745269.5524000064,9345582.878400054
2020-02-29,2020-02-29,50110630,23912110.875999965,2415663.606899998,8581401.88849999
2020-03-31,2020-03-31,50110630,27164254.340000033,2493747.2935999753,8395676.734699965
2020-04-30,2020-04-30,50110630,26696934.157799993,2258878.4705000035,7794041.947700028
2020-05-31,2020-05-31,50110630,27124111.87320006,2207152.027899996,8702923.717600018
2020-06-30,2020-06-30,50110630,25982794.7186001,2654879.31090001,10283143.793199921
2020-07-31,2020-07-31,50110630,26419244.653899975,4359076.011200014,9509024.927099923
2020-08-31,2020-08-31,50110630,26580882.369399983,3385741.4015999874,8858225.745400012
2020-09-30,2020-09-30,50110630,26312196.84100011,2819901.549399994,9678249.204500014
2020-10-31,2020-10-31,50110630,27738654.816300076,3127604.284600005,10271614.777399993
2020-11-30,2020-11-30,50110630,29813041.650600042,3917457.656400002,10048975.547699986
2020-12-31,2020-12-31,50110630,32644768.748900052,3363755.8200000306,8621381.002200011
2021-01-31,2021-01-31,50110630,32497773.97760004,2308685.577299985,8227198.018799988
2021-02-28,2021-02-28,50110630,28446580.75449998,2034423.7280000253,8311857.4607000165
2021-03-31,2021-03-31,50110630,30686403.309599902,2592882.672400017,13446244.869299954
2021-04-30,2021-04-30,50110630,31772910.792300165,4164169.2498999774,9269081.126900027
2021-05-31,2021-05-31,50110630,32902116.75829988,3494832.5287000015,8591781.928799992
2021-06-30,2021-06-30,50110630,31304011.79009996,3184016.576199997,10080697.225000065
2018-01-31,2018-01-31,50110640,9166364.256999964,1088242.9544000034,8847735.75020002
2018-02-28,2018-02-28,50110640,8538316.919400008,973561.3416,7728877.703800055
2018-03-31,2018-03-31,50110640,8624714.255899996,1057752.654800003,8741627.712700058
2018-04-30,2018-04-30,50110640,8232673.050799985,1054846.851700004,8156362.584199971
2018-05-31,2018-05-31,50110640,8498701.751199985,1030549.4086,8157402.287899992
2018-06-30,2018-06-30,50110640,8229394.93519999,1005715.3732999995,7727247.445299985
2018-07-31,2018-07-31,50110640,8549039.375299975,1063044.029800003,8738663.465399934
2018-08-31,2018-08-31,50110640,8929938.645099964,1047819.635399999,8635441.776900033
2018-09-30,2018-09-30,50110640,8386488.531000019,951161.3383999969,7606256.129399999
2018-10-31,2018-10-31,50110640,8543561.232600013,962282.1825000023,7989745.0476999935
2018-11-30,2018-11-30,50110640,8168581.09599999,1010674.7803000006,7996667.66820001
2018-12-31,2018-12-31,50110640,9097725.319499986,1009958.2761000051,8464611.626300039
2019-01-31,2019-01-31,50110640,9544624.045999974,1015270.9006000055,8904991.016000051
2019-02-28,2019-02-28,50110640,8690928.546299966,902339.8661000013,8372047.815100058
2019-03-31,2019-03-31,50110640,8979619.513199978,1023038.1466000021,9133849.403800087
2019-04-30,2019-04-30,50110640,8620848.638200013,991727.2599999949,8440296.842500044
2019-05-31,2019-05-31,50110640,8805035.798800005,990602.4770000018,8780062.41729999
2019-06-30,2019-06-30,50110640,8528681.603800021,942590.9058000018,7809875.467000013
2019-07-31,2019-07-31,50110640,8781870.567699974,1003023.080199995,8546325.537999995
2019-08-31,2019-08-31,50110640,8893946.261000011,1035269.7983000015,8489266.080800012
2019-09-30,2019-09-30,50110640,8589688.56229999,924247.7723000038,7855168.492599972
2019-10-31,2019-10-31,50110640,8837480.07440003,958338.0970999973,8819750.406699965
2019-11-30,2019-11-30,50110640,8780474.681600042,966520.170799992,9063750.676499933
2019-12-31,2019-12-31,50110640,9417911.288599996,1040311.9962000028,9396440.094500093
2020-01-31,2020-01-31,50110640,9622897.080899997,1031800.3801000084,9295652.156600008
2020-02-29,2020-02-29,50110640,9379613.622900011,996192.0259999956,7991981.04660003
2020-03-31,2020-03-31,50110640,10073420.274699999,1107850.8547000012,7266374.850699996
2020-04-30,2020-04-30,50110640,9768496.641600015,961066.312600002,7221566.346300014
2020-05-31,2020-05-31,50110640,9815908.952000007,975376.5082000056,7615099.450000025
2020-06-30,2020-06-30,50110640,8907366.6536,965082.0335999968,7550242.512899983
2020-07-31,2020-07-31,50110640,8879856.090500014,1042180.2701000037,7594269.71220002
2020-08-31,2020-08-31,50110640,9139080.817700075,999616.4193999894,7909365.88919999
2020-09-30,2020-09-30,50110640,8944167.14250004,934569.0955999993,7390562.766100016
2020-10-31,2020-10-31,50110640,8954242.56330001,976816.7752999988,8143100.87460001
2020-11-30,2020-11-30,50110640,9110319.022199964,1069389.764499995,8364638.882700012
2020-12-31,2020-12-31,50110640,10231381.012200011,1092694.2169999958,7754043.990300017
2021-01-31,2021-01-31,50110640,10729174.259200031,994766.687900006,7541638.752699981
2021-02-28,2021-02-28,50110640,9382288.382000003,916387.0056999968,7257153.269199986
2021-03-31,2021-03-31,50110640,9487081.168799976,1029566.3033999978,8114983.204400057
2021-04-30,2021-04-30,50110640,9036909.656599987,1089464.1553999954,8016055.719599964
2021-05-31,2021-05-31,50110640,9584162.230199995,1024597.2282000012,8095636.8364999555
2021-06-30,2021-06-30,50110640,8891057.333100015,1050609.9185000008,7853959.387400034
2018-01-31,2018-01-31,50110650,31443937.898000054,3696779.139400012,16880950.56919996
2018-02-28,2018-02-28,50110650,28618355.803000048,3060701.452299995,14167315.716300018
2018-03-31,2018-03-31,50110650,29877007.281999987,3367353.7491000234,16751234.955000028
2018-04-30,2018-04-30,50110650,28861630.814099997,3842496.9435000047,15900779.93100004
2018-05-31,2018-05-31,50110650,29973748.263299834,3959458.233200016,15831106.403599877
2018-06-30,2018-06-30,50110650,29305376.618400138,3794254.669700031,14979071.442900015
2018-07-31,2018-07-31,50110650,30173002.076200195,4027030.844699981,16119278.36570004
2018-08-31,2018-08-31,50110650,30608198.997899994,3891716.738000023,15949605.878500089
2018-09-30,2018-09-30,50110650,29002470.23789987,3560257.4559000037,15059391.56049991
2018-10-31,2018-10-31,50110650,30403115.671599895,4123490.3777999985,16035269.999000017
2018-11-30,2018-11-30,50110650,29502103.023700096,4186410.559499983,15563962.484099936
2018-12-31,2018-12-31,50110650,31220187.19879983,4130117.1937000123,15800217.947900048
2019-01-31,2019-01-31,50110650,31134834.452899847,3925508.632100008,16382154.316400073
2019-02-28,2019-02-28,50110650,27841079.573999982,3266419.379400004,14308257.576599983
2019-03-31,2019-03-31,50110650,29473422.17969999,3610992.126399987,16532458.73390007
2019-04-30,2019-04-30,50110650,28586381.370800093,4084040.438799979,15386308.088900045
2019-05-31,2019-05-31,50110650,29216138.91119994,4196988.309300008,15478789.220699998
2019-06-30,2019-06-30,50110650,28241610.06229999,3969021.2566999984,14695576.407700032
2019-07-31,2019-07-31,50110650,29275590.775100015,3992388.24449999,16003625.592700034
2019-08-31,2019-08-31,50110650,29814414.10569987,3698510.3125000014,15798587.195099939
2019-09-30,2019-09-30,50110650,28306535.18489997,3494852.233299981,14453112.380300045
2019-10-31,2019-10-31,50110650,29172529.29269989,3864828.462900007,15629296.341499982
2019-11-30,2019-11-30,50110650,28538670.374400057,3954073.4674,15924566.065399945
2019-12-31,2019-12-31,50110650,30183686.628299803,4057990.692700002,16193572.730599891
2020-01-31,2020-01-31,50110650,30013475.508100048,3662691.3696999997,15971522.118799964
2020-02-29,2020-02-29,50110650,29135608.548900012,3210058.0711000077,12633308.03119999
2020-03-31,2020-03-31,50110650,31334479.29670004,3243632.816899984,12095150.68529992
2020-04-30,2020-04-30,50110650,29955520.708900075,2768191.834100023,11786658.480800046
2020-05-31,2020-05-31,50110650,30207621.132799916,2766824.3369000074,13085935.023399994
2020-06-30,2020-06-30,50110650,28481594.314499944,2926627.9115999974,13563259.461700033
2020-07-31,2020-07-31,50110650,29364440.546799917,3266986.72819998,14510439.156700099
2020-08-31,2020-08-31,50110650,29926816.786700003,3004390.404699978,14800910.394699935
2020-09-30,2020-09-30,50110650,29217350.498100065,2776106.2168000303,12760559.14890005
2020-10-31,2020-10-31,50110650,30049032.76490015,2827908.782299978,14655882.76490014
2020-11-30,2020-11-30,50110650,31475203.704300087,3140778.8130000005,15647775.266699968
2020-12-31,2020-12-31,50110650,34577170.42780012,3234492.8976999945,13115052.210500048
2021-01-31,2021-01-31,50110650,35570846.68840002,2773914.0174999996,12461735.424500016
2021-02-28,2021-02-28,50110650,30972875.71460007,2515472.805999998,13076849.226500025
2021-03-31,2021-03-31,50110650,32661180.74299996,3146469.9729999993,15064679.028699953
2021-04-30,2021-04-30,50110650,31568417.758799937,3384273.4096999965,14813664.958700042
2021-05-31,2021-05-31,50110650,33332831.792299826,3187082.7939000125,14744044.056900002
2021-06-30,2021-06-30,50110650,31773829.44979988,2980940.9371999805,14807157.017700015
2018-01-31,2018-01-31,50110660,36306226.55550012,3592287.3542000134,15269844.274000034
2018-02-28,2018-02-28,50110660,32590956.306499925,2861720.0327999806,12989497.606100067
2018-03-31,2018-03-31,50110660,34013584.988899834,3253035.8032999947,16618799.742500005
2018-04-30,2018-04-30,50110660,33289189.290299885,4732348.165500002,14588559.211999932
2018-05-31,2018-05-31,50110660,34302700.09199985,4784617.631200012,15014374.569200065
2018-06-30,2018-06-30,50110660,33713001.88720002,4561551.604900034,13939812.753100073
2018-07-31,2018-07-31,50110660,34799212.41180006,4403630.563899972,15036690.937999895
2018-08-31,2018-08-31,50110660,36107983.144300096,4082524.4454999994,15885329.61700003
2018-09-30,2018-09-30,50110660,34425096.27660013,3857642.0982999844,15077792.913900018
2018-10-31,2018-10-31,50110660,35994826.97219995,4560843.819600022,14981319.959100002
2018-11-30,2018-11-30,50110660,34589709.453400254,4643410.037499998,14415772.069899952
2018-12-31,2018-12-31,50110660,36531670.84020021,4384294.802399987,14392751.27429998
2019-01-31,2019-01-31,50110660,36644815.5385,3637872.2708999924,15074379.719300024
2019-02-28,2019-02-28,50110660,32883039.841000002,3032635.7968000104,13706679.46950006
2019-03-31,2019-03-31,50110660,35008791.43709974,3565573.3180999933,16733497.54609995
2019-04-30,2019-04-30,50110660,34353873.80290007,4848839.55910001,14690983.667699974
2019-05-31,2019-05-31,50110660,35046848.825199895,5041885.6910999995,14953367.126200005
2019-06-30,2019-06-30,50110660,33704745.09339999,4481710.572999999,14321423.484499983
2019-07-31,2019-07-31,50110660,34791209.8432001,4172076.966899966,15267985.431600079
2019-08-31,2019-08-31,50110660,35492438.41599987,3975440.389699979,15518805.9484
2019-09-30,2019-09-30,50110660,33685336.696799956,3948238.9661000264,14443966.000199977
2019-10-31,2019-10-31,50110660,35095319.38629993,4549674.261000024,15066836.00659999
2019-11-30,2019-11-30,50110660,34787084.80180001,4486976.025299955,15217467.010799976
2019-12-31,2019-12-31,50110660,36304555.433500044,4419332.8153000185,15440474.427999955
2020-01-31,2020-01-31,50110660,35628887.10350024,3539078.825199969,15505291.17550006
2020-02-29,2020-02-29,50110660,34858353.76839997,3114871.8311000094,12868728.803499952
2020-03-31,2020-03-31,50110660,37727314.75579991,3410423.345800019,12684373.96899998
2020-04-30,2020-04-30,50110660,36239899.2914998,3053302.329000025,12393345.06049999
2020-05-31,2020-05-31,50110660,36585303.07069998,3078252.5538999937,13648063.229300018
2020-06-30,2020-06-30,50110660,34470997.17659994,3435401.29720001,14326569.957500068
2020-07-31,2020-07-31,50110660,35494078.724600025,4303502.633000008,14711114.953399839
2020-08-31,2020-08-31,50110660,35868085.84449981,3988927.0758999744,14401823.596499989
2020-09-30,2020-09-30,50110660,34792664.022000015,3371110.6676000073,13573739.09040005
2020-10-31,2020-10-31,50110660,35893711.9333999,3640391.699499987,14975939.182600023
2020-11-30,2020-11-30,50110660,37301566.58809998,4289135.405099997,15178456.087900143
2020-12-31,2020-12-31,50110660,40564180.83789972,3844385.7631999943,13319206.705400031
2021-01-31,2021-01-31,50110660,42037914.65169992,3048150.5772000044,12988658.063799959
2021-02-28,2021-02-28,50110660,36943434.39790006,2668521.437900007,13010094.709300112
2021-03-31,2021-03-31,50110660,38757674.17720008,3283399.890799999,15483870.048100028
2021-04-30,2021-04-30,50110660,37477338.463800035,4011808.932799989,14545978.006700004
2021-05-31,2021-05-31,50110660,39426084.96930014,3798374.638799976,14260188.289199961
2021-06-30,2021-06-30,50110660,37804626.74540004,3472886.7729999768,14771498.441000096
2018-01-31,2018-01-31,50110670,6388722.299800022,384161.8352999989,3425383.877599982
2018-02-28,2018-02-28,50110670,5585135.880699991,318495.6831000004,2794616.427200013
2018-03-31,2018-03-31,50110670,5402050.4033999955,356809.7280999974,3326108.9216000033
2018-04-30,2018-04-30,50110670,5461690.553499991,360675.90600000124,3672323.3405999816
2018-05-31,2018-05-31,50110670,6213105.5448,402834.22850000224,3587871.783599986
2018-06-30,2018-06-30,50110670,6518839.007400008,375975.79190000176,3397063.1155000026
2018-07-31,2018-07-31,50110670,6812130.049699983,402590.58499999903,3418057.0336999865
2018-08-31,2018-08-31,50110670,6911037.676800032,405480.0413999993,3652199.5265999935
2018-09-30,2018-09-30,50110670,6663674.838200033,365466.9059999975,3444741.327800008
2018-10-31,2018-10-31,50110670,7120244.846699975,428442.9753000009,3428817.716699979
2018-11-30,2018-11-30,50110670,6824250.516199984,409192.08949999814,3040603.604300003
2018-12-31,2018-12-31,50110670,6896632.190199977,379276.2822000013,3198004.6935000042
2019-01-31,2019-01-31,50110670,6771336.033500013,404323.740200001,3557348.8410000214
2019-02-28,2019-02-28,50110670,6397240.019100011,364842.8348999987,3226189.332099997
2019-03-31,2019-03-31,50110670,6767892.123299992,397910.3212999963,3186010.3702000296
2019-04-30,2019-04-30,50110670,6528328.609600012,360178.3133,3102527.571699981
2019-05-31,2019-05-31,50110670,6757237.1510999985,356330.5245000019,3218038.7409999976
2019-06-30,2019-06-30,50110670,6810902.186799971,342488.7347999997,3332760.2491999776
