base_date,emd_cd,resd_pop_cnt,work_pop_cnt,visit_pop_cnt
2020-11-30,2020-11-30,50110590,87229.92989999997,12515.074200000026,212341.41689999902
2020-12-31,2020-12-31,50110590,101918.99940000135,25746.957599999674,158442.51840000023
2021-01-31,2021-01-31,50110590,96227.93119999934,26511.19370000051,161055.2264000035
2021-02-28,2021-02-28,50110590,107852.9041000016,18790.749599999956,112313.2599999999
2021-03-31,2021-03-31,50110590,98226.19160000021,18402.039400000027,123240.72590000016
2021-04-30,2021-04-30,50110590,83430.32519999995,13822.053999999982,128225.56609999988
2021-05-31,2021-05-31,50110590,89808.70809999945,10648.28509999995,154947.8178999974
2021-06-30,2021-06-30,50110590,73819.84860000067,11830.44110000018,155776.87199999834
2018-01-31,2018-01-31,50110600,193541.66190000082,8310.142400000006,44324.34740000011
2018-02-28,2018-02-28,50110600,163071.39209999997,8625.511000000002,50525.70120000003
2018-03-31,2018-03-31,50110600,191123.5028999995,10622.766699999976,55371.42730000017
2018-04-30,2018-04-30,50110600,180048.33560000034,10378.373800000012,38388.36559999983
2018-05-31,2018-05-31,50110600,188845.56729999985,6093.8828,39974.469499999825
2018-06-30,2018-06-30,50110600,169690.45940000084,14038.18259999995,53156.226000000206
2018-07-31,2018-07-31,50110600,194104.84560000032,13666.083999999983,55733.36089999984
2018-08-31,2018-08-31,50110600,193188.9516000004,18324.524200000014,54793.25190000086
2018-09-30,2018-09-30,50110600,212880.4824999998,17538.392200000006,43443.32130000001
2018-10-31,2018-10-31,50110600,238226.7771000024,22435.578899999964,53975.11670000026
2018-11-30,2018-11-30,50110600,243426.84910000025,27287.028999999937,52342.502100000056
2018-12-31,2018-12-31,50110600,273779.39529999834,21565.192000000025,41316.949599999825
2019-01-31,2019-01-31,50110600,234079.04769999976,23111.601399999978,58490.18379999988
2019-02-28,2019-02-28,50110600,210943.7149000007,21081.10610000004,56089.87510000014
2019-03-31,2019-03-31,50110600,225072.9656999991,25578.737300000048,57297.462400000324
2019-04-30,2019-04-30,50110600,218382.2799999994,16715.89679999998,78839.11259999992
2019-05-31,2019-05-31,50110600,229282.02649999945,22802.998799999987,83380.54639999985
2019-06-30,2019-06-30,50110600,233140.28809999916,25263.774600000048,80847.46769999944
2019-07-31,2019-07-31,50110600,253010.3964000005,23318.022500000065,74502.65499999994
2019-08-31,2019-08-31,50110600,230705.8425000002,36464.25870000002,77422.45069999968
2019-09-30,2019-09-30,50110600,245849.0303000002,24397.421599999972,67519.09110000003
2019-10-31,2019-10-31,50110600,252735.19070000015,31707.90419999988,71698.60520000021
2019-11-30,2019-11-30,50110600,232248.8758999998,24774.37470000001,76283.90279999976
2019-12-31,2019-12-31,50110600,237691.96080000015,34853.13639999997,84092.9145
2020-01-31,2020-01-31,50110600,247324.89389999816,34677.641199999234,88438.38670000355
2020-02-29,2020-02-29,50110600,271206.478300001,29989.246100000193,78513.50430000052
2020-03-31,2020-03-31,50110600,316186.0800000024,30933.785100000343,75272.7302000022
2020-04-30,2020-04-30,50110600,312863.167499998,22718.28909999981,61483.46970000116
2020-05-31,2020-05-31,50110600,256376.56249999884,19961.446099999925,61414.10069999983
2020-06-30,2020-06-30,50110600,226846.49060000104,18895.36599999994,59787.99719999992
2020-07-31,2020-07-31,50110600,227165.67689999845,21041.28900000012,65907.57999999975
2020-08-31,2020-08-31,50110600,222193.33400000114,13316.216600000002,73418.20469999999
2020-09-30,2020-09-30,50110600,230622.67799999285,17756.20290000012,66417.72979999796
2020-10-31,2020-10-31,50110600,239691.27129999019,26657.606799999652,61852.70799999868
2020-11-30,2020-11-30,50110600,230406.49360000037,26345.275999999925,50999.26099999983
2020-12-31,2020-12-31,50110600,216034.4961000027,26199.573000000033,57276.26079999932
2021-01-31,2021-01-31,50110600,223134.9984000113,19713.395000000197,71877.7116999996
2021-02-28,2021-02-28,50110600,193837.97740000385,25323.519300000182,53615.21010000173
2021-03-31,2021-03-31,50110600,207438.2397999999,24306.109399999976,55091.393900000265
2021-04-30,2021-04-30,50110600,186186.76160000134,33565.51620000002,49381.275199999815
2021-05-31,2021-05-31,50110600,201518.57050000195,20959.457900000132,65517.68769999993
2021-06-30,2021-06-30,50110600,190336.543800001,23239.281000000035,55825.83609999965
2018-01-31,2018-01-31,50110610,65597.46329999994,7816.1454000000085,45112.88700000009
2018-02-28,2018-02-28,50110610,73983.89730000014,6084.5317000000005,30483.53750000002
2018-03-31,2018-03-31,50110610,59414.09579999988,6115.897399999996,42649.68130000004
2018-04-30,2018-04-30,50110610,52920.287799999925,4971.33670000001,51132.96440000003
2018-05-31,2018-05-31,50110610,66014.26370000005,6487.275100000012,45361.03119999984
2018-06-30,2018-06-30,50110610,66991.09890000019,6193.8917999999985,41065.4519
2018-07-31,2018-07-31,50110610,71803.52840000013,7558.1077999999925,44996.87239999994
2018-08-31,2018-08-31,50110610,65824.17669999982,6441.351299999994,50839.800900000206
2018-09-30,2018-09-30,50110610,74221.24299999991,4822.7359000000015,37778.283700000145
2018-10-31,2018-10-31,50110610,86512.94400000061,5118.301600000006,38519.628800000064
2018-11-30,2018-11-30,50110610,86663.61950000036,5724.610699999991,39670.43080000022
2018-12-31,2018-12-31,50110610,86781.80060000044,8978.216600000012,35497.56390000009
2019-01-31,2019-01-31,50110610,84389.91849999997,2968.335299999997,55093.90550000001
2019-02-28,2019-02-28,50110610,68158.60529999988,4500.91540000001,36764.490400000126
2019-03-31,2019-03-31,50110610,78608.87150000024,5228.087500000009,40497.454799999956
2019-04-30,2019-04-30,50110610,71453.32130000017,8957.93180000001,39079.58939999987
2019-05-31,2019-05-31,50110610,81040.30169999991,169.2976,54365.0742
2019-06-30,2019-06-30,50110610,91158.85249999947,1339.6840999999993,38186.19909999985
2019-07-31,2019-07-31,50110610,80331.44439999959,3481.2695000000003,45267.17770000018
2019-08-31,2019-08-31,50110610,77881.56930000018,1985.2494,52127.6228000003
2019-09-30,2019-09-30,50110610,87714.9462000001,1979.2002000000005,34247.89150000005
2019-10-31,2019-10-31,50110610,80053.33510000007,7033.538299999999,45325.00250000008
2019-11-30,2019-11-30,50110610,69375.62329999982,231.24560000000002,26642.34950000005
2019-12-31,2019-12-31,50110610,68096.93559999994,4299.600400000001,30867.761800000004
2020-01-31,2020-01-31,50110610,69603.73480000181,2028.1260000000054,35041.049700000316
2020-02-29,2020-02-29,50110610,78066.05060000154,959.9424000000035,47802.40389999998
2020-03-31,2020-03-31,50110610,106554.41180000262,4132.921499999965,41125.15740000067
2020-04-30,2020-04-30,50110610,114528.39980000161,5449.720199999921,33659.7395
2020-05-31,2020-05-31,50110610,107723.38799999985,1382.2261000000003,34215.26930000007
2020-06-30,2020-06-30,50110610,98923.20340000029,4475.404999999995,23681.470200000073
2020-07-31,2020-07-31,50110610,98488.83489999996,2713.9451999999997,46563.62939999998
2020-08-31,2020-08-31,50110610,95138.77040000024,5455.118299999999,47005.984900000076
2020-09-30,2020-09-30,50110610,89103.65159999998,2662.7629999999967,39667.49979999927
2020-10-31,2020-10-31,50110610,86762.33699999837,2274.7934000000078,37298.70639999908
2020-11-30,2020-11-30,50110610,95601.52850000048,3308.593099999997,33781.94809999995
2020-12-31,2020-12-31,50110610,100985.24650000084,3297.752999999999,30604.126699999884
2021-01-31,2021-01-31,50110610,97500.70660000223,1645.9983999999981,32898.390899999984
2021-02-28,2021-02-28,50110610,80672.59240000152,814.780599999999,38468.2026000009
2021-03-31,2021-03-31,50110610,87455.22710000038,2294.3421000000003,45025.380599999946
2021-04-30,2021-04-30,50110610,91716.65510000012,5846.561099999997,32615.16919999991
2021-05-31,2021-05-31,50110610,96428.12429999879,4936.68889999999,34202.547299999685
2021-06-30,2021-06-30,50110610,82510.4623000021,6813.3791000000365,42362.53810000043
2018-01-31,2018-01-31,50110620,54223.461000000054,8209.885000000002,100796.31199999967
2018-02-28,2018-02-28,50110620,39827.02549999996,14364.980899999999,63261.22539999986
2018-03-31,2018-03-31,50110620,42145.09410000005,3614.373299999997,80749.98859999966
2018-04-30,2018-04-30,50110620,38346.73120000004,7924.938199999993,58314.569099999964
2018-05-31,2018-05-31,50110620,30384.480899999977,11763.371199999994,45836.013299999984
2018-06-30,2018-06-30,50110620,31200.124,4070.1285999999986,55077.00820000014
2018-07-31,2018-07-31,50110620,43145.2558999999,6607.378699999999,78063.69880000075
2018-08-31,2018-08-31,50110620,43459.26450000007,5604.300999999998,97493.82210000009
2018-09-30,2018-09-30,50110620,41229.06320000011,8594.852999999997,84209.73440000034
2018-10-31,2018-10-31,50110620,52938.01969999999,5200.109900000007,61394.14750000002
2018-11-30,2018-11-30,50110620,51070.255200000145,4970.246599999998,73956.36220000016
2018-12-31,2018-12-31,50110620,47684.91829999994,7691.684999999986,81208.02000000009
2019-01-31,2019-01-31,50110620,41140.682999999975,2672.2345000000005,119579.88330000095
2019-02-28,2019-02-28,50110620,39633.98770000007,358.31660000000005,96046.38740000025
2019-03-31,2019-03-31,50110620,41233.54610000017,4665.477300000005,123229.06570000024
2019-04-30,2019-04-30,50110620,44780.82399999989,3401.905100000001,82860.28519999966
2019-05-31,2019-05-31,50110620,42485.79770000003,3143.103699999999,69933.65589999994
2019-06-30,2019-06-30,50110620,40428.28210000009,7871.971699999988,79567.85299999987
2019-07-31,2019-07-31,50110620,35158.82390000001,6065.868400000003,82389.95300000008
2019-08-31,2019-08-31,50110620,46679.57559999985,4589.713999999996,160231.45379999993
2019-09-30,2019-09-30,50110620,43859.102300000064,7782.502599999989,82438.99360000002
2019-10-31,2019-10-31,50110620,34026.18909999997,4084.913899999995,81467.82090000091
2019-11-30,2019-11-30,50110620,39577.165899999934,10511.09170000002,94637.93520000025
2019-12-31,2019-12-31,50110620,49756.99320000014,6721.01199999999,102936.51599999948
2020-01-31,2020-01-31,50110620,47684.26710000069,8165.092099999988,88988.24530000277
2020-02-29,2020-02-29,50110620,51985.66480000101,6697.00620000003,93311.70190000406
2020-03-31,2020-03-31,50110620,69167.5135000018,5949.221100000039,119859.70920000382
2020-04-30,2020-04-30,50110620,67808.19480000246,4127.802200000009,77563.87310000275
2020-05-31,2020-05-31,50110620,65961.81330000004,2950.447999999999,66182.1193
2020-06-30,2020-06-30,50110620,61428.502300000204,5830.513999999997,73552.47140000042
2020-07-31,2020-07-31,50110620,62608.993900000096,6835.519899999978,84270.36140000023
2020-08-31,2020-08-31,50110620,63553.98070000014,5167.061599999998,129652.49460000059
2020-09-30,2020-09-30,50110620,71210.32330000064,5290.232300000061,64430.64190000042
2020-10-31,2020-10-31,50110620,56285.314600001235,4182.61800000004,63653.415600000226
2020-11-30,2020-11-30,50110620,48495.19789999986,4412.550699999997,67248.39729999982
2020-12-31,2020-12-31,50110620,43263.18019999844,3822.32129999999,99904.49020000084
2021-01-31,2021-01-31,50110620,51904.120500000965,5022.136000000053,72423.09689999909
2021-02-28,2021-02-28,50110620,43482.07920000024,3970.1441000000314,63577.985400000936
2021-03-31,2021-03-31,50110620,42410.53579999997,6830.995700000007,90369.61249999986
2021-04-30,2021-04-30,50110620,35939.27320000014,8802.595299999992,66920.70419999982
2021-05-31,2021-05-31,50110620,40426.07710000009,4097.274599999974,63083.47779999949
2021-06-30,2021-06-30,50110620,33310.21520000013,3077.127800000002,55204.41289999905
2018-01-31,2018-01-31,50110630,794899.7458000007,59311.0349000003,129558.29689999958
2018-02-28,2018-02-28,50110630,594328.4669000001,49858.02789999996,100229.65480000006
2018-03-31,2018-03-31,50110630,890194.4476999992,56227.109300000004,257425.3494000031
2018-04-30,2018-04-30,50110630,982960.8574999988,43810.40129999989,190374.52049999923
2018-05-31,2018-05-31,50110630,1069708.0138000045,52666.19579999984,175056.95150000128
2018-06-30,2018-06-30,50110630,1013671.9415000017,65455.98080000001,179661.90349999967
2018-07-31,2018-07-31,50110630,925364.2551999959,46756.0669,162764.10610000003
2018-08-31,2018-08-31,50110630,865846.1886000013,52104.82059999979,158075.7478000004
2018-09-30,2018-09-30,50110630,849231.2551000006,58387.836499999845,196153.1420000003
2018-10-31,2018-10-31,50110630,1023879.827999991,40886.27700000009,185512.93440000023
2018-11-30,2018-11-30,50110630,1058698.4015999998,43099.19490000009,164942.95240000015
2018-12-31,2018-12-31,50110630,1054786.0268999988,41382.92450000005,167249.54379999926
2019-01-31,2019-01-31,50110630,932630.9435999949,24504.980700000015,178800.46320000043
2019-02-28,2019-02-28,50110630,717661.1906999992,18615.43340000007,158077.40500000023
2019-03-31,2019-03-31,50110630,916280.157200008,26555.685899999924,285504.086800001
2019-04-30,2019-04-30,50110630,911320.9892000011,52672.19170000007,239419.4512000008
2019-05-31,2019-05-31,50110630,1029201.7451000054,53080.338099999884,205992.0417000009
2019-06-30,2019-06-30,50110630,997563.6480000007,49933.67049999993,203639.14829999986
2019-07-31,2019-07-31,50110630,898019.4009000002,57079.77160000017,177210.3693999985
2019-08-31,2019-08-31,50110630,771440.0698000009,47943.30350000036,198006.67279999927
2019-09-30,2019-09-30,50110630,823846.1553999991,38480.65339999995,218683.97090000068
2019-10-31,2019-10-31,50110630,886188.5152000021,40174.20160000009,194331.1054000001
2019-11-30,2019-11-30,50110630,802826.6945000048,44669.228899999915,197400.23110000006
2019-12-31,2019-12-31,50110630,826870.931499995,39055.64970000018,216425.31270000062
2020-01-31,2020-01-31,50110630,727035.1309000028,44034.44989999896,156487.32750000936
2020-02-29,2020-02-29,50110630,670612.686799999,29234.96889999929,223019.22730001176
2020-03-31,2020-03-31,50110630,788247.7576000269,41784.66959999951,192855.101500009
2020-04-30,2020-04-30,50110630,800775.3247000077,39308.3871999998,225130.67750001326
2020-05-31,2020-05-31,50110630,816593.3469999948,31850.941999999875,167287.13580000028
2020-06-30,2020-06-30,50110630,756306.0475000023,31644.994999999966,156664.01379999847
2020-07-31,2020-07-31,50110630,749318.6849000007,27205.162100000023,162092.11759999907
2020-08-31,2020-08-31,50110630,722942.6128000033,39832.25559999999,154463.12350000025
2020-09-30,2020-09-30,50110630,737328.0485999716,24437.42829999994,149314.4706999997
2020-10-31,2020-10-31,50110630,785209.5222999785,33040.26319999995,237125.51009999792
2020-11-30,2020-11-30,50110630,939472.240300002,49396.51810000032,187682.54079999804
2020-12-31,2020-12-31,50110630,980580.4434998874,43964.57520000043,161301.35450000156
2021-01-31,2021-01-31,50110630,907254.1396999779,26835.37629999968,154881.10310000423
2021-02-28,2021-02-28,50110630,783126.8798999846,31641.819399999906,139851.2177000022
2021-03-31,2021-03-31,50110630,872939.1554000202,32940.49260000002,230077.03069999957
2021-04-30,2021-04-30,50110630,929172.083800004,38042.72139999996,179385.1654000007
2021-05-31,2021-05-31,50110630,1016478.017800084,35199.88490000033,140449.47290000017
2021-06-30,2021-06-30,50110630,938711.9688999994,32165.84580000031,155726.49370000072
2018-01-31,2018-01-31,50110640,135147.55930000034,17879.03790000005,138623.42760000014
2018-02-28,2018-02-28,50110640,141790.8653,6829.952199999998,116240.81540000046
2018-03-31,2018-03-31,50110640,148569.56220000004,11779.555100000029,117147.75590000027
2018-04-30,2018-04-30,50110640,135089.01739999972,10764.352999999992,110313.99180000016
2018-05-31,2018-05-31,50110640,122043.81849999986,13758.65229999999,105649.95529999971
2018-06-30,2018-06-30,50110640,123275.1939999997,8745.99030000001,113708.54129999933
2018-07-31,2018-07-31,50110640,119977.04740000002,26346.76859999999,139908.68900000045
2018-08-31,2018-08-31,50110640,135220.96990000055,17610.556599999993,138655.14149999974
2018-09-30,2018-09-30,50110640,113134.67310000041,10289.6164,135326.3646999998
2018-10-31,2018-10-31,50110640,130698.07140000055,17583.699500000013,113051.17219999994
2018-11-30,2018-11-30,50110640,127410.01519999989,9309.771500000019,129086.31039999974
2018-12-31,2018-12-31,50110640,128564.59260000027,13519.612200000009,145792.3365999994
2019-01-31,2019-01-31,50110640,127429.70679999999,20766.967199999963,190758.51320000077
2019-02-28,2019-02-28,50110640,114331.1613999999,18205.97980000005,141124.8632000002
2019-03-31,2019-03-31,50110640,110698.54410000067,16780.727299999995,190400.70580000078
2019-04-30,2019-04-30,50110640,106140.94670000023,10133.490800000001,151545.8915000007
2019-05-31,2019-05-31,50110640,122390.70460000024,12166.161899999994,155953.24830000038
2019-06-30,2019-06-30,50110640,125191.04160000008,7787.185500000002,156667.6895
2019-07-31,2019-07-31,50110640,132951.2518000004,8036.762799999997,187167.11780000082
2019-08-31,2019-08-31,50110640,147495.92589999927,11771.936100000003,178235.48760000034
2019-09-30,2019-09-30,50110640,110988.83030000028,15356.859500000053,134096.7628000003
2019-10-31,2019-10-31,50110640,104582.57120000062,17606.846299999972,151158.61620000025
2019-11-30,2019-11-30,50110640,111644.4202000003,11501.786700000008,147124.38780000116
2019-12-31,2019-12-31,50110640,102800.1066000001,14100.499099999992,176622.50510000056
2020-01-31,2020-01-31,50110640,106061.46189999973,8107.468300000014,150941.5421000047
2020-02-29,2020-02-29,50110640,113082.25709999927,5139.218899999959,138567.46680000404
2020-03-31,2020-03-31,50110640,111618.93120000216,8111.165999999936,121184.05720000123
2020-04-30,2020-04-30,50110640,105162.95130000099,15741.172599999969,125270.9581000022
2020-05-31,2020-05-31,50110640,101317.17950000009,7878.5271999999895,118975.61679999973
2020-06-30,2020-06-30,50110640,89635.85470000007,5872.547400000003,125897.67249999907
2020-07-31,2020-07-31,50110640,100488.69540000048,16949.65570000005,126901.1031000004
2020-08-31,2020-08-31,50110640,115716.80990000001,13298.366200000011,114631.94999999978
2020-09-30,2020-09-30,50110640,103395.28100000105,9151.536899999983,108965.6067000018
2020-10-31,2020-10-31,50110640,100273.45230000131,14959.82520000027,127083.09520000055
2020-11-30,2020-11-30,50110640,111824.17800000017,12092.113499999992,111205.89630000011
2020-12-31,2020-12-31,50110640,114025.43940000398,10007.62920000009,123247.55700000029
2021-01-31,2021-01-31,50110640,135592.6122999994,12764.599600000096,108995.38709999983
2021-02-28,2021-02-28,50110640,121758.86039999887,13568.872400000146,101703.1583000001
2021-03-31,2021-03-31,50110640,119352.07289999972,9572.640299999988,117689.11539999969
2021-04-30,2021-04-30,50110640,114190.85209999981,14124.761300000013,114308.6595999996
2021-05-31,2021-05-31,50110640,119431.55289999644,19469.63240000017,108056.66900000007
2021-06-30,2021-06-30,50110640,102014.0084999984,18250.169200000157,128535.2572999996
2018-01-31,2018-01-31,50110650,1953698.1411000085,329203.9191000011,461918.72679999773
2018-02-28,2018-02-28,50110650,1686365.4652999963,271424.9504999999,373355.7612000016
2018-03-31,2018-03-31,50110650,1730035.3719000013,229038.91749999937,515467.51560000057
2018-04-30,2018-04-30,50110650,1690230.3583999954,272757.97119999886,468135.11139999796
2018-05-31,2018-05-31,50110650,1734454.6993999896,326360.8885000011,464483.5601000006
2018-06-30,2018-06-30,50110650,1772198.3750999917,285843.5796999995,499833.78600000154
2018-07-31,2018-07-31,50110650,1858562.0401000085,327313.75280000054,542823.5095999978
2018-08-31,2018-08-31,50110650,1905072.911699985,291887.80800000136,552652.3173999977
2018-09-30,2018-09-30,50110650,1779243.9460000072,265433.6124000001,507337.0923000008
2018-10-31,2018-10-31,50110650,1886925.270799996,251587.2777999988,517965.36359999666
2018-11-30,2018-11-30,50110650,1850633.203300011,262854.5766000001,427105.9069999975
2018-12-31,2018-12-31,50110650,1952173.1072999993,255421.72430000015,498935.99930000224
2019-01-31,2019-01-31,50110650,1733084.2998999902,287255.8961,604832.1508999979
2019-02-28,2019-02-28,50110650,1609247.5678000052,192698.1159000005,568234.4759999948
2019-03-31,2019-03-31,50110650,1617086.0068000157,232378.08869999988,678169.322500003
2019-04-30,2019-04-30,50110650,1577027.5313000034,221640.57710000046,606851.1989000018
2019-05-31,2019-05-31,50110650,1700974.9653000024,232813.5375000004,692142.8552999932
2019-06-30,2019-06-30,50110650,1639815.642199997,290988.1129999998,715162.5319000018
2019-07-31,2019-07-31,50110650,1784747.9353999994,309347.1538,814046.2713999961
2019-08-31,2019-08-31,50110650,1802458.692499988,263881.06230000005,811135.4245000032
2019-09-30,2019-09-30,50110650,1697113.599900004,228010.66979999954,611159.8417999997
2019-10-31,2019-10-31,50110650,1681295.720200002,241708.2691000004,599589.0970000004
2019-11-30,2019-11-30,50110650,1564013.5183999897,218600.1468999999,610313.8554999988
2019-12-31,2019-12-31,50110650,1657892.6233999892,224470.28600000002,619672.7553999982
2020-01-31,2020-01-31,50110650,1664174.4080000508,188586.308200008,561247.5389999691
2020-02-29,2020-02-29,50110650,1579703.43560004,158789.84369999915,441815.5612999832
2020-03-31,2020-03-31,50110650,1666682.0853000535,116317.68369999914,484867.1626999866
2020-04-30,2020-04-30,50110650,1595593.2498000548,105870.4762999983,459508.07309998013
2020-05-31,2020-05-31,50110650,1477053.0657999993,71921.67510000026,566204.2812000002
2020-06-30,2020-06-30,50110650,1397022.1408000058,90340.94379999988,485511.31450000004
2020-07-31,2020-07-31,50110650,1402007.6561000033,106829.09290000015,611705.4494000075
2020-08-31,2020-08-31,50110650,1442678.697499996,97165.2467000003,565279.9080000075
2020-09-30,2020-09-30,50110650,1435495.5455999528,77206.82689999838,442423.988900001
2020-10-31,2020-10-31,50110650,1465028.7139999804,111847.3766999996,499989.13280000445
2020-11-30,2020-11-30,50110650,1661151.512700011,96309.76660000025,472509.66820000234
2020-12-31,2020-12-31,50110650,1851732.4927998534,91847.29170000047,463913.7007000154
2021-01-31,2021-01-31,50110650,1905246.2995000058,111260.59589999984,424479.51879998593
2021-02-28,2021-02-28,50110650,1678537.1627999814,63582.175599999195,434664.8694999891
2021-03-31,2021-03-31,50110650,1678603.6968000084,94512.45050000004,438525.42570000247
2021-04-30,2021-04-30,50110650,1539097.9728000134,108886.44459999996,463040.54070000316
2021-05-31,2021-05-31,50110650,1656102.1508999807,113701.02249999918,505767.68570001895
2021-06-30,2021-06-30,50110650,1555092.2981000217,107391.78810000102,542342.9925999882
2018-01-31,2018-01-31,50110660,1401165.2333000023,120223.7692000006,418261.9017999993
2018-02-28,2018-02-28,50110660,1102498.6731999996,84132.76969999999,342215.04530000204
2018-03-31,2018-03-31,50110660,1270003.7154000024,101478.36850000022,472483.78049999964
2018-04-30,2018-04-30,50110660,1358272.7735000006,102487.31790000002,409104.6384999968
2018-05-31,2018-05-31,50110660,1431367.1688999939,112464.6116000002,462735.4740999942
2018-06-30,2018-06-30,50110660,1497011.628099997,120948.16740000027,470987.7713999997
2018-07-31,2018-07-31,50110660,1607983.4685000007,141726.9282999995,442546.8023000017
2018-08-31,2018-08-31,50110660,1533268.835899997,129520.38589999973,522910.9734000022
2018-09-30,2018-09-30,50110660,1475239.1441999928,143752.5152000003,469482.7199000003
2018-10-31,2018-10-31,50110660,1549388.1033000096,146157.99589999992,431160.0210999986
2018-11-30,2018-11-30,50110660,1459577.9456000107,170480.90330000114,480393.960500001
2018-12-31,2018-12-31,50110660,1533676.4276000059,164890.59139999954,417310.4919000024
2019-01-31,2019-01-31,50110660,1283937.94589999,136756.1296000002,500281.8580999954
2019-02-28,2019-02-28,50110660,1094582.58760001,116811.83140000027,487029.6083999986
2019-03-31,2019-03-31,50110660,1210769.7152000095,130787.97519999924,660437.6861000076
2019-04-30,2019-04-30,50110660,1262672.6233000054,111852.62600000006,579062.2326000006
2019-05-31,2019-05-31,50110660,1336128.5053000022,117877.4048999994,575611.6278999962
2019-06-30,2019-06-30,50110660,1231002.0250999955,115821.52479999936,655133.1483999954
2019-07-31,2019-07-31,50110660,1315560.2996999891,112994.97270000006,579136.6855999951
2019-08-31,2019-08-31,50110660,1269016.2886000078,98666.63670000006,643975.9754999992
2019-09-30,2019-09-30,50110660,1190787.9259999904,108903.01200000013,585349.2180999978
2019-10-31,2019-10-31,50110660,1221188.5392999984,104706.52880000015,562436.6232999964
2019-11-30,2019-11-30,50110660,1118777.2846000006,102636.9980000001,567164.9565000053
2019-12-31,2019-12-31,50110660,1215115.770599995,103822.22269999968,585065.4627
2020-01-31,2020-01-31,50110660,1115302.5791000081,88611.81560000418,500438.6635999929
2020-02-29,2020-02-29,50110660,1107784.0679000027,83488.38430000025,555388.1199999875
2020-03-31,2020-03-31,50110660,1226255.9456000337,110198.90660000325,458157.32189999917
2020-04-30,2020-04-30,50110660,1200189.693000028,91619.347900002,510133.3731999825
2020-05-31,2020-05-31,50110660,1172632.236100006,93160.62689999968,472364.12149999803
2020-06-30,2020-06-30,50110660,1086267.3108,104453.60019999994,468856.9940000057
2020-07-31,2020-07-31,50110660,1074137.1501000037,120653.06829999908,499579.8448999993
2020-08-31,2020-08-31,50110660,1068750.4177000104,91243.29969999997,519513.5000000019
2020-09-30,2020-09-30,50110660,1101938.6359999625,80401.26669999887,454165.4049999958
2020-10-31,2020-10-31,50110660,1094910.5146999655,95206.65620000077,503660.3356000051
2020-11-30,2020-11-30,50110660,1181856.4189999981,117000.5308999995,544395.1539000042
2020-12-31,2020-12-31,50110660,1305922.2277999304,103426.2127999981,540486.5309999943
2021-01-31,2021-01-31,50110660,1335020.5318000093,116553.57029999701,432047.88480001094
2021-02-28,2021-02-28,50110660,1188393.900400026,88899.62579999882,460529.62240000034
2021-03-31,2021-03-31,50110660,1268397.4200000057,106457.50589999984,500939.4156999993
2021-04-30,2021-04-30,50110660,1242745.1184000026,105023.61089999968,483622.517599999
2021-05-31,2021-05-31,50110660,1309498.504100018,128801.60559999899,479253.7307000014
2021-06-30,2021-06-30,50110660,1253874.2149999607,97041.71440000004,489055.8457999885
2018-01-31,2018-01-31,50110670,72348.0619999999,774.2459000000001,35530.32189999998
2018-02-28,2018-02-28,50110670,59170.967899999865,3363.361300000002,31836.84199999996
2018-03-31,2018-03-31,50110670,48805.22650000005,3659.9093,42113.756300000045
2018-04-30,2018-04-30,50110670,43377.11989999989,3689.7999999999993,53941.97660000008
2018-05-31,2018-05-31,50110670,54985.41080000007,6361.410999999992,53308.85539999989
2018-06-30,2018-06-30,50110670,65132.67479999985,6200.728800000007,56120.69570000003
2018-07-31,2018-07-31,50110670,70252.87899999997,7258.407200000006,58398.383400000064
2018-08-31,2018-08-31,50110670,83366.86560000015,4955.114699999998,56209.91050000015
2018-09-30,2018-09-30,50110670,62841.839599999956,9902.603100000018,76855.03570000031
2018-10-31,2018-10-31,50110670,83685.99970000038,5236.880900000014,53138.018100000016
2018-11-30,2018-11-30,50110670,98198.21170000045,7793.204299999992,45116.596500000065
2018-12-31,2018-12-31,50110670,97654.05119999958,11665.386100000009,49925.86309999996
2019-01-31,2019-01-31,50110670,89349.40840000004,6171.5307999999995,62795.09480000003
2019-02-28,2019-02-28,50110670,80933.33149999955,7564.021500000003,58667.42569999996
2019-03-31,2019-03-31,50110670,85971.89859999997,5270.743600000007,64685.04320000028
2019-04-30,2019-04-30,50110670,82205.3930000003,2182.232100000002,52170.62010000007
2019-05-31,2019-05-31,50110670,78256.16130000014,5616.225400000003,61532.01770000011
2019-06-30,2019-06-30,50110670,85151.40039999998,5792.159799999982,68500.69350000014
2019-07-31,2019-07-31,50110670,92861.37729999979,2972.9288999999976,75375.8206
2019-08-31,2019-08-31,50110670,93397.1822000001,11224.073600000022,59022.832300000206
2019-09-30,2019-09-30,50110670,89638.92710000035,8833.76350000002,58998.016400000146
2019-10-31,2019-10-31,50110670,95218.16990000023,7721.668300000006,63520.89780000015
2019-11-30,2019-11-30,50110670,78314.38420000009,7111.113600000007,52176.22529999992
2019-12-31,2019-12-31,50110670,90250.54499999988,4641.591899999998,54521.227300000006
2020-01-31,2020-01-31,50110670,94859.47380000059,3834.2654999999777,54466.848100000076
2020-02-29,2020-02-29,50110670,99551.26819999966,4519.323499999978,55199.86659999978
2020-03-31,2020-03-31,50110670,114446.98769999977,3270.7779999999843,60419.76490000056
2020-04-30,2020-04-30,50110670,115294.05359999875,5620.7039999999615,55263.07349999971
2020-05-31,2020-05-31,50110670,93439.0937999999,5312.538700000018,60469.04810000001
