base_date,emd_cd,distancing
1584,2021-01-31,50130560,2.0
1585,2021-01-31,50130570,2.0
1586,2021-01-31,50130580,2.0
1587,2021-01-31,50130590,2.0
1588,2021-01-31,50130600,2.0
1589,2021-01-31,50130610,2.0
1590,2021-01-31,50130620,2.0
1591,2021-02-28,50110250,1.75
1592,2021-02-28,50110253,1.75
1593,2021-02-28,50110256,1.75
1594,2021-02-28,50110259,1.75
1595,2021-02-28,50110310,1.75
1596,2021-02-28,50110320,1.75
1597,2021-02-28,50110330,1.75
1598,2021-02-28,50110510,1.75
1599,2021-02-28,50110520,1.75
1600,2021-02-28,50110530,1.75
1601,2021-02-28,50110540,1.75
1602,2021-02-28,50110550,1.75
1603,2021-02-28,50110560,1.75
1604,2021-02-28,50110570,1.75
1605,2021-02-28,50110580,1.75
1606,2021-02-28,50110590,1.75
1607,2021-02-28,50110600,1.75
1608,2021-02-28,50110610,1.75
1609,2021-02-28,50110620,1.75
1610,2021-02-28,50110630,1.75
1611,2021-02-28,50110640,1.75
1612,2021-02-28,50110650,1.75
1613,2021-02-28,50110660,1.75
1614,2021-02-28,50110670,1.75
1615,2021-02-28,50110680,1.75
1616,2021-02-28,50110690,1.75
1617,2021-02-28,50130250,1.75
1618,2021-02-28,50130253,1.75
1619,2021-02-28,50130259,1.75
1620,2021-02-28,50130310,1.75
1621,2021-02-28,50130320,1.75
1622,2021-02-28,50130510,1.75
1623,2021-02-28,50130520,1.75
1624,2021-02-28,50130530,1.75
1625,2021-02-28,50130540,1.75
1626,2021-02-28,50130550,1.75
1627,2021-02-28,50130560,1.75
1628,2021-02-28,50130570,1.75
1629,2021-02-28,50130580,1.75
1630,2021-02-28,50130590,1.75
1631,2021-02-28,50130600,1.75
1632,2021-02-28,50130610,1.75
1633,2021-02-28,50130620,1.75
1634,2021-03-31,50110250,1.5
1635,2021-03-31,50110253,1.5
1636,2021-03-31,50110256,1.5
1637,2021-03-31,50110259,1.5
1638,2021-03-31,50110310,1.5
1639,2021-03-31,50110320,1.5
1640,2021-03-31,50110330,1.5
1641,2021-03-31,50110510,1.5
1642,2021-03-31,50110520,1.5
1643,2021-03-31,50110530,1.5
1644,2021-03-31,50110540,1.5
1645,2021-03-31,50110550,1.5
1646,2021-03-31,50110560,1.5
1647,2021-03-31,50110570,1.5
1648,2021-03-31,50110580,1.5
1649,2021-03-31,50110590,1.5
1650,2021-03-31,50110600,1.5
1651,2021-03-31,50110610,1.5
1652,2021-03-31,50110620,1.5
1653,2021-03-31,50110630,1.5
1654,2021-03-31,50110640,1.5
1655,2021-03-31,50110650,1.5
1656,2021-03-31,50110660,1.5
1657,2021-03-31,50110670,1.5
1658,2021-03-31,50110680,1.5
1659,2021-03-31,50110690,1.5
1660,2021-03-31,50130250,1.5
1661,2021-03-31,50130253,1.5
1662,2021-03-31,50130259,1.5
1663,2021-03-31,50130310,1.5
1664,2021-03-31,50130320,1.5
1665,2021-03-31,50130510,1.5
1666,2021-03-31,50130520,1.5
1667,2021-03-31,50130530,1.5
1668,2021-03-31,50130540,1.5
1669,2021-03-31,50130550,1.5
1670,2021-03-31,50130560,1.5
1671,2021-03-31,50130570,1.5
1672,2021-03-31,50130580,1.5
1673,2021-03-31,50130590,1.5
1674,2021-03-31,50130600,1.5
1675,2021-03-31,50130610,1.5
1676,2021-03-31,50130620,1.5
1677,2021-04-30,50110250,1.5
1678,2021-04-30,50110253,1.5
1679,2021-04-30,50110256,1.5
1680,2021-04-30,50110259,1.5
1681,2021-04-30,50110310,1.5
1682,2021-04-30,50110320,1.5
1683,2021-04-30,50110330,1.5
1684,2021-04-30,50110510,1.5
1685,2021-04-30,50110520,1.5
1686,2021-04-30,50110530,1.5
1687,2021-04-30,50110540,1.5
1688,2021-04-30,50110550,1.5
1689,2021-04-30,50110560,1.5
1690,2021-04-30,50110570,1.5
1691,2021-04-30,50110580,1.5
1692,2021-04-30,50110590,1.5
1693,2021-04-30,50110600,1.5
1694,2021-04-30,50110610,1.5
1695,2021-04-30,50110620,1.5
1696,2021-04-30,50110630,1.5
1697,2021-04-30,50110640,1.5
1698,2021-04-30,50110650,1.5
1699,2021-04-30,50110660,1.5
1700,2021-04-30,50110670,1.5
1701,2021-04-30,50110680,1.5
1702,2021-04-30,50110690,1.5
1703,2021-04-30,50130250,1.5
1704,2021-04-30,50130253,1.5
1705,2021-04-30,50130259,1.5
1706,2021-04-30,50130310,1.5
1707,2021-04-30,50130320,1.5
1708,2021-04-30,50130510,1.5
1709,2021-04-30,50130520,1.5
1710,2021-04-30,50130530,1.5
1711,2021-04-30,50130540,1.5
1712,2021-04-30,50130550,1.5
1713,2021-04-30,50130560,1.5
1714,2021-04-30,50130570,1.5
1715,2021-04-30,50130580,1.5
1716,2021-04-30,50130590,1.5
1717,2021-04-30,50130600,1.5
1718,2021-04-30,50130610,1.5
1719,2021-04-30,50130620,1.5
1720,2021-05-31,50110250,1.532258064516129
1721,2021-05-31,50110253,1.532258064516129
1722,2021-05-31,50110256,1.532258064516129
1723,2021-05-31,50110259,1.532258064516129
1724,2021-05-31,50110310,1.532258064516129
1725,2021-05-31,50110320,1.532258064516129
1726,2021-05-31,50110330,1.532258064516129
1727,2021-05-31,50110510,1.532258064516129
1728,2021-05-31,50110520,1.532258064516129
1729,2021-05-31,50110530,1.532258064516129
1730,2021-05-31,50110540,1.532258064516129
1731,2021-05-31,50110550,1.532258064516129
1732,2021-05-31,50110560,1.532258064516129
1733,2021-05-31,50110570,1.532258064516129
1734,2021-05-31,50110580,1.532258064516129
1735,2021-05-31,50110590,1.532258064516129
1736,2021-05-31,50110600,1.532258064516129
1737,2021-05-31,50110610,1.532258064516129
1738,2021-05-31,50110620,1.532258064516129
1739,2021-05-31,50110630,1.532258064516129
1740,2021-05-31,50110640,1.532258064516129
1741,2021-05-31,50110650,1.532258064516129
1742,2021-05-31,50110660,1.532258064516129
1743,2021-05-31,50110670,1.532258064516129
1744,2021-05-31,50110680,1.532258064516129
1745,2021-05-31,50110690,1.532258064516129
1746,2021-05-31,50130250,1.532258064516129
1747,2021-05-31,50130253,1.532258064516129
1748,2021-05-31,50130259,1.532258064516129
1749,2021-05-31,50130310,1.532258064516129
1750,2021-05-31,50130320,1.532258064516129
1751,2021-05-31,50130510,1.532258064516129
1752,2021-05-31,50130520,1.532258064516129
1753,2021-05-31,50130530,1.532258064516129
1754,2021-05-31,50130540,1.532258064516129
1755,2021-05-31,50130550,1.532258064516129
1756,2021-05-31,50130560,1.532258064516129
1757,2021-05-31,50130570,1.532258064516129
1758,2021-05-31,50130580,1.532258064516129
1759,2021-05-31,50130590,1.532258064516129
1760,2021-05-31,50130600,1.532258064516129
1761,2021-05-31,50130610,1.532258064516129
1762,2021-05-31,50130620,1.532258064516129
1763,2021-06-30,50110250,2.0
1764,2021-06-30,50110253,2.0
1765,2021-06-30,50110256,2.0
1766,2021-06-30,50110259,2.0
1767,2021-06-30,50110310,2.0
1768,2021-06-30,50110320,2.0
1769,2021-06-30,50110330,2.0
1770,2021-06-30,50110510,2.0
1771,2021-06-30,50110520,2.0
1772,2021-06-30,50110530,2.0
1773,2021-06-30,50110540,2.0
1774,2021-06-30,50110550,2.0
1775,2021-06-30,50110560,2.0
1776,2021-06-30,50110570,2.0
1777,2021-06-30,50110580,2.0
1778,2021-06-30,50110590,2.0
1779,2021-06-30,50110600,2.0
1780,2021-06-30,50110610,2.0
1781,2021-06-30,50110620,2.0
1782,2021-06-30,50110630,2.0
1783,2021-06-30,50110640,2.0
1784,2021-06-30,50110650,2.0
1785,2021-06-30,50110660,2.0
1786,2021-06-30,50110670,2.0
1787,2021-06-30,50110680,2.0
1788,2021-06-30,50110690,2.0
1789,2021-06-30,50130250,2.0
1790,2021-06-30,50130253,2.0
1791,2021-06-30,50130259,2.0
1792,2021-06-30,50130310,2.0
1793,2021-06-30,50130320,2.0
1794,2021-06-30,50130510,2.0
1795,2021-06-30,50130520,2.0
1796,2021-06-30,50130530,2.0
1797,2021-06-30,50130540,2.0
1798,2021-06-30,50130550,2.0
1799,2021-06-30,50130560,2.0
1800,2021-06-30,50130570,2.0
1801,2021-06-30,50130580,2.0
1802,2021-06-30,50130590,2.0
1803,2021-06-30,50130600,2.0
1804,2021-06-30,50130610,2.0
1805,2021-06-30,50130620,2.0
