base_date,emd_cd,korean_resd_f0,korean_work_f0,korean_visit_f0,korean_resd_f10,korean_work_f10,korean_visit_f10,korean_resd_f20,korean_work_f20,korean_visit_f20,korean_resd_f30,korean_work_f30,korean_visit_f30,korean_resd_f40,korean_work_f40,korean_visit_f40,korean_resd_f50,korean_work_f50,korean_visit_f50,korean_resd_f60,korean_work_f60,korean_visit_f60,korean_resd_f70,korean_work_f70,korean_visit_f70,korean_resd_f80,korean_work_f80,korean_visit_f80,korean_resd_m0,korean_work_m0,korean_visit_m0,korean_resd_m10,korean_work_m10,korean_visit_m10,korean_resd_m20,korean_work_m20,korean_visit_m20,korean_resd_m30,korean_work_m30,korean_visit_m30,korean_resd_m40,korean_work_m40,korean_visit_m40,korean_resd_m50,korean_work_m50,korean_visit_m50,korean_resd_m60,korean_work_m60,korean_visit_m60,korean_resd_m70,korean_work_m70,korean_visit_m70,korean_resd_m80,korean_work_m80,korean_visit_m80,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
680,2019-01-31,50110640,808181.5603999998,14688.975999999995,363525.62040000036,557820.9684999994,16098.11389999998,402489.0651999993,422291.985,54488.1736,518946.21289999975,808181.5603999998,14688.975999999995,363525.62040000036,822303.7344999998,120247.44420000006,752867.5329000006,682744.9140999998,86545.22550000003,726109.6310999999,513112.3002000003,45463.99049999996,412106.00479999976,299560.75209999987,21163.149500000018,208904.24619999985,240411.8136000001,14251.605400000002,152951.8266999998,770370.6414000004,26079.661699999964,369392.56899999967,649020.2211000004,30531.60829999998,435345.40169999975,378880.1201999997,64141.41349999992,626924.0834999995,532602.2171000001,101242.8026000002,635624.1443999998,755074.8726000006,132500.0652,920736.1608000004,653460.5259000004,131902.79039999994,949032.4265000016,505349.93720000033,59414.5348,546154.9898000004,256458.98980000016,15515.64109999999,236659.45649999997,89163.16100000008,5918.824500000005,90423.77350000016,127429.7068,20766.967199999963,190758.51320000077,48274.52629999963,7298,118,7482,122,355.3290322580645,11596720.225806452,293.72121212121215,9100991.236363636,25403,60950700
681,2019-02-28,50110640,733787.6629999995,20113.31059999999,353341.5520000001,506473.0060999997,22223.21120000001,391196.9795999996,391775.44879999966,49834.01729999998,481740.4517,733787.6629999995,20113.31059999999,353341.5520000001,745051.6582,102402.81509999992,708560.2257999991,612211.0255999998,82834.35749999995,654572.1160000005,472569.6630999998,31408.566200000023,379788.4212999997,259250.39699999962,17677.3661,200566.40890000007,208060.8276,12169.591799999984,145985.47129999974,736428.1990000003,22246.61869999999,407795.70130000036,620424.4657000008,26065.75170000002,481537.45210000005,357076.5130000003,58034.50239999998,579303.1346999992,474732.72440000006,90987.91620000008,577812.1886000006,666711.8050999998,118400.25979999984,836500.0220999995,586547.7782,118195.14010000015,844479.9019999994,447522.3060999999,48083.74869999999,503470.7673,239990.39689999988,12901.029700000005,223874.42590000003,83437.52330000004,4912.7263,85558.85059999986,114331.1613999999,18205.97980000005,141124.8632000002,56365.866600000525,7308,124,7511,121,339.6857142857143,11144257.835714286,280.12666666666667,8801400.28,24220,58486400
682,2019-03-31,50110640,641017.4818000015,18214.627899999974,341749.83959999983,442441.41379999963,20068.322199999962,377254.4044999993,406582.1333,55712.69609999993,481717.1744999999,641017.4818000015,18214.627899999974,341749.83959999983,823920.9655000002,115131.16719999992,815496.3958999992,681854.860699999,95173.6543,753374.5095999991,509277.8893999999,28791.320499999987,446316.2116999997,301079.7948,15779.445799999974,235160.21020000038,241630.91909999988,11402.558799999993,170846.3483999999,672027.5841999992,23094.98030000001,385165.9818000002,566168.3731,27083.86770000004,452817.25600000046,359063.6733999994,69235.01740000006,591130.2429999993,521226.2039999996,108426.92659999992,662509.1728999995,744766.3059,130763.68119999995,954904.0486999996,624191.2406999995,141200.7148000001,982037.8647999995,474437.7313999997,61327.937900000026,569511.1368000001,248881.7545999998,18939.723900000008,246961.21910000022,86528.78290000005,7221.237299999988,94356.80709999977,110698.54410000068,16780.727299999995,190400.70580000078,63063.40219999944,7344,127,7558,110,361.57419354838714,10773134.238709677,296.1676300578035,8926525.398843931,25569,59515150
683,2019-04-30,50110640,622977.3924000002,8392.705200000004,297932.9598000003,429989.8299000005,9241.779300000006,328310.3438000002,386228.3513000001,58758.04799999987,431389.6820999997,622977.3924000002,8392.705200000004,297932.9598000003,794968.8071,120019.00879999972,787162.1992000012,643463.1756000004,85647.11360000006,733805.6628999999,464318.52060000034,42916.770200000006,427669.0710999997,272092.0135999999,10006.439500000011,238712.16330000004,218366.83850000016,7511.996099999998,173152.3405000001,655488.0955999998,12190.7288,307197.9343999995,552234.2184000001,14371.852400000025,360837.87690000015,340437.8767000005,84276.84020000004,554401.6133999999,501756.263900001,106075.87439999994,606156.5020999996,737871.7271999995,137771.84049999993,882162.0993000001,634705.8263999991,142273.6584999999,909438.9661999996,445006.32969999977,59543.82019999999,529614.4227000009,228139.51969999983,14283.372399999993,239495.7916999998,79317.32249999997,5447.2338,91496.89610000011,106140.94670000023,10133.4908,151545.8915000007,81296.52529999985,7420,130,7622,110,366.44666666666666,10828713.74,307.527950310559,9822265.621118013,25365,55311750
684,2019-05-31,50110640,634784.4255000011,12332.427100000004,338866.57600000023,438139.25059999974,13575.920700000008,373941.8189000007,380160.0412000001,57252.69760000003,438593.9942000001,634784.4255000011,12332.427100000004,338866.57600000023,830360.4423000009,134369.38579999993,785719.0063999988,667256.2333999997,96453.22020000004,737863.3323000006,469267.93020000047,43432.966399999976,433057.67609999975,266996.05550000025,14104.963799999976,238365.7188999998,214277.08989999988,10053.155600000016,172281.30239999975,681806.5159,12284.578400000006,365919.3313999999,574406.9060000004,14433.100000000002,430248.0695999996,341502.0416999998,66720.6468000001,567904.3614999996,499616.03670000023,103133.14140000008,656762.3936000001,768845.3490000012,130444.29970000006,874649.3998999995,641134.1165999994,133169.33279999992,938445.1301999977,458577.1318999999,63925.06619999995,541080.9001000001,226052.36329999988,13289.957399999998,245006.84939999983,78591.68240000003,5077.403099999996,93593.41000000003,122390.70460000026,12166.161899999996,155953.24830000038,100033.39640000057,7480,127,7662,116,372.9741935483871,11234715.387096774,309.93413173652687,10010990.221556887,28760,59584800
685,2019-06-30,50110640,629912.7624999995,11256.658499999998,285965.51109999995,434776.74410000024,12445.056800000017,315804.56269999983,347486.3796000002,49625.86659999992,424582.73390000034,629912.7624999995,11256.658499999998,285965.51109999995,786988.2891000003,119948.6128999999,704972.0299000009,636575.7066000003,86874.17570000008,665335.6980000011,440303.87229999946,38286.4959,391226.4645999997,268416.9061000004,16217.397899999994,215675.40149999995,215417.3896,10622.971300000008,157553.94520000007,678529.9144999995,19843.44250000001,282657.20059999987,571646.4405,23408.92390000001,332317.67859999964,330088.1641999996,74151.27880000003,500520.9198999994,480022.5611000008,90512.10529999992,595333.9426999995,725006.4859999998,118060.95170000008,809256.6687000003,617815.6352000005,129340.21159999988,849004.4221999998,452991.8118000008,53856.18769999993,492768.2295,233765.89019999988,12304.582300000005,215390.87210000007,81273.44879999997,4699.785900000005,82314.73829999995,125191.04160000008,7787.185500000002,156667.6895,75534.28679999997,7506,130,7685,115,394.94,11731089.273333332,309.93333333333334,9580346.290909093,30830,62850300
686,2019-07-31,50110640,676407.3712999999,12701.284299999998,337011.00290000025,466868.13199999905,14112.38330000002,373178.0425999999,346315.8939,51693.142400000055,489894.7593999997,676407.3712999999,12701.284299999998,337011.00290000025,790590.3217000003,114752.10349999981,766528.9952000008,671261.1795,89611.96830000004,699760.9225000014,477625.78129999974,46971.08010000001,391401.60869999963,282673.0255000001,16428.760000000002,221492.8095,226858.60739999983,10963.845500000003,162510.46209999998,707603.6391999999,23213.15979999999,362828.62039999967,596140.4114999999,27522.851000000002,427475.52420000016,321299.9171,87041.74909999999,601107.4306000003,485367.01340000075,101806.61619999992,605455.0690999997,706758.6886999995,122773.58499999992,860476.1729000001,629046.4288000006,124167.38460000012,904422.4401999981,460173.1928000007,59396.30310000001,518863.32879999967,241283.2215,18351.2333,224827.25600000005,83886.99849999997,7012.295399999997,85892.35700000003,132951.25180000038,8036.762799999998,187167.1178000008,84461.42720000003,7520,129,7671,119,398.44516129032263,11609484.245161293,314.45664739884387,9667862.670520233,35209,73058550
687,2019-08-31,50110640,695500.1529,28737.77479999998,326298.6394000004,480046.30159999954,31643.206699999948,360347.7269999999,358376.3388000001,48870.54220000003,476278.5326000004,695500.1529,28737.77479999998,326298.6394000004,810502.7213999988,117059.85670000009,751784.7090000007,648030.3885000005,88475.54329999986,708161.5992999994,492527.50630000007,47161.26339999998,398987.42869999976,282819.8157,18243.28050000006,225737.15119999982,226976.4129000001,12740.592999999986,165105.13689999972,713413.2789000005,26316.348200000033,352667.3510999996,601034.9029000014,30926.315899999994,414854.0138,343923.86180000025,86645.77820000006,562898.9754000007,504708.90340000007,90678.02840000011,610813.5321000004,700264.7818999997,127076.37170000016,867691.1234999987,632605.8797999992,130688.24629999993,904073.453199999,463233.6577999999,62170.00489999999,514469.9157999987,252011.89370000013,15000.359500000002,222566.3896000001,87617.03850000001,5719.571699999998,85049.90730000006,147495.92589999927,11771.936100000004,178235.48760000034,117804.80649999989,7533,127,7702,125,416.9677419354838,12745698.587096775,343.6467065868263,10458707.97005988,35696,70181500
688,2019-09-30,50110640,646940.2964000002,19386.626199999973,276670.1769999996,446529.4435000003,21399.1424,304909.437,331717.0462999997,40932.41920000005,417680.8338999997,646940.2964000002,19386.626199999973,276670.1769999996,804779.5866000003,102360.62110000008,713469.4355,636667.941,86843.53529999992,688556.5704999986,480218.64890000026,43628.484099999914,372672.47730000014,266933.99150000024,21577.949199999992,221785.5647,214227.2790000003,14800.744100000009,162345.26250000007,659271.1311999997,17787.799899999973,291174.16340000025,555421.3432999996,21030.245800000008,342393.9597000001,313645.8823000002,68207.52679999992,501792.42640000046,506541.3975999998,89657.20509999995,571112.1551000001,696076.6177999999,109414.06470000008,825332.6853000015,641707.5122999995,119290.25070000002,883706.0837999993,457860.4766,52864.325100000045,497399.2378999997,246825.77739999976,21617.37490000002,207468.7226999999,85813.97869999988,8234.397399999998,79287.00779999988,110988.83030000028,15356.859500000051,134096.7628000003,81695.39859999978,7555,129,7711,120,405.54,13367016.026666667,300.9559748427673,9324298.27672956,35307,66121150
689,2019-10-31,50110640,657961.0251000004,17591.88400000002,326246.7078000002,454136.1419000002,19386.692300000013,359603.5608999999,334465.71440000023,43321.53309999999,443311.8441000007,657961.0251000004,17591.88400000002,326246.7078000002,838446.2317999989,110725.23770000004,790425.2167999988,667495.157799999,88255.72909999988,758209.5693000013,479780.14979999966,43064.677700000066,444000.05419999966,272376.1846000001,16766.29950000002,249544.27650000024,218594.89960000003,11222.74820000001,181468.72650000008,689858.9618,21986.57069999999,336891.55249999947,581190.9134000002,25877.131699999984,395878.94860000006,333913.4308999997,80570.21010000001,572537.2168999995,527511.2499000003,94221.40810000004,635915.6432999994,715067.5068000003,117538.55570000006,907244.2100000004,665974.8913,124128.85509999975,965951.1380999986,447581.54749999975,51977.01170000004,562721.7769999999,258877.62030000018,16831.56739999999,235746.8967999998,90004.04700000006,6413.501899999995,90055.5148,104582.57120000063,17606.846299999972,151158.61620000025,91076.08199999967,7551,130,7736,118,398.6903225806452,11585655.84516129,326.1818181818182,9890883.909090908,31604,56696450
690,2019-11-30,50110640,766659.0876000011,19710.31570000004,497408.0312999999,437110.10610000044,15208.848100000012,382038.9109999998,312250.7076000004,46230.37779999997,449693.09080000006,766659.0876000011,19710.31570000004,497408.0312999999,826826.3197000005,111624.94890000008,791850.5209999981,666032.3049000007,92202.66770000014,763128.8111999987,484322.7060000005,50787.60450000002,443721.41310000065,285732.4332,12426.088300000007,255877.6051,107149.66720000004,4818.341499999994,99632.44310000003,739305.0019000003,28033.82380000001,372984.3876000003,564482.6567000004,32658.908600000013,432509.7714999999,312721.33549999964,84137.05529999995,543787.8781000002,494565.7382999999,93076.14230000015,636543.7833999993,703461.2102,119892.73649999982,903948.4588,644609.1758999997,125624.39149999993,978110.2087999993,445558.7980000007,54916.78239999999,565459.9301999987,259613.05929999967,8342.3196,243925.55329999962,156121.6523000001,4949.767999999999,141523.43109999984,111644.4202000003,11501.786700000008,147124.38780000116,76561.63800000057,7561,131,7739,119,390.4933333333333,11609287.593333336,318.4591194968553,10103916.03773585,27070,55212450
691,2019-12-31,50110640,853405.9548,27975.31840000002,487087.5301999999,486568.76839999936,21567.312400000043,374510.1062,329493.9644000002,57162.27840000003,472944.1096,853405.9548,27975.31840000002,487087.5301999999,880352.3238999995,113067.85280000012,832739.9358999996,718792.9830000006,89960.37570000008,789478.8943999994,523881.09279999963,44386.6689999999,442879.59229999967,289887.2061,16919.463899999995,246155.15279999966,108707.7071,6534.601799999997,95850.21459999992,820113.9825,40394.617199999935,386977.00490000006,626182.8595,47269.87720000007,449868.3533,338452.6311999995,82227.04850000008,599621.7513999997,522292.91370000044,94348.19819999998,660951.3932999992,736462.3045000004,119041.11350000012,964517.1188000005,701307.7525999995,129108.35369999967,1039859.3663999995,471215.11390000005,54925.81309999996,588811.9880999995,261895.69699999964,16985.902100000032,240843.61239999984,157494.34359999985,9716.593599999991,139947.4820000001,102800.1066000001,14100.499099999992,176622.50510000053,83019.50330000019,7593,132,7741,122,400.5677419354839,12452659.174193548,316.02366863905326,10194100.893491123,26760,59647100
692,2020-01-31,50110640,885223.7577999998,32499.037300000044,538872.1745999999,504709.6644000004,24976.216500000093,415573.89700000064,335575.4691000001,51594.6028,477886.6276000007,885223.7577999998,32499.037300000044,538872.1745999999,862153.1751999994,105124.82429999998,825448.7507000007,744393.8755000004,92486.80699999993,762411.0593000002,541538.2525999992,46623.3007,413645.8714,301723.61870000005,10973.290199999996,219973.198,113146.36260000002,4256.655699999994,85670.9160000002,861560.9657,38562.936700000064,410352.96990000014,657828.9354,44982.20019999996,477950.8834000002,344981.8418000003,94900.40350000016,618491.2884999992,509598.8258000002,86585.13600000004,636195.4624000002,718316.4673000004,114653.42840000024,942869.7027999985,737459.2525999999,127368.18199999994,996310.4535999995,491326.7453999999,55127.07019999993,552433.193699999,273747.46520000004,21162.213100000008,227194.6191000003,164621.55859999981,12229.862600000017,131718.12539999987,106061.46189999973,8107.468300000013,150941.5421000047,84703.65340000129,7627,136,7770,121,391.70967741935476,12921440.129032258,294.20238095238096,9637702.845238097,26824,62218300
693,2020-02-29,50110640,884107.3056000002,23322.774100000013,441005.5315999997,504073.1207999999,17885.82059999998,339300.75640000054,322086.88450000045,50862.00360000002,405889.073499999,884107.3056000002,23322.774100000013,441005.5315999997,847105.5210999995,97451.0817,712232.0423999996,720007.7931000001,91960.80979999989,663369.4832999996,514357.0123000004,37297.19929999999,391869.79900000064,275590.75389999995,26583.75789999998,195339.72570000004,103346.53669999992,10280.30149999998,76126.76800000003,877846.6328000005,39376.673299999966,316862.1232999995,670263.5553,46126.60729999996,367599.5297000001,364779.9485000004,79444.65689999996,502572.8863999998,481446.9123000003,88525.10610000002,558017.5376999999,687619.5238999999,112213.6897,849691.9509000016,694436.7908999996,128437.0791,882071.3370000002,468390.2799000008,55445.700199999934,501417.3339999997,255579.58229999995,16619.628299999986,211205.6482000001,153696.06780000005,9282.318900000006,122671.4050000002,113082.25709999927,5139.218899999959,138567.46680000404,37383.57830000022,7637,136,7788,122,380.6275862068965,11584278.68275862,291.1168831168831,8668211.733766234,25411,57683650
694,2020-03-31,50110640,958238.3655999998,40527.099900000096,344341.6507000005,546338.8885999997,31197.39469999996,264854.9654999999,343929.80620000005,57513.45169999991,377235.8729,958238.3655999998,40527.099900000096,344341.6507000005,898052.1726000003,103628.05109999998,670318.2247000007,781894.4457000014,96540.4114,623973.2879999997,547209.9263000007,42189.813299999936,350809.6233000004,302083.2657999998,21689.747700000004,176326.98869999996,113281.2292,8394.149399999998,68689.70080000004,961552.1707,43505.73780000002,286405.6954999997,734175.3708000005,50586.21020000005,332509.9164000001,401101.7793999997,91707.79199999996,445840.9976000002,515267.82590000005,93855.48549999997,511000.47559999995,729743.2872000004,123656.9110999999,777849.0421000007,739007.6984999994,142928.04229999994,819226.3966000002,500292.6503999999,53879.577000000005,469823.237,268995.95540000044,27612.411400000045,189529.86729999978,161764.1773999999,15592.101400000007,110108.13809999972,111618.93120000217,8111.1659999999365,121184.05720000125,6261.841199999997,7687,129,7835,118,408.9677419354838,12782717.806451613,314.258064516129,9460817.129032258,27508,59354850
695,2020-04-30,50110640,952764.8736000007,36099.22790000002,322485.41470000014,543218.1817,27823.9518,247405.7993000002,338747.5840000001,37155.28040000005,353727.3497000008,952764.8736000007,36099.22790000002,322485.41470000014,845234.3380000001,100763.14939999992,667213.6989999996,735007.4761999996,85617.22800000003,636444.0863000003,511139.64599999954,35841.660399999986,364507.1622000005,280381.5301000001,17249.54850000002,181656.6673999999,105143.07660000004,6677.480400000009,70815.4530999999,968187.7573000006,36296.08429999994,284977.97650000034,739241.850300001,42299.70440000004,330414.9590999997,389892.3669000004,68895.80380000004,450020.89610000007,498714.5304,88498.41999999998,514975.1251000003,695921.8565999999,112888.4118,782691.2620000013,717298.3081999995,118456.30400000012,811135.7540999997,466201.3127999994,52067.036400000085,464240.6754999998,258715.28249999962,22774.091199999984,193640.96079999988,155581.76339999988,13334.803300000007,112886.97719999992,105162.95130000099,15741.172599999969,125270.9581000022,1931.431300000013,7734,130,7877,118,413.32666666666665,12568570.8,343.01324503311264,10329304.721854303,25770,53100000
696,2020-05-31,50110640,932865.9210000004,41394.5165,350514.1883000003,531872.8094999997,31898.345599999997,269273.6887000001,331878.6277,53242.01830000001,388982.7808,932865.9210000004,41394.5165,350514.1883000003,851735.4228000002,103249.17230000012,690877.975300001,744367.1865999993,82963.87350000005,684043.6554999993,513925.8179000007,41976.797999999915,383453.1093,289055.7742,21347.80280000003,200961.5268,108395.91909999996,8288.860400000014,78302.3467000001,954738.8006999998,38169.640100000026,266821.9731000001,728973.1480999992,44734.65949999997,309484.13580000016,387372.7694000008,61444.61109999997,479677.70840000024,495634.8777999991,84685.5425,548480.3178000008,716184.6334000005,109918.6431,808279.058700001,736569.302000001,108627.54709999988,861323.4677999987,483237.5086999998,55042.77069999997,510949.1009000007,272134.2191,19584.404800000048,205054.4398,163651.4118000002,11298.079199999993,119271.47589999992,101317.17950000007,7878.527199999989,118975.61679999973,645.3640999999988,7784,135,7919,115,447.35483870967744,13792402.187096775,349.37125748502996,11330725.053892216,29580,59632400
697,2020-06-30,50110640,773337.604900001,29015.588799999965,369764.19200000016,440917.85770000017,22249.11540000001,283705.8719000005,324282.26509999955,48179.99520000001,376659.04909999995,773337.604900001,29015.588799999965,369764.19200000016,786477.8902000006,103662.5594,682681.3179000007,717865.6765000005,87647.43419999987,655306.7942000001,497226.41769999976,41868.94470000002,369707.14549999963,270845.3157000002,12455.388199999968,197785.7477999999,101566.99909999996,4842.821299999994,77034.37900000004,777929.9533999999,40227.20869999998,299057.4885999998,593974.0238000001,47198.94029999997,346395.2958000005,344649.98449999985,69788.72319999992,466509.50020000007,472898.1008999999,88351.84269999982,522969.15350000025,677883.3415,110925.62069999996,792357.3175999989,686796.0826999998,115180.81350000002,861116.5687999983,476910.08619999967,51456.37410000001,487748.20699999935,262287.0213000003,20283.73540000001,193161.72820000025,157729.67490000007,11697.99779999999,112439.61200000011,89635.85470000008,5872.547400000002,125897.67249999908,2637.876800000035,7809,142,7921,115,430.03333333333336,12586173.686666667,350.7834394904458,10706547.49044586,29489,58819899
698,2020-07-31,50110640,714406.0511000003,39344.39620000002,371113.21350000025,407318.0759000003,30290.156999999916,285313.54970000003,327761.0544,54147.79269999998,417171.02099999983,714406.0511000003,39344.39620000002,371113.21350000025,786127.2608000005,110382.20380000003,680734.1140000001,721401.4075,98045.05430000024,659366.6297999996,493438.1151999997,38093.882399999966,388777.20129999984,276654.3206,12271.510699999995,186844.51990000016,103745.37440000012,4786.4536,72857.57329999996,787751.5264000009,40305.46489999998,280535.0525000001,601473.1037000003,46897.50629999994,325712.9578999997,343918.00770000013,78409.77250000006,490973.47650000046,481725.66299999994,79862.8593000001,534116.8948999995,672761.9730999996,127992.88799999992,769195.601400001,719932.9694000003,127127.1695999999,849291.7351000005,470730.5295999998,58213.25979999996,496828.5436000008,254073.8567,20999.324200000025,200149.88549999977,152790.5807999998,11947.281300000011,116664.24479999975,100488.69540000046,16949.65570000005,126901.10310000039,1708.8841000000145,7826,137,7921,112,428.6064516129032,12476563.458064515,351.0248447204969,11011679.751552794,35077,67532450
699,2020-08-31,50110640,787161.8027000009,38033.95349999993,410831.8182,448799.7142000001,29233.929700000015,315829.3400000008,324855.8974000002,54608.70460000005,428935.99650000007,787161.8027000009,38033.95349999993,410831.8182,790014.8871000002,102698.30569999994,693305.9689000007,745793.3207000006,89010.18409999994,671079.3106000018,513976.88249999995,47895.74510000001,397728.0715,264265.3665000001,14142.265200000022,206157.84759999983,99099.5167,5486.187900000017,80319.91019999997,834513.5653999995,31875.189000000024,322291.6227999998,637177.3931999997,37305.58149999992,374288.2407999997,347159.66359999945,79680.38579999997,498668.61169999954,486795.8682999996,88631.62440000012,535426.1854999997,677353.4405,123552.94980000006,784394.0081999992,734544.6761000005,124192.08770000012,858390.8734000006,472877.7918999993,51479.460999999945,518082.99020000023,254894.13849999986,21683.074900000018,219971.54870000007,153283.8673999999,12410.3206,127986.8102,115716.8099,13298.366200000011,114631.94999999976,1874.1633000000095,7832,135,7957,114,467.30967741935484,14545192.37419355,341.49700598802394,10925248.68263473,36243,70038100
700,2020-09-30,50110640,781926.5528999995,30987.998599999984,354147.62009999994,445814.8402,23799.588000000018,271777.9481000004,308925.6898000001,49435.69819999996,389424.16699999967,781926.5528999995,30987.998599999984,354147.62009999994,755266.3434999998,99502.19520000016,666825.1171999981,714751.1730000004,91478.57070000011,650319.288399999,507352.0014999994,37898.59620000003,370172.7934999999,263247.1029999998,19977.3694,173745.99490000022,98717.66879999994,7788.6276000000025,67707.34279999993,823402.0141999995,29959.047200000008,279172.2986999997,628693.3738000003,34759.448199999926,323431.71440000035,357411.01000000065,56584.694099999935,448113.70929999935,467432.52780000045,82246.67430000004,523539.7681000001,655532.8500999993,105435.063,772670.0932999997,707583.1790000006,117719.8411999998,841156.2467999995,477050.22069999954,54410.91529999999,502019.1893999996,259754.3712,22512.221600000004,193270.28179999974,156206.63199999978,12902.4962,112367.29890000011,103395.28100000104,9151.536899999985,108965.6067000018,1267.4669999999971,7802,133,7949,108,462.46,15341205.613333333,336.6,10223068.813333333,30978,56426750
701,2020-10-31,50110640,753102.5240000008,37044.824099999976,396840.6142999998,429380.84229999967,28503.1858,304612.2365,324818.0056000003,46545.59930000003,445501.5970999994,753102.5240000008,37044.824099999976,396840.6142999998,771479.5871000001,100584.97159999977,721588.2308999995,740263.6904000002,96735.07220000008,719264.099500001,494279.03089999966,41162.65669999995,426297.76959999953,252170.6785000005,21783.57869999997,220157.0984000001,94564.00909999994,8487.817899999991,85706.35040000008,768820.3921000005,38883.034600000035,301031.7411999994,587018.5872999999,45416.35080000003,348930.7873,353602.3362000003,64023.40360000001,482185.8357000004,471558.84750000044,78729.46820000005,565062.3043000004,674059.3159999996,114525.4601000002,793922.9245999998,750261.4224999999,109169.33910000004,913361.7158000008,493250.6585999999,54582.44389999988,566194.5049999985,271342.74470000033,22940.0833,220039.84909999973,163175.44810000007,13243.59710000001,127558.08190000025,100273.45230000133,14959.825200000269,127083.09520000055,1412.495799999994,7808,129,7949,102,425.95483870967735,12709283.361290324,328.20625,10040213.6875,30489,56171250
702,2020-11-30,50110640,820936.0656000009,30895.17959999997,410844.12949999905,468056.0849,23730.873199999965,315031.1528000007,415126.78699999984,76771.02939999993,499982.9726,820936.0656000009,30895.17959999997,410844.12949999905,766649.9398999999,111286.2245000001,722569.684600001,722795.2676000014,87874.31529999989,730538.3947999999,485023.9118,48364.76220000004,432408.7331000004,245020.70340000003,27492.52500000003,232087.2157,91882.76760000004,10688.806700000003,90360.84469999993,749911.0482999987,31401.10310000001,307767.41999999963,572580.7068,36673.3917,356418.83279999974,372621.48789999995,83834.53309999997,525763.4989000005,513813.49369999993,93428.53699999992,569710.3794,649475.9883999992,121108.95260000002,830527.6536999996,735342.5590999998,117502.73190000007,900629.7294999986,478378.92300000007,65575.12349999996,555552.9555000003,261790.51650000023,24643.990200000026,229519.7150000001,157431.09270000012,14365.725100000027,132931.82420000006,111824.17800000016,12092.113499999992,111205.89630000012,2527.905699999998,7804,125,7934,99,424.38666666666666,13118056.3,334.10062893081766,10279014.408805033,27827,55021000
703,2020-12-31,50110640,969435.8604000008,27377.6742,417631.18330000044,552723.1319000003,21034.624900000043,320908.1146000003,470214.7901999995,67699.36740000008,478052.81909999956,969435.8604000008,27377.6742,417631.18330000044,853804.0953999995,112362.79199999996,629604.3805000001,786006.0633000002,101863.7759999997,637802.2515999995,527621.6257000002,49761.43439999999,381784.73930000095,279608.3125000003,22020.76489999997,183871.3689,104853.12140000006,8579.658900000006,71686.1715,874209.6018000008,36120.86520000003,328257.05000000034,667486.5676999997,42266.18940000002,381175.28190000006,430073.1314,88752.91759999993,517186.17620000034,567795.9636000001,103066.8891000001,530747.5699000001,734709.7149000006,125351.09340000006,755571.3025000003,794294.4457999994,123368.12190000006,818521.2317999997,522138.9017000001,54980.429800000056,500448.7816000006,273351.5019000001,27243.72990000002,199182.15490000023,164383.44209999987,15534.987600000002,115668.20330000002,114025.43940000399,10007.62920000009,123247.55700000028,2152.5696000000025,7790,123,7956,97,447.68387096774194,13998381.187096775,296.22,8608582.526666667,29036,62629100
704,2021-01-31,50110640,1032427.7431,47549.89090000001,392450.21419999906,588637.9077999999,36381.89320000003,301437.8714999994,497965.3032000001,57997.57720000003,478411.37959999975,1032427.7431,47549.89090000001,392450.21419999906,876109.0371000004,90886.36249999994,610650.3020999995,807257.8434,85241.17829999993,615895.7693000006,559730.7082999998,43068.48210000003,348501.50920000015,286159.2373999997,23113.50399999997,167871.48599999992,107309.71840000004,9011.526899999997,65460.05929999995,956020.5457000008,32126.10389999997,318132.3252000006,729951.8010999997,37281.841599999934,369557.04529999936,457357.92180000024,77530.04170000007,551209.2639999995,598447.0027999992,82671.63029999992,522092.9831999998,762551.351000001,118448.78269999994,761795.9536999986,802032.3909999994,106041.61629999998,808263.1690999984,543863.0611,51218.63729999999,470914.1347000003,272751.5369000002,22189.13250000001,179707.4366000001,164022.6431,12881.272400000009,104236.77740000002,135592.6122999994,12764.599600000096,108995.38709999985,245.57489999999729,7758,130,7955,98,431.4903225806452,13811779.587096775,281.76623376623377,7465144.740259741,27858,60085650
705,2021-02-28,50110640,896239.9461000002,48476.312400000075,385914.8620999999,510990.5361999996,37191.34009999998,296596.7203999999,440357.4398,51436.350699999944,460259.4047999998,896239.9461000002,48476.312400000075,385914.8620999999,748991.0671,83943.16199999997,600142.8930999999,699878.0048999994,82196.8245999999,598193.4798999992,495260.2879,43938.570700000026,332625.1317999997,265053.6617000001,15429.884800000002,162978.3936000001,99395.12589999984,6021.2149999999965,63519.61009999998,832406.8340999986,30418.711299999995,291716.36560000037,635568.8379000011,35320.996300000035,338535.9031999994,429621.6999000003,73073.04059999996,525672.5792999995,515815.3863,78605.93829999986,497111.2029,662512.8749999997,109500.52200000008,717142.1381999998,700328.5099000008,88387.63449999994,783839.9659000002,480123.7188999999,46634.82329999992,463671.4086000003,233391.6366,20907.937100000032,179745.8041,140353.0616999999,12027.390699999994,104340.30880000004,121758.86039999887,13568.872400000146,101703.1583000001,111.92089999999996,7780,130,7972,97,426.8714285714285,14451264.042857142,301.0143884892086,8788315.863309352,22967,50073100
