base_date,emd_cd,korean,long_term_frgn,short_term_frgn,resident,card_cnt,card_amt,waste_cnt,waste_amt
825,2020-08-31,50110670,3865115.498500005,69328.3142000002,1036.5701999999856,22224,566.570122,16515553.27,58718,110243800
826,2020-09-30,50110670,3563972.6274999813,64135.625899999315,1416.871599999992,22243,588.0966667,18225189.59,51461,88884250
827,2020-10-31,50110670,3787942.8202000037,62397.29259999925,482.8979999999968,22255,550.7539432,16238188.82,49949,89881050
828,2020-11-30,50110670,3719710.548999978,65943.34899999983,364.6035000000022,22313,525.3853503,15659696.97,45238,88486000
829,2020-12-31,50110670,3751845.2051000125,65118.15150000041,745.8687999999904,22353,535.7170418000001,16186547.96,46892,98028250
830,2021-01-31,50110670,3659011.613899984,73613.1067000005,35.411700000000174,22383,532.9540984,15850817.08,45127,96402550
831,2021-02-28,50110670,3510791.102999997,62587.312900000674,291.59059999999727,22345,524.7437722,16618717.33,39492,84339150
832,2021-03-31,50110670,3778714.837699997,65538.3543000001,841.8561999999968,22290,532.9747633999999,15899245.08,43893,90926700
833,2021-04-30,50110670,3673231.340999994,66012.05179999974,314.27469999999795,22253,531.977492,16245787.21,45171,89457350
834,2021-05-31,50110670,4005228.6194,86304.4041000006,126.48009999999985,22307,550.4496855000001,16692553.48,50516,97421950
835,2021-06-30,50110670,3727117.7687999913,58836.757700000446,264.8095000000004,22360,544.514658,16270609.32,53226,100096900
836,2018-01-31,50110680,2426195.805800004,55169.70280000007,40426.206600000514,4305,75.4265233,2460852.441,6890,17513450
837,2018-02-28,50110680,2047150.4110000103,40520.55529999996,35059.349700000064,4316,79.59090909,2705924.6739999996,6487,16209850
838,2018-03-31,50110680,2349674.923999984,47907.81129999998,61700.724599999805,4402,81.71739129999999,2584417.996,7202,18059150
839,2018-04-30,50110680,2454614.041300001,66748.80230000005,50025.0709999993,4430,84.50588235,2721568.7180000003,7355,17653400
840,2018-05-31,50110680,2544351.9021999845,57526.15069999988,56628.47789999993,4459,89.32462687,3026285.3210000005,8384,18423750
841,2018-06-30,50110680,2423019.0267999987,62726.4689999999,36420.16919999954,4501,92.55172414,3067118.046,9378,20108550
842,2018-07-31,50110680,2768263.418300006,68325.18620000003,33263.68799999994,4539,89.50364964,2788971.7339999997,11524,24586600
843,2018-08-31,50110680,2736730.1980000217,72650.35770000005,41517.804900000105,4590,86.53448276,2767029.29,10874,23119700
844,2018-09-30,50110680,2225399.0424000043,53292.07299999997,43397.73329999991,4638,89.56370656,3147132.023,9990,19464750
845,2018-10-31,50110680,2386348.611999993,47242.4218000001,43393.114200000266,4620,78.38434164,2588226.142,9009,18088600
846,2018-11-30,50110680,2240898.999400001,51874.872700000145,57838.94290000032,4629,85.71167883,2770766.562,8273,18173250
847,2018-12-31,50110680,2164994.096800006,46514.66129999988,63002.6187000013,4654,85.60350877,2991797.095,7857,19062100
848,2019-01-31,50110680,2323961.6866000057,75285.02809999997,65376.25540000004,4683,81.57190635,2866505.311,7845,19278750
849,2019-02-28,50110680,2108687.902699992,69417.94139999997,81551.38260000151,4679,79.97211155,2793428.287,7603,18806000
850,2019-03-31,50110680,2328612.560800014,84854.47470000012,61055.626199999875,4698,87.29065744,3008543.955,7900,18573500
851,2019-04-30,50110680,2370741.696600005,83852.52620000004,57802.88719999947,4715,89.74021352,2894650.6760000004,8221,18478550
852,2019-05-31,50110680,2511092.8572000046,83733.60710000027,67044.57670000053,4737,90.22742475,2931996.555,9280,20127650
853,2019-06-30,50110680,2430930.9630000102,86497.11060000016,65630.77699999952,4724,87.86941581,2769259.973,10131,21368200
854,2019-07-31,50110680,2746332.06330001,101502.04850000008,75762.80029999983,4737,92.09966777,2875320.9669999997,11623,25321400
855,2019-08-31,50110680,2793067.661000018,111472.99220000014,86026.00389999915,4751,97.94576271,3185227.837,11645,24983650
856,2019-09-30,50110680,2222043.0024000145,88197.58199999994,58798.253000000135,4720,93.85915493,3009600.838,10648,22081450
857,2019-10-31,50110680,2472890.4705999885,84040.61310000003,64230.221500000174,4749,99.64864865,3185093.4560000002,9695,19865800
858,2019-11-30,50110680,2334252.048999987,70117.47729999993,64290.35000000017,4731,93.25429553,2886740.729,8809,20064600
859,2019-12-31,50110680,2322173.552000002,85624.72469999992,71511.46500000046,4764,91.01320132,2937766.33,8373,20094800
860,2020-01-31,50110680,2381052.757300008,78374.08240000003,65220.675900000475,4770,94.99315068,3262519.586,8681,23302900
861,2020-02-29,50110680,1910885.0581000163,45082.41589999969,17812.529999999933,4746,85.10830325,2657471.625,8372,21174500
862,2020-03-31,50110680,1968050.126899989,59299.58969999905,3202.3984999999884,4752,87.37201365,2635500.683,9196,21279150
863,2020-04-30,50110680,1940689.5824000053,44676.5935,706.2325000000043,4767,90.85416667,2721784.358,8327,18466400
864,2020-05-31,50110680,2256568.9110999918,65710.02079999997,167.10389999999728,4767,100.03322259999999,3172102.1960000005,9975,21388150
865,2020-06-30,50110680,2292316.976999993,61470.89710000014,192.64219999999835,4789,94.45614035,2943387.4069999997,8996,18843700
866,2020-07-31,50110680,2593939.2685999917,74460.23819999982,429.1676999999949,4780,93.13,2905848.1969999997,11940,24443100
867,2020-08-31,50110680,2779493.1022000043,78582.1890000003,287.10619999999835,4765,98.34459459,3077752.264,12158,26576100
868,2020-09-30,50110680,2171346.831899999,75118.52049999993,227.11529999999775,4776,97.30208333,3170933.51,10064,19857650
869,2020-10-31,50110680,2440134.7689000024,64801.073099998845,351.7408999999984,4780,88.96666667,2737431.337,10220,21155300
870,2020-11-30,50110680,2365601.036599996,45782.66340000004,316.7714999999946,4758,93.72953737,3020446.758,9071,20030450
871,2020-12-31,50110680,2086615.802199992,57565.50980000063,239.0646000000004,4746,92.51535836,2973412.7169999997,9161,20953200
872,2021-01-31,50110680,1981410.910699996,53429.18860000074,96.2807,4740,87.61754386,2764352.653,8663,19924750
873,2021-02-28,50110680,2048176.1906000047,46956.35210000064,139.73849999999925,4723,90.60153257,3030584.64,6817,16235200
874,2021-03-31,50110680,2314826.6182999937,70526.79340000008,88.2539,4730,90.32542373,2869478.2610000004,7967,18808700
875,2021-04-30,50110680,2354022.1851000027,65489.353199999896,343.3449000000008,4732,91.28919861,2848139.979,8655,19633000
876,2021-05-31,50110680,2562583.333099998,67384.96530000045,133.7641000000003,4692,97.13,3194492.147,9544,20363000
877,2021-06-30,50110680,2630449.73480002,66487.61959999974,123.77410000000008,4675,99.2599278,3137556.6789999995,10497,21586550
878,2018-01-31,50110690,2837494.3230999913,45050.47119999999,103325.56859999977,3124,56.86879433,2362878.918,5338,14694200
879,2018-02-28,50110690,2311217.315299998,57670.78620000015,94725.42270000023,3134,58.21487603,2594013.074,4940,14004850
880,2018-03-31,50110690,2609787.7343000066,49190.8076,118383.54620000126,3150,57.532608700000004,2143729.475,5648,15804550
881,2018-04-30,50110690,2969019.639100012,58365.55139999996,143119.20779999928,3133,61.05243446,2519666.067,5572,14904200
882,2018-05-31,50110690,3071391.9106000094,66429.9521,160577.52120000144,3131,60.07011070000001,2472379.557,6253,15476250
883,2018-06-30,50110690,2821994.678300007,70163.54379999985,163720.17300000048,3150,59.66909091,2090786.073,6760,16682350
884,2018-07-31,50110690,2921433.915600003,73956.07320000026,218824.9860000017,3201,64.16187049999999,2288853.885,8109,19566250
885,2018-08-31,50110690,3074936.3447000086,90050.16149999991,293229.61059999967,3210,68.40701754,2413149.628,7809,18073950
886,2018-09-30,50110690,2512685.8289000317,85143.60790000019,246910.7216000022,3213,65.07636364,2486891.673,7408,16785750
887,2018-10-31,50110690,2755231.1528999917,68814.51159999991,380033.5598999951,3253,62.64338235,2422056.268,6888,16677600
888,2018-11-30,50110690,2582506.279799993,60315.42410000018,354609.8325000006,3265,68.15413534,2568955.647,6403,15927400
889,2018-12-31,50110690,2384706.9220000096,75957.85869999987,350728.4146999997,3257,67.13888889,2774585.628,6233,16824600
890,2019-01-31,50110690,2692802.8364000064,86563.4462999998,364390.4902999998,3231,62.61888112,2466593.759,5913,15314350
891,2019-02-28,50110690,2567459.5222999863,87754.34459999975,470769.9123999985,3240,64.15748031,2453511.268,5621,14416750
892,2019-03-31,50110690,2705825.8780999943,81855.69190000021,405639.96459999774,3273,69.90391459,2468206.754,5700,15020400
893,2019-04-30,50110690,2934675.9184000175,92095.87920000017,442873.48309999774,3279,66.03690037,2589259.9080000003,5888,15270900
894,2019-05-31,50110690,3168779.122500015,99567.82509999994,489079.3428000009,3279,70.64561404,2452689.049,6704,16476700
895,2019-06-30,50110690,2929936.0730999857,105996.38569999988,422785.95090000296,3298,66.95,2749253.3819999998,7195,16892650
896,2019-07-31,50110690,2996704.657699978,115024.30759999994,475954.8154000049,3277,71.83848797,2442129.656,8407,20124150
897,2019-08-31,50110690,2910714.123000002,97716.69459999974,524794.355400004,3303,73.49477352,2893867.213,8766,20959850
898,2019-09-30,50110690,2449940.814700007,89719.75109999988,386215.0439000025,3296,68.97058824,2725561.272,7896,18552500
899,2019-10-31,50110690,3056249.6706999936,77781.89750000018,410635.72809999797,3315,70.36912752,2858645.376,7376,18124000
900,2019-11-30,50110690,2849750.109799996,75468.27170000006,390059.27939999907,3307,73.30851064,2577615.688,6909,18902350
901,2019-12-31,50110690,2742842.6948000016,86960.92369999985,406861.55810000096,3314,72.83848797,2694640.753,6527,17385050
902,2020-01-31,50110690,2908402.582399988,85443.37190000138,375997.9116999996,3330,68.85810811,2439683.399,6581,18797900
903,2020-02-29,50110690,1976880.4324999976,46776.170199999666,52420.65210000059,3351,63.41544118,1879403.6619999998,6079,16045750
904,2020-03-31,50110690,1673145.867800005,47747.90149999983,5387.049399999933,3327,63.1358885,1911066.4109999998,6373,16070150
905,2020-04-30,50110690,1791274.4604999954,40208.676400000106,2220.6320000000023,3336,68.88172043,2189986.624,5890,14195400
906,2020-05-31,50110690,2183597.9243,45309.503299999895,127.82779999999924,3333,73.73630137,2376185.151,6872,16621200
907,2020-06-30,50110690,2420548.522,72558.9856999997,291.27939999999836,3352,71.03873239,2332001.391,6829,16569750
908,2020-07-31,50110690,2717458.2495999937,99021.48140000006,757.2043999999939,3364,72.60137457,2467032.935,8482,20972600
909,2020-08-31,50110690,2997325.7971999883,80771.42849999997,418.3602999999959,3350,76.84013605,2561032.5409999997,8578,21004750
910,2020-09-30,50110690,2076839.761699996,58291.117599999314,305.06789999999745,3355,77.35272727,2676811.7819999997,7432,16956300
911,2020-10-31,50110690,2530107.2054000003,60250.925800000485,514.0392999999941,3355,73.46315789,2342337.982,7681,18218650
912,2020-11-30,50110690,2415463.23799998,46886.15439999983,865.4973000000032,3365,73.51071429,2629020.707,7114,18714300
913,2020-12-31,50110690,1684841.701599994,42846.27999999995,900.1336999999955,3367,71.48056537,2417028.488,6863,17619050
914,2021-01-31,50110690,1648509.626799995,33760.527600000576,74.90010000000008,3370,70.22743682,2256346.437,6898,17814850
915,2021-02-28,50110690,1789454.5189999978,43000.355900000555,150.5692999999994,3362,67.28735632,2370239.716,5969,15402250
916,2021-03-31,50110690,2078667.577599995,55993.80190000001,490.5946000000069,3367,70.2369338,2528753.5330000003,6681,17504100
917,2021-04-30,50110690,2235246.769900001,54513.91249999994,340.7604000000012,3381,72.85869565,2517275.569,6926,17377150
918,2021-05-31,50110690,2391850.4999999995,60633.2972999998,83.54699999999995,3385,75.07903780000001,2691391.392,8298,19663550
919,2021-06-30,50110690,2436716.008900004,68327.31100000022,58.37160000000014,3403,74.43115942,2511490.529,8749,19733350
920,2018-01-31,50130250,4952042.7245000135,287127.808599999,41087.25770000101,22603,259.6612903,9383156.884,10185,38885550
921,2018-02-28,50130250,4222152.834299979,264529.9658000007,30702.342700000136,22630,259.23826710000003,9687726.643,9530,36731400
922,2018-03-31,50130250,4865669.925999988,309677.5996000005,77385.70570000076,22670,280.57232700000003,9897018.739,11087,43941150
923,2018-04-30,50130250,5255043.849100026,326690.3964000008,90099.65979999934,22720,311.4107744,10543858.61,11311,41431100
924,2018-05-31,50130250,5373097.855700003,298018.04740000085,69000.56410000005,22816,320.0521173,11320651.97,12810,43391800
925,2018-06-30,50130250,4752429.254299996,247779.75410000051,61410.48209999934,22772,293.81433219999997,9848385.749,13202,44202200
926,2018-07-31,50130250,4573296.52,194576.65429999988,29305.126599999898,22794,270.7677419,9223138.581,13985,50247200
927,2018-08-31,50130250,5451328.8603000315,440089.61849999975,61669.17469999941,23187,326.73051949999996,11564419.52,15985,53799900
928,2018-09-30,50130250,5312185.887799987,410880.1502999977,36343.84610000027,23157,330.0067114,12480863.3,15276,50900300
929,2018-10-31,50130250,5181474.935300023,353250.6947000003,46791.43480000005,23131,308.76340689999995,10368031.22,13956,47706650
930,2018-11-30,50130250,5005801.355200036,339220.1524000017,59734.08080000062,23119,323.98338870000003,10964167.18,13481,49818000
931,2018-12-31,50130250,4699366.303400009,293304.55480000173,69836.15820000187,23094,303.8252427,10440131.1,12238,52109450
932,2019-01-31,50130250,5302766.0454999935,456492.08459999814,50163.78289999999,23083,312.3868852,11181257.32,15727,59920500
933,2019-02-28,50130250,4709051.396199987,383855.6542999977,55913.64600000054,23084,316.6606498,11526702.43,17555,64507450
934,2019-03-31,50130250,5270633.034399964,470441.5423999958,74495.0986000003,23115,336.9703947,11382149.79,20864,74448950
935,2019-04-30,50130250,5360930.530500026,435325.63609999797,69379.46409999888,23155,339.585034,11200429.95,22208,76326749
936,2019-05-31,50130250,6034567.1153000565,491081.4312999978,82275.87280000135,23136,359.5344262,12155542.6,28406,89408798
937,2019-06-30,50130250,5024534.660399997,369632.6879000015,41371.65869999952,22964,324.960396,10512808.71,29856,94718850
938,2019-07-31,50130250,4962429.960699993,282652.14680000057,43389.78109999949,22944,291.3227848,9390596.345,29752,99189650
939,2019-08-31,50130250,5841921.858500016,591568.7562,57993.44690000081,23221,352.6918239,11671521.52,36484,105859200
940,2019-09-30,50130250,5094123.276400041,464691.4470999982,46199.30620000068,23162,345.59932660000004,11647623.43,22135,51079250
941,2019-10-31,50130250,5350141.502199985,473322.35769999854,48992.59710000042,23132,366.3831169,11669025.37,29849,77633150
942,2019-11-30,50130250,5478595.762900018,461246.2650000018,38607.635000000446,23151,354.29139069999997,11338223.67,33506,99774700
943,2019-12-31,50130250,5008510.480499988,383292.9726000002,39740.999800000085,23105,332.12337660000003,11480138.24,30188,102687000
944,2020-01-31,50130250,5302024.482099948,454054.2490000062,46314.7951000003,23138,326.6602564,11713552.3,30696,104173150
945,2020-02-29,50130250,4395555.620800027,445784.6368000003,18775.85649999998,23112,326.013986,10918580.84,31001,97979349
946,2020-03-31,50130250,4637970.897199999,452000.65550000133,12464.812699999842,23106,341.09477119999997,11486340.39,32870,103538750
947,2020-04-30,50130250,4620813.149400018,492968.1492000034,8853.288099999876,23078,343.1885522,11763156.04,31888,95039599
948,2020-05-31,50130250,5264317.785599981,438869.7803999996,1070.8794999999993,23053,401.1546053,13628183.84,37916,110405348
949,2020-06-30,50130250,4812851.842700002,362377.42860000033,823.1514000000107,22970,382.8163265,12669103.11,36214,103177347
950,2020-07-31,50130250,5083364.355399988,374882.7589999983,2155.032299999998,22959,362.8311258,12493723.92,34439,99259041
951,2020-08-31,50130250,5778736.154700028,432066.9450000029,3529.973200000017,23162,392.2833876,13484989.38,40025,108944848
952,2020-09-30,50130250,5247543.414700018,439286.18870000547,1825.4356999999868,23263,387.5205479,13784663.57,38067,92630549
953,2020-10-31,50130250,6026681.826399977,449787.0901000028,709.3900999999937,23336,380.2598684,12996343.2,36538,96266900
954,2020-11-30,50130250,5625471.993099991,385702.65559999907,2558.335699999962,23428,369.88552189999996,12920957.02,34724,100047750
955,2020-12-31,50130250,5357299.155599954,445228.85400000133,2256.163199999981,23451,366.1287129,13090778.48,35493,107058050
956,2021-01-31,50130250,5821311.42229999,475423.61290001596,238.16389999999905,23503,365.47651010000004,12587366.01,35084,105314800
957,2021-02-28,50130250,5330115.046899991,364229.20850000536,230.41739999999925,23643,365.0971223,12700236.49,32472,99042750
958,2021-03-31,50130250,6271874.309599989,447774.1410999996,1293.4048999999836,23570,377.6740506,12521893.33,36061,105467100
959,2021-04-30,50130250,6373392.477900048,439652.1366000049,2144.6517000000104,23541,398.4548495,13426247.05,35556,101782450
960,2021-05-31,50130250,6912695.468300032,474976.5542000062,583.4409999999963,23597,404.91233769999997,14009790.45,42373,113929800
961,2021-06-30,50130250,5872769.05969999,375660.7016999906,1268.9939999999935,23530,405.8197279,13725988.09,41806,109850800
962,2018-01-31,50130253,6247469.551000003,193848.46499999933,255565.15989999854,19740,164.8926174,6303015.789,9570,42437700
963,2018-02-28,50130253,4765782.765699978,193762.8019000001,160098.5424999995,19777,151.1648746,6559595.717,8588,37088050
964,2018-03-31,50130253,5227239.360199981,190745.7659000001,167708.20540000222,19806,166.75884240000002,6532017.92,10072,42988350
965,2018-04-30,50130253,5837908.084100017,140895.1653999993,194940.54459999522,19836,173.33887040000002,6741103.575,10001,42703500
966,2018-05-31,50130253,6021708.6461000275,140122.28060000043,222367.74300000028,19890,173.57594939999998,6829224.449,11153,42616750
967,2018-06-30,50130253,5515113.054300079,183732.3772999997,409692.21949999663,19930,190.0790378,7186082.473999999,11733,42287450
968,2018-07-31,50130253,5833078.808899979,183671.72970000067,293531.7650000009,19890,191.8721311,7254738.062000001,13599,49758400
969,2018-08-31,50130253,5927362.530200052,192108.2829999992,263867.1323000034,19877,182.9462025,7177999.472,13714,49571700
970,2018-09-30,50130253,5495267.836099997,189094.58559999813,452093.28379999596,19874,176.4542484,7227251.212,12365,45419400
971,2018-10-31,50130253,5918554.171500001,219515.1222000011,245423.27479999914,19831,174.49337749999998,6525517.195,11662,44434300
972,2018-11-30,50130253,5925972.23160001,242745.5742999989,187729.11449999863,19822,172.48344369999998,6658808.444,10756,45008000
973,2018-12-31,50130253,5727274.67299999,263955.7615999999,135609.04860000225,19778,178.4575163,6838895.873,11501,48961900
974,2019-01-31,50130253,6472497.965199988,340406.4647000001,145043.72419999805,19793,173.8051948,6764684.37,10629,45272000
975,2019-02-28,50130253,5418479.7657000255,277475.1405000012,113166.03130000105,19782,167.31205669999997,6617728.585,7080,27809150
976,2019-03-31,50130253,5412371.8169000065,296547.3561000017,112023.58470000092,19797,174.57556269999998,6855091.09,4749,17810750
977,2019-04-30,50130253,5967236.453400028,298575.3731000004,140697.21060000075,19856,180.87748340000002,6708682.778,4902,16786800
978,2019-05-31,50130253,6158256.9265000075,256096.43769999978,131525.02709999972,19896,187.257329,7278776.472,12716,45550300
979,2019-06-30,50130253,5606465.865700023,221597.89240000173,191646.4278999964,19915,188.6754967,7051098.447000001,16410,58575550
980,2019-07-31,50130253,6228930.586599985,252686.9918000004,201771.52610000008,19898,186.734375,6568166.575,18048,64063450
981,2019-08-31,50130253,6518793.38950002,260578.1744999993,262651.5901000021,19908,196.57556269999998,7382166.225,19078,66347550
982,2019-09-30,50130253,5148259.351099983,197704.77599999963,274982.6139000036,19860,182.9087838,7269473.313999999,17315,57377000
983,2019-10-31,50130253,6037027.707800016,246382.6818999993,256645.67870000805,19801,188.4824281,7076815.824,16754,57174300
984,2019-11-30,50130253,5963580.37370001,252363.68680000157,349935.7695999973,19751,184.3029316,6993647.954,15041,55376450
985,2019-12-31,50130253,6501128.051599978,284956.2947000005,258049.9065000076,19707,186.3980583,7633761.068,14964,60409100
986,2020-01-31,50130253,6930722.5647,258894.24530001194,169564.49020000402,19662,179.39869280000002,7220948.801,15805,68767000
987,2020-02-29,50130253,4422761.693699997,249530.12070000448,78011.47800000093,19652,163.29616719999999,6445949.449,14605,61501550
988,2020-03-31,50130253,4667187.6019000085,292294.5189000022,66315.92499999977,19615,168.9448052,6376515.844,16239,62658150
989,2020-04-30,50130253,4614854.953899997,279069.5410000076,51331.30460000038,19584,183.8624161,6733007.581,15672,59824450
990,2020-05-31,50130253,5209742.4077000255,340929.5074000007,9718.207699999959,19515,195.1639871,7635971.746,17574,63544800
991,2020-06-30,50130253,4774556.864900041,213280.43550000046,12446.05290000006,19506,188.77076409999998,7155217.637999999,18020,63109150
992,2020-07-31,50130253,5549453.20279999,234317.16459999874,17790.22499999994,19505,197.7507987,7686534.681,19042,67019150
993,2020-08-31,50130253,6380705.966199988,239644.59710000013,21888.234500000162,19489,217.88925079999999,8483984.85,19399,71615800
994,2020-09-30,50130253,4821267.5506000025,221006.69479999735,27327.20600000032,19463,208.75945019999997,8418966.302000001,16302,56561100
995,2020-10-31,50130253,6197058.25890001,247189.39489999754,31807.858600000265,19459,195.4368932,8246382.469,15179,57684950
996,2020-11-30,50130253,6660632.532100072,266623.20310000004,19014.523500000032,19472,199.90604030000003,8898482.788999999,12979,53573900
997,2020-12-31,50130253,6177408.6226,327959.5061999934,28746.866299999863,19469,203.7157534,8188037.75,14848,60576700
998,2021-01-31,50130253,5504127.608499995,286087.5293000049,13940.488600000226,19452,198.2047782,8089763.42,14101,56595100
999,2021-02-28,50130253,5411273.244799994,246560.3017000043,10770.743300000098,19437,190.2945455,7992414.727000001,13816,56178800
1000,2021-03-31,50130253,5862800.013200018,338927.8332999998,27479.690700000054,19384,193.57605180000002,7846868.696,14974,62602150
1001,2021-04-30,50130253,6420856.284799969,205354.7020000005,27391.7327,19390,204.8227425,8521322.221,15199,61957700
1002,2021-05-31,50130253,6637291.194899988,227681.1849999938,27889.318299999897,19356,200.83006540000002,7818887.5,16071,59816600
1003,2021-06-30,50130253,6349771.771800005,203469.5493999966,30967.301999999854,19354,211.5463918,8310106.605,17330,62927050
1004,2018-01-31,50130259,7010967.782800019,201779.6550999993,121699.65500000007,16913,133.8892734,4940034.941000001,2456,11343100
1005,2018-02-28,50130259,5667766.401299949,182328.5481000009,114259.28259999967,16945,131.2045455,5057485.951,2323,10137100
1006,2018-03-31,50130259,6349565.27250001,204358.8023000005,184019.24430000182,16951,136.6125828,4823939.225,2756,13681050
1007,2018-04-30,50130259,7368327.869899974,221148.6409000005,204012.64229999765,16994,150.7464789,5123734.4860000005,2713,14115500
1008,2018-05-31,50130259,7641539.489999974,183450.35519999985,174966.80170000184,17024,143.2523659,5132642.653,3232,14259700
1009,2018-06-30,50130259,6849987.175100013,223060.6966,219104.13779999968,17133,151.9118644,5568879.82,3240,14160700
1010,2018-07-31,50130259,7654718.50049998,278243.54440000077,218702.0516999997,17150,156.2098361,5620468.164,3449,15918350
1011,2018-08-31,50130259,8178268.9279,286227.0195999993,260821.80569999808,17195,160.987013,5736585.107000001,3282,16154350
1012,2018-09-30,50130259,7004973.218800019,256437.96740000023,209129.17740000086,17250,150.81144780000002,6003050.747,2835,13481700
1013,2018-10-31,50130259,7179082.5502999965,206134.52130000052,280550.1250000002,17294,144.0130719,5107946.454,2800,13774800
1014,2018-11-30,50130259,5952911.100000021,177161.5667000002,208562.96319999825,17251,149.5847751,5043274.055,2879,13387450
1015,2018-12-31,50130259,6254896.435400007,214030.38159999976,209952.99950000306,17180,160.30536909999998,5986551.892999999,2872,15630200
1016,2019-01-31,50130259,7273340.10400003,228862.1419000001,226104.3889000016,17162,157.0,5578846.911,6076,40014154
1017,2019-02-28,50130259,6781600.691399985,214574.8246,242013.3973999981,17193,150.3740741,5844611.13,6575,46043704
1018,2019-03-31,50130259,6849959.84459996,307503.8846000007,258110.8547000027,17201,163.5467128,6084724.671,7209,50507700
1019,2019-04-30,50130259,7145619.460599996,206292.3896999998,294655.80060000176,17228,169.9031142,5800118.7020000005,8041,55663526
1020,2019-05-31,50130259,7735824.466000074,240216.31429999962,330434.0914999976,17237,171.7725753,6108735.772999999,9552,58067944
1021,2019-06-30,50130259,6867715.793299984,244797.36210000038,287908.408499998,17266,168.8689655,5868192.466,9939,57757046
1022,2019-07-31,50130259,7762015.388399983,318763.8507999981,306964.7792000029,17327,177.6107383,6155279.5370000005,10931,62051614
1023,2019-08-31,50130259,8776668.98980001,434533.56439999974,338727.0673999963,17369,181.2937294,6275925.244,11207,63509160
1024,2019-09-30,50130259,6575193.817899997,247170.5628999993,263067.6124000016,17396,172.9010601,6255268.318,8344,49593693
1025,2019-10-31,50130259,7658524.360400021,226539.7222000003,332298.4008999976,17388,175.03311259999998,6116550.0,8527,51296900
1026,2019-11-30,50130259,6488396.7624,206893.53080000007,222801.07310000173,17414,169.28135590000002,6069435.705,7814,47126600
1027,2019-12-31,50130259,6990210.100399982,211849.41749999925,215772.7351000029,17338,176.4731544,6296177.366,8005,47381500
1028,2020-01-31,50130259,7780096.214700025,263284.9470000021,198737.87980000538,17291,169.0099668,6445381.597999999,9759,53259250
1029,2020-02-29,50130259,4781579.5027999915,178845.58569999892,60748.69470000043,17225,160.1877256,5480872.235,8833,43668750
1030,2020-03-31,50130259,5082086.35729998,282394.7938000078,17149.702299999804,17107,171.761745,5709793.826,9955,46373628
1031,2020-04-30,50130259,4404767.721299982,204955.8372000038,5816.140799999886,17042,184.05633799999998,6291798.799,9863,42885800
1032,2020-05-31,50130259,5755010.267700024,197820.81330000068,1055.4803999999858,17023,189.5209003,6731731.597999999,11917,52756684
1033,2020-06-30,50130259,5663592.41930002,194740.84359999886,1292.0571000000016,17026,188.33892619999997,6512267.084,11813,58983672
1034,2020-07-31,50130259,6840252.628699995,339717.0793999996,2054.8672000000083,17000,192.8613861,6624355.191000001,11872,59437456
1035,2020-08-31,50130259,8381530.951299991,359710.7479000006,3021.2897999999846,17014,211.4635762,8164339.636,15375,82187750
1036,2020-09-30,50130259,5650546.029699993,212122.26310000263,3105.8313999999978,16989,200.1068966,7718642.462,13867,64840500
1037,2020-10-31,50130259,7004158.682700045,193854.5208999989,1686.6775000000086,16968,178.3213115,6534022.097999999,13068,65917800
1038,2020-11-30,50130259,7429965.468900011,216940.91660000014,1891.8291000000104,16975,179.54576269999998,6799901.9120000005,11457,62781150
1039,2020-12-31,50130259,5612083.280100007,231428.3790000012,4543.416999999947,17072,178.70890409999998,6335406.795,10956,58846300
1040,2021-01-31,50130259,5239516.393700006,258254.26100000236,805.4831000000047,17053,171.3169014,5851308.947000001,9800,51552400
1041,2021-02-28,50130259,6422492.295899989,199513.2285000052,660.825399999993,17053,177.71320749999998,7010158.007999999,9721,54796550
1042,2021-03-31,50130259,6989159.7146999985,261205.6452000005,1213.5639999999953,17046,181.14715719999998,6555489.812999999,11156,60014350
1043,2021-04-30,50130259,7635984.594300055,237035.3119000014,2011.881600000004,16999,182.2441472,6520565.699,11484,63529350
1044,2021-05-31,50130259,7881181.143100012,215479.52789999655,1936.6041000000141,16973,186.72277230000003,6927457.432,11459,57482500
1045,2021-06-30,50130259,7610161.15449998,217482.8020000001,1795.5842999999902,16972,194.5390071,6769671.77,17581,85688760
1046,2018-01-31,50130310,8397054.044400008,436617.31379999977,110446.49949999986,11984,115.74827590000001,4390783.021000001,2664,10007850
1047,2018-02-28,50130310,6845701.82409998,456697.37720000173,109912.2990999999,12078,118.7376426,4569543.274,2387,8852300
1048,2018-03-31,50130310,7709178.975299972,455876.8510000007,390327.1631000016,12128,135.3219178,4755261.348999999,2712,9981250
1049,2018-04-30,50130310,8448981.890100004,368221.5080999997,274568.5758999975,12226,138.5,4820839.541999999,2817,9588800
1050,2018-05-31,50130310,8707443.155700037,367161.2285000004,303846.7355999998,12279,143.9331104,5125812.883,3288,10540150
1051,2018-06-30,50130310,7703331.422000024,368520.48410000076,274051.2358999984,12307,147.62629760000002,5090210.713,3493,10782750
1052,2018-07-31,50130310,7868990.857199975,371361.1465999999,394717.23179999774,12392,150.72666669999998,5158483.5030000005,4139,11881650
1053,2018-08-31,50130310,10233812.993500004,681898.1096999991,566628.4966999952,12473,159.0266667,5683803.747,4060,11208700
1054,2018-09-30,50130310,7702752.154999978,448512.33330000134,234018.93170000095,12564,151.26190480000002,5621604.255,3623,9638350
1055,2018-10-31,50130310,7984438.91930004,392051.76690000016,313005.2815999999,12564,143.8355263,4935395.757,3398,9233950
