base_date,emd_cd,use_cnt_mean,emd_amt_mean
2018-04-30,50130310,138.5,4820839.542
2018-05-31,50130310,143.9331104,5125812.883
2018-06-30,50130310,147.6262976,5090210.713
2018-07-31,50130310,150.7266667,5158483.503
2018-08-31,50130310,159.0266667,5683803.747
2018-09-30,50130310,151.2619048,5621604.255
2018-10-31,50130310,143.8355263,4935395.757
2018-11-30,50130310,151.4421769,5214115.786
2018-12-31,50130310,151.627907,5431023.409
2019-01-31,50130310,146.3733333,5413651.2
2019-02-28,50130310,143.8533835,5236961.188
2019-03-31,50130310,156.2286689,5192559.645
2019-04-30,50130310,151.2137931,4882968.545
2019-05-31,50130310,156.7647059,5094662.794
2019-06-30,50130310,166.1858108,5418231.524
2019-07-31,50130310,175.0369128,5673437.077
2019-08-31,50130310,173.0550162,5815222.123
2019-09-30,50130310,171.5821918,5879560.733
2019-10-31,50130310,172.3887043,6023637.551
2019-11-30,50130310,164.1428571,5570429.177
2019-12-31,50130310,166.2666667,5860103.113
2020-01-31,50130310,155.3557047,5772462.315
2020-02-29,50130310,152.9078014,5284918.355
2020-03-31,50130310,162.5426621,5565697.474
2020-04-30,50130310,166.0648464,5635955.939
2020-05-31,50130310,181.0844156,6333175.734
2020-06-30,50130310,173.0973154,5784947.433
2020-07-31,50130310,172.7901639,6378060.275
2020-08-31,50130310,188.5064516,6863428.729
2020-09-30,50130310,183.8915254,6801876.183
2020-10-31,50130310,176.3094463,6140873.469
2020-11-30,50130310,174.8682432,6540029.939
2020-12-31,50130310,170.9703947,6209879.569
2021-01-31,50130310,169.1335616,6032553.565
2021-02-28,50130310,165.2444444,6652976.9
2021-03-31,50130310,175.8566667,6240451.747
2021-04-30,50130310,185.1443299,7055724.213
2021-05-31,50130310,178.369281,6873403.399
2021-06-30,50130310,187.0561404,6782181.898
2018-01-31,50130320,106.996587,3952299.515
2018-02-28,50130320,102.2664093,4331809.622
2018-03-31,50130320,118.6076389,4441939.608
2018-04-30,50130320,122.6302817,4854706.761
2018-05-31,50130320,122.3783784,4943767.375
2018-06-30,50130320,126.4061433,4996925.696
2018-07-31,50130320,131.5387205,5021516.411
2018-08-31,50130320,130.647651,4995662.111
2018-09-30,50130320,128.1365188,4979319.099
2018-10-31,50130320,123.1752577,4572948.715
2018-11-30,50130320,130.6428571,4790755.218
2018-12-31,50130320,119.8675497,4595093.831
2019-01-31,50130320,122.78,4789815.2
2019-02-28,50130320,117.3283582,4235464.444
2019-03-31,50130320,120.8825503,4103395.993
2019-04-30,50130320,128.7551724,4711442.293
2019-05-31,50130320,127.3887043,4735912.678
2019-06-30,50130320,129.887372,4363773.137
2019-07-31,50130320,136.0531561,4849554.023
2019-08-31,50130320,147.01,5293754.87
2019-09-30,50130320,126.9427609,4731335.828
2019-10-31,50130320,128.3112583,4738745.772
2019-11-30,50130320,128.4727891,4517870.741
2019-12-31,50130320,133.4337748,4670660.017
2020-01-31,50130320,123.7147651,4568144.107
2020-02-29,50130320,123.7259786,3985990.484
2020-03-31,50130320,132.4576271,4225079.729
2020-04-30,50130320,137.3050847,4530582.359
2020-05-31,50130320,148.9485531,5054980.473
2020-06-30,50130320,139.8837209,4698705.276
2020-07-31,50130320,143.218241,5010217.531
2020-08-31,50130320,151.4142395,5247737.786
2020-09-30,50130320,148.0137457,5513579.113
2020-10-31,50130320,137.3236246,4746293.718
2020-11-30,50130320,141.6866667,5299403.74
2020-12-31,50130320,143.759322,5242447.224
2021-01-31,50130320,139.020979,4721770.818
2021-02-28,50130320,136.4870849,5175542.9
2021-03-31,50130320,141.2748344,4886392.811
2021-04-30,50130320,137.5878378,4828934.946
2021-05-31,50130320,144.1639344,5510086.39
2021-06-30,50130320,140.7628866,5087587.23
2018-01-31,50130510,62.51893939,2535088.727
2018-02-28,50130510,58.87711864,2679064.432
2018-03-31,50130510,60.21509434,2411557.132
2018-04-30,50130510,63.23346304,3068818.973
2018-05-31,50130510,66.99622642,2736395.928
2018-06-30,50130510,68.86770428,2885701.206
2018-07-31,50130510,70.41198502,2875806.022
2018-08-31,50130510,72.23396226,2924257.234
2018-09-30,50130510,69.17307692,3182756.219
2018-10-31,50130510,65.34456929,2747280.3
2018-11-30,50130510,68.61960784,2958625.447
2018-12-31,50130510,64.98905109,2939895.106
2019-01-31,50130510,65.54307116,3014762.217
2019-02-28,50130510,61.06584362,2542507.115
2019-03-31,50130510,63.27007299,2474705.602
2019-04-30,50130510,64.92075472,2431063.913
2019-05-31,50130510,65.1316726,2779654.466
2019-06-30,50130510,67.66544118,2718013.445
2019-07-31,50130510,66.80836237,2945542.251
2019-08-31,50130510,74.36428571,2905472.796
2019-09-30,50130510,67.47058824,2957523.228
2019-10-31,50130510,70.00344828,2750856.959
2019-11-30,50130510,70.67857143,2942724.286
2019-12-31,50130510,69.7544484,2908729.822
2020-01-31,50130510,67.71062271,3114489.11
2020-02-29,50130510,66.27509294,2457047.539
2020-03-31,50130510,69.204947,2607690.035
2020-04-30,50130510,68.33454545,2544253.095
2020-05-31,50130510,71.80276817,2816119.692
2020-06-30,50130510,70.83629893,2820618.534
2020-07-31,50130510,71.61324042,2621994.282
2020-08-31,50130510,78.26388889,3100486.736
2020-09-30,50130510,76.04964539,3228400.496
2020-10-31,50130510,74.85460993,3039642.624
2020-11-30,50130510,74.78832117,3227170.153
2020-12-31,50130510,75.43309859,2916528.644
2021-01-31,50130510,71.86330935,2933255.55
2021-02-28,50130510,70.81349206,3068766.202
2021-03-31,50130510,70.92857143,2839189.122
2021-04-30,50130510,71.56272401,3159899.695
2021-05-31,50130510,71.73195876,2819142.78
2021-06-30,50130510,79.44765343,3222203.3
2018-01-31,50130520,44.07984791,1888929.848
2018-02-28,50130520,45.53218884,1822941.631
2018-03-31,50130520,50.58778626,2093444.508
2018-04-30,50130520,54.62916667,2106439.05
2018-05-31,50130520,53.86923077,2159149.346
2018-06-30,50130520,53.83057851,2103619.595
2018-07-31,50130520,49.65116279,1997407.147
2018-08-31,50130520,48.84790875,1954206.897
2018-09-30,50130520,45.93775934,2035814.394
2018-10-31,50130520,45.63117871,1960765.513
2018-11-30,50130520,43.81782946,1833994.26
2018-12-31,50130520,42.60153257,1827326.586
2019-01-31,50130520,41.20676692,1661062.977
2019-02-28,50130520,41.70081967,1664016.389
2019-03-31,50130520,39.12820513,1656135.011
2019-04-30,50130520,41.79770992,1749107.958
2019-05-31,50130520,42.73062731,1677673.594
2019-06-30,50130520,42.93560606,1761355.277
2019-07-31,50130520,46.93233083,1790123.609
2019-08-31,50130520,47.74100719,1898104.065
2019-09-30,50130520,41.61867704,1807412.428
2019-10-31,50130520,41.66058394,1680449.646
2019-11-30,50130520,41.2519084,1557586.752
2019-12-31,50130520,43.40613027,1799878.513
2020-01-31,50130520,41.92424242,1758363.318
2020-02-29,50130520,39.28,1516884.216
2020-03-31,50130520,39.41947566,1670592.884
2020-04-30,50130520,43.46456693,1679239.465
2020-05-31,50130520,45.16546763,1882260.36
2020-06-30,50130520,45.88846154,1720030.119
2020-07-31,50130520,44.38745387,1716986.354
2020-08-31,50130520,47.32209738,1924810.622
2020-09-30,50130520,43.67164179,1841703.985
2020-10-31,50130520,41.71698113,1675465.042
2020-11-30,50130520,42.32824427,1478814.859
2020-12-31,50130520,39.07751938,1398779.081
2021-01-31,50130520,40.73622047,1499263.713
2021-02-28,50130520,41.80165289,1694252.488
2021-03-31,50130520,43.71532847,1721221.704
2021-04-30,50130520,47.56390977,2063434.256
2021-05-31,50130520,49.33333333,1871169.441
2021-06-30,50130520,48.95752896,1799174.232
2018-01-31,50130530,57.88278388,2753381.978
2018-02-28,50130530,55.64919355,2784825.44
2018-03-31,50130530,61.62867647,2782345.511
2018-04-30,50130530,68.26538462,2894533.658
2018-05-31,50130530,64.08965517,2635001.938
2018-06-30,50130530,66.4911032,2546953.637
2018-07-31,50130530,68.24827586,2647476.624
2018-08-31,50130530,68.35294118,2770307.038
2018-09-30,50130530,65.85090909,3260706.782
2018-10-31,50130530,60.95970696,2720349.256
2018-11-30,50130530,64.66159696,2607284.909
2018-12-31,50130530,61.02787456,2930159.955
2019-01-31,50130530,59.64412811,2761614.313
2019-02-28,50130530,62.09349593,2908299.118
2019-03-31,50130530,61.7195572,2637230.273
2019-04-30,50130530,62.01079137,2752603.428
2019-05-31,50130530,59.7754386,2515827.93
2019-06-30,50130530,63.5037037,2487772.826
2019-07-31,50130530,66.21107266,2778114.183
2019-08-31,50130530,66.42361111,2823580.007
2019-09-30,50130530,63.69961977,2903779.722
2019-10-31,50130530,61.78214286,2749636.914
2019-11-30,50130530,62.66542751,2717958.245
2019-12-31,50130530,61.28767123,2969660.267
2020-01-31,50130530,62.06688963,2854787.836
2020-02-29,50130530,59.73977695,2498185.97
2020-03-31,50130530,60.86879433,2480809.77
2020-04-30,50130530,63.21532847,2568109.967
2020-05-31,50130530,66.88235294,2830019.872
2020-06-30,50130530,68.68864469,3041683.824
2020-07-31,50130530,64.9112628,2736004.785
2020-08-31,50130530,69.31958763,3046271.615
2020-09-30,50130530,67.46428571,3242348.661
2020-10-31,50130530,65.19787986,3019950.484
2020-11-30,50130530,66.70774648,2777817.12
2020-12-31,50130530,69.98561151,3238299.313
2021-01-31,50130530,71.22545455,2886106.684
2021-02-28,50130530,71.19367589,2970972.111
2021-03-31,50130530,71.35294118,3114929.09
2021-04-30,50130530,73.65949821,3019885.287
2021-05-31,50130530,73.33922261,3017230.958
2021-06-30,50130530,75.05147059,3038024.412
2018-01-31,50130540,58.6754717,2462980.166
2018-02-28,50130540,55.14583333,2681336.783
2018-03-31,50130540,57.5,2378146.135
2018-04-30,50130540,64.05617978,2551776.045
2018-05-31,50130540,62.60218978,2562935.996
2018-06-30,50130540,63.90808824,2675113.202
2018-07-31,50130540,69.09328358,2625462.728
2018-08-31,50130540,72.46545455,2901032.073
2018-09-30,50130540,68.3099631,3199248.59
2018-10-31,50130540,66.92673993,2705513.198
2018-11-30,50130540,66.33082707,2689985.263
2018-12-31,50130540,65.01444043,2903560.083
2019-01-31,50130540,67.17518248,2810402.96
2019-02-28,50130540,62.4,2531304.404
2019-03-31,50130540,62.46808511,2462857.865
2019-04-30,50130540,65.79323308,2393557.331
2019-05-31,50130540,66.95759717,2469287.671
2019-06-30,50130540,66.18411552,2552983.354
2019-07-31,50130540,68.75886525,2761163.887
2019-08-31,50130540,68.87062937,2721827.077
2019-09-30,50130540,64.58064516,2522079.237
2019-10-31,50130540,68.9559322,2801562.912
2019-11-30,50130540,65.61565836,2967076.633
2019-12-31,50130540,70.29616725,2902066.01
2020-01-31,50130540,69.80622837,2860370.824
2020-02-29,50130540,59.94909091,2544540.48
2020-03-31,50130540,62.30902778,2372567.865
2020-04-30,50130540,64.58181818,2420071.411
2020-05-31,50130540,72.79930796,2806683.83
2020-06-30,50130540,67.91197183,2526353.535
2020-07-31,50130540,72.16838488,2875088.938
2020-08-31,50130540,77.90753425,2889381.483
2020-09-30,50130540,74.01838235,3223188.522
2020-10-31,50130540,68.66666667,2603035.932
2020-11-30,50130540,73.2688172,2908426.38
2020-12-31,50130540,74.84341637,3039586.961
2021-01-31,50130540,70.46666667,2684066.548
2021-02-28,50130540,70.2,2865000.842
2021-03-31,50130540,71.57876712,2760043.329
2021-04-30,50130540,71.55357143,2770538.829
2021-05-31,50130540,71.27681661,2795865.962
2021-06-30,50130540,71.375,2760888.467
2018-01-31,50130550,66.92250923,2632921.022
2018-02-28,50130550,69.94827586,2753393.151
2018-03-31,50130550,69.22962963,2638718.822
2018-04-30,50130550,75.05283019,2675622.815
2018-05-31,50130550,78.68978102,2905664.518
2018-06-30,50130550,81.60507246,2898435.641
2018-07-31,50130550,82.42105263,2996575.404
2018-08-31,50130550,85.92631579,3078173.449
2018-09-30,50130550,83.00735294,3058026.838
2018-10-31,50130550,83.21402214,3017264.572
2018-11-30,50130550,81.1402214,2981557.993
2018-12-31,50130550,86.12847222,3238758.608
2019-01-31,50130550,81.25174825,3364679.238
2019-02-28,50130550,77.76538462,3021458.508
2019-03-31,50130550,79.9893617,3056399.787
2019-04-30,50130550,79.20220588,2942930.982
2019-05-31,50130550,92.38214286,3366118.489
2019-06-30,50130550,89.89051095,3178345.996
2019-07-31,50130550,87.9540636,3172905.41
2019-08-31,50130550,87.25938567,3203104.184
2019-09-30,50130550,79.43060498,3128851.221
2019-10-31,50130550,76.65762712,2979883.6
2019-11-30,50130550,79.32978723,2903863.195
2019-12-31,50130550,81.59310345,3197971.383
2020-01-31,50130550,80.84210526,3315632.937
2020-02-29,50130550,74.15129151,2812887.476
2020-03-31,50130550,75.88652482,2626099.965
2020-04-30,50130550,83.5904059,2864867.247
2020-05-31,50130550,88.45517241,3229950.859
2020-06-30,50130550,82.10320285,2986995.993
2020-07-31,50130550,90.31358885,3257323.805
2020-08-31,50130550,95.52595156,3530879.391
2020-09-30,50130550,93.84615385,3643561.44
2020-10-31,50130550,86.24567474,3165055.564
2020-11-30,50130550,90.29927007,3271255.609
2020-12-31,50130550,85.47686833,3151200.466
2021-01-31,50130550,84.86690647,3012487.727
2021-02-28,50130550,86.27586207,3338074.498
2021-03-31,50130550,91.09722222,3215051.188
2021-04-30,50130550,92.46402878,3483250.799
2021-05-31,50130550,86.15358362,3062473.065
2021-06-30,50130550,89.07608696,3133284.018
2018-01-31,50130560,81.62645914,3205654.739
2018-02-28,50130560,80.59663866,3757181.076
2018-03-31,50130560,85.616,3293651.956
2018-04-30,50130560,92.51271186,3459028.347
2018-05-31,50130560,92.41732283,3325082.709
2018-06-30,50130560,97.41434263,3450982.562
2018-07-31,50130560,103.9698113,3652018.358
2018-08-31,50130560,94.05190311,3407003.059
2018-09-30,50130560,91.75954198,3508982.889
2018-10-31,50130560,92.63970588,3106963.441
2018-11-30,50130560,88.22426471,3005869.136
2018-12-31,50130560,88.46975089,3174658.121
2019-01-31,50130560,91.45255474,3155391.215
2019-02-28,50130560,85.98804781,3156924.522
2019-03-31,50130560,91.44444444,3186809.247
2019-04-30,50130560,94.51811594,3336550.348
2019-05-31,50130560,94.08013937,3421704.683
2019-06-30,50130560,98.90510949,3386155.996
2019-07-31,50130560,97.9862069,3311039.176
2019-08-31,50130560,100.3052632,3474927.751
2019-09-30,50130560,97.67037037,3436519.419
2019-10-31,50130560,96.07931034,3364513.614
2019-11-30,50130560,95.86642599,3365705.473
2019-12-31,50130560,96.42657343,3527497.696
2020-01-31,50130560,89.7630662,3389743.77
2020-02-29,50130560,84.45090909,2727491.476
2020-03-31,50130560,87.12802768,2905657.197
2020-04-30,50130560,93.67844523,3179890.201
2020-05-31,50130560,97.74048443,3251243.505
2020-06-30,50130560,95.77894737,3280417.919
2020-07-31,50130560,96.15358362,3217889.174
2020-08-31,50130560,100.0102041,3773851.071
2020-09-30,50130560,103.1971326,3818417.434
2020-10-31,50130560,91.9295302,3156542.205
2020-11-30,50130560,97.75268817,3462602.853
2020-12-31,50130560,97.20350877,3477219.842
2021-01-31,50130560,97.1827957,3458054.918
2021-02-28,50130560,95.05405405,3526905.537
2021-03-31,50130560,92.34375,3243175.844
2021-04-30,50130560,96.23655914,3310271.538
2021-05-31,50130560,100.3797909,3564376.181
2021-06-30,50130560,98.41071429,3299123.561
2018-01-31,50130570,362.0607903,13320740.22
2018-02-28,50130570,346.395189,14037953.7
2018-03-31,50130570,375.6749226,13652915.44
2018-04-30,50130570,384.6198083,13598427.31
2018-05-31,50130570,394.6079027,13968796.11
2018-06-30,50130570,413.0450161,14420532.65
2018-07-31,50130570,442.509434,15084530.98
2018-08-31,50130570,444.0342679,15358736.9
2018-09-30,50130570,431.5404531,16192239.53
2018-10-31,50130570,407.595092,14319271.84
2018-11-30,50130570,406.8190476,14255882.54
2018-12-31,50130570,418.2164634,14876914.4
2019-01-31,50130570,413.7732919,14435735.36
2019-02-28,50130570,397.0136054,14256817.64
2019-03-31,50130570,413.971875,14251483.98
2019-04-30,50130570,419.6900958,13978357.72
2019-05-31,50130570,433.9384615,14685187.26
2019-06-30,50130570,443.8974359,14407312.02
2019-07-31,50130570,463.4049844,14745171.78
2019-08-31,50130570,464.5076923,15436501.91
2019-09-30,50130570,419.7206349,14717920.94
2019-10-31,50130570,444.678125,14436172.92
2019-11-30,50130570,430.607717,14388858.68
2019-12-31,50130570,435.7663551,15212522.54
2020-01-31,50130570,431.6750789,15863801.04
2020-02-29,50130570,412.3648649,13894872.19
2020-03-31,50130570,439.012945,14670785.79
2020-04-30,50130570,459.7209302,15048759.06
2020-05-31,50130570,468.1037736,16952228.98
2020-06-30,50130570,450.7745098,15494833.16
2020-07-31,50130570,460.5111111,16522985.36
2020-08-31,50130570,506.5096154,17583106.58
2020-09-30,50130570,496.55,18433299.16
2020-10-31,50130570,468.3633441,16205165.19
2020-11-30,50130570,477.7715232,16390144.46
2020-12-31,50130570,475.6579805,15889803.58
2021-01-31,50130570,461.2214984,15410767.75
2021-02-28,50130570,457.2293907,16444454.78
2021-03-31,50130570,459.1382637,15692996.95
2021-04-30,50130570,475.7807309,15866966.39
2021-05-31,50130570,483.6807818,16358825.23
2021-06-30,50130570,472.4620462,15583094.6
2018-01-31,50130580,178.228013,6706466.254
2018-02-28,50130580,174.9352518,7185853.885
2018-03-31,50130580,183.7119741,7024699.411
2018-04-30,50130580,188.4158416,7006412.65
2018-05-31,50130580,203.2677419,7704550.29
2018-06-30,50130580,203.9230769,7595980.823
2018-07-31,50130580,210.8594249,7944553.15
2018-08-31,50130580,216.7596154,7941980.744
2018-09-30,50130580,202.089404,8131042.159
2018-10-31,50130580,198.3717949,7499273.228
2018-11-30,50130580,196.3811075,7232239.873
2018-12-31,50130580,194.0741935,7698628.148
2019-01-31,50130580,191.4763407,7598054.454
2019-02-28,50130580,183.0868056,7178830.365
2019-03-31,50130580,191.8806452,7374802.984
2019-04-30,50130580,193.9868421,7255019.938
2019-05-31,50130580,210.7709677,8372225.216
2019-06-30,50130580,214.2760943,7873756.465
2019-07-31,50130580,218.1182109,7687873.792
2019-08-31,50130580,234.0290323,8315589.048
2019-09-30,50130580,208.375817,8005329.768
2019-10-31,50130580,213.2095238,7679685.076
2019-11-30,50130580,210.3733333,7407288.417
2019-12-31,50130580,207.3006329,7569960.13
2020-01-31,50130580,201.1194969,8022379.805
2020-02-29,50130580,190.7931034,6764222.379
2020-03-31,50130580,200.8609272,7397465.728
2020-04-30,50130580,206.7416107,7459300.047
2020-05-31,50130580,227.3826367,8298706.65
2020-06-30,50130580,218.7171717,8091114.077
2020-07-31,50130580,215.7612903,7907902.261
2020-08-31,50130580,243.7799353,8986488.906
2020-09-30,50130580,238.7516779,9193225.866
2020-10-31,50130580,225.1558442,8120637.373
2020-11-30,50130580,225.885906,8011703.966
2020-12-31,50130580,225.5860927,8000635.156
2021-01-31,50130580,221.8580858,7932179.073
2021-02-28,50130580,221.2086331,8083616.525
2021-03-31,50130580,225.9580645,7766008.823
2021-04-30,50130580,231.7084746,8301317.176
2021-05-31,50130580,236.8896104,8177290.373
2021-06-30,50130580,241.2886598,8072679.914
2018-01-31,50130590,209.7645161,7788714.145
2018-02-28,50130590,192.7491166,7793541.163
2018-03-31,50130590,218.7877814,8210666.582
2018-04-30,50130590,224.7707641,8121038.326
2018-05-31,50130590,232.9773463,8444401.919
2018-06-30,50130590,238.2409241,8527398.023
2018-07-31,50130590,256.0614887,9143589.592
2018-08-31,50130590,252.8681672,8996177.46
2018-09-30,50130590,237.1204013,9051862.334
2018-10-31,50130590,236.8701299,8134466.893
2018-11-30,50130590,243.3198653,8037405.613
2018-12-31,50130590,244.0684039,8705855.547
2019-01-31,50130590,233.414791,8287724.428
2019-02-28,50130590,231.5179856,8132861.741
2019-03-31,50130590,239.5176849,8177278.511
2019-04-30,50130590,254.5084746,8415228.156
2019-05-31,50130590,260.7197452,8921133.93
2019-06-30,50130590,270.2040816,8897581.52
2019-07-31,50130590,277.0323625,9096700.217
2019-08-31,50130590,281.8446602,9620682.049
2019-09-30,50130590,249.5928339,9019876.049
2019-10-31,50130590,268.3894389,8953022.97
2019-11-30,50130590,262.730897,8979415.166
2019-12-31,50130590,256.8698413,8887025.127
2020-01-31,50130590,246.3472669,8669930.929
2020-02-29,50130590,235.9204152,7824488.412
2020-03-31,50130590,257.0559211,8308785.872
2020-04-30,50130590,266.1442953,8570108.906
2020-05-31,50130590,279.8585209,9007646.936
2020-06-30,50130590,268.7591973,8520294.271
2020-07-31,50130590,282.6850649,9066603.295
2020-08-31,50130590,298.4935065,9859058.279
2020-09-30,50130590,287.541806,10164080.08
2020-10-31,50130590,279.538961,9218569.727
2020-11-30,50130590,282.7162162,9389757.507
2020-12-31,50130590,271.7302632,9211861.171
2021-01-31,50130590,271.2140468,8922778.07
2021-02-28,50130590,274.5451264,9423156.224
2021-03-31,50130590,292.1213115,9694022.233
2021-04-30,50130590,294.7037037,9967343.929
2021-05-31,50130590,299.6233766,9690988.253
2021-06-30,50130590,301.9692833,10146972.8
2018-01-31,50130600,199.2908497,6869578.229
2018-02-28,50130600,198.8059701,7481563.16
2018-03-31,50130600,203.4936306,6902622.554
2018-04-30,50130600,218.3940397,7592955.04
2018-05-31,50130600,222.7333333,7858539.222
2018-06-30,50130600,242.7166667,8243625.677
2018-07-31,50130600,259.2973856,8629991.294
2018-08-31,50130600,260.4754098,8805655.787
2018-09-30,50130600,243.5423729,8711820.19
2018-10-31,50130600,243.9198718,7975924.635
2018-11-30,50130600,248.6308725,8071091.631
2018-12-31,50130600,248.1286174,8187014.965
2019-01-31,50130600,250.5709677,8269468.348
2019-02-28,50130600,245.4388489,8238448.374
2019-03-31,50130600,261.0261438,8267431.01
2019-04-30,50130600,274.3822526,8658415.648
2019-05-31,50130600,274.7307692,8727410.808
2019-06-30,50130600,280.37,8523037.707
2019-07-31,50130600,285.6435644,8789049.68
2019-08-31,50130600,296.630719,9515495.556
2019-09-30,50130600,276.9349315,9102408.459
2019-10-31,50130600,299.6066667,9718948.077
2019-11-30,50130600,277.8766667,8896668.15
2019-12-31,50130600,286.5602606,9284433.391
2020-01-31,50130600,253.6,8970614.99
2020-02-29,50130600,245.3159722,7781714.087
2020-03-31,50130600,265.7450331,8609370.182
2020-04-30,50130600,276.4276094,8777798.155
2020-05-31,50130600,312.1093248,9838325.605
2020-06-30,50130600,297.466443,9406953.315
2020-07-31,50130600,291.4,9304327.711
2020-08-31,50130600,296.4253247,9937656.094
2020-09-30,50130600,302.4295533,10440832.49
2020-10-31,50130600,286.5309446,9435962.642
2020-11-30,50130600,290.204698,9402295.799
2020-12-31,50130600,282.496732,9514133.415
2021-01-31,50130600,277.952862,9090622.101
2021-02-28,50130600,265.0181818,8760445.335
2021-03-31,50130600,268.2820513,8734903.301
2021-04-30,50130600,275.6378738,8860706.452
2021-05-31,50130600,280.4707792,9147724.62
2021-06-30,50130600,282.0745763,9320991.983
2018-01-31,50130610,144.52443,5251466.068
2018-02-28,50130610,144.076087,5420527.297
2018-03-31,50130610,152.9090909,5655500.451
2018-04-30,50130610,163.3872054,6019224.101
2018-05-31,50130610,162.2806452,5840044.365
2018-06-30,50130610,162.9379085,5919481.546
2018-07-31,50130610,175.8360129,6291543.447
2018-08-31,50130610,179.4368932,6438757.832
2018-09-30,50130610,170.4290429,6583556.452
2018-10-31,50130610,172.0882353,6281268.353
2018-11-30,50130610,168.3377926,6583726.361
2018-12-31,50130610,173.8954248,6865541.526
2019-01-31,50130610,172.0649351,6683283.851
2019-02-28,50130610,165.8832117,6222022.15
2019-03-31,50130610,174.7254902,6931018.68
2019-04-30,50130610,178.4019934,6953673.754
2019-05-31,50130610,187.0423453,6931233.244
2019-06-30,50130610,196.8350168,7308102.687
2019-07-31,50130610,202.8717949,7242207.33
2019-08-31,50130610,213.3096774,7922226.229
2019-09-30,50130610,189.0789474,7548004.964
2019-10-31,50130610,201.6103896,7390791.838
2019-11-30,50130610,193.8137255,8052497.059
2019-12-31,50130610,201.4824281,7933517.93
2020-01-31,50130610,190.2292994,7641117.685
2020-02-29,50130610,183.5916955,6304508.197
2020-03-31,50130610,193.0456026,6570474.919
2020-04-30,50130610,203.4863014,6816242.623
2020-05-31,50130610,221.1326861,7537182.654
2020-06-30,50130610,213.5150502,6928517.615
2020-07-31,50130610,213.1516129,7260647.165
2020-08-31,50130610,220.9805825,7866787.935
2020-09-30,50130610,222.9143836,7974832.993
2020-10-31,50130610,212.3874172,7543760.881
2020-11-30,50130610,205.9900332,7496050.937
2020-12-31,50130610,207.9228188,6909678.456
2021-01-31,50130610,201.3027211,6838644.966
2021-02-28,50130610,198.8417266,7247844.065
2021-03-31,50130610,206.487013,6878762.052
2021-04-30,50130610,214.1433333,7305685.79
2021-05-31,50130610,225.4782609,7793875.923
2021-06-30,50130610,223.6130137,8070408.682
2018-01-31,50130620,62.37121212,2231735.72
2018-02-28,50130620,58.23553719,2471802.058
2018-03-31,50130620,58.51236749,2033216.258
2018-04-30,50130620,61.87969925,2184983.868
2018-05-31,50130620,64.71428571,2364584.957
2018-06-30,50130620,66.21428571,2471515.62
2018-07-31,50130620,68.7472119,2651823.762
2018-08-31,50130620,72.94202899,2705059
2018-09-30,50130620,68.35019455,2618247.039
2018-10-31,50130620,69.40996169,2487523.326
2018-11-30,50130620,63.98496241,2391260.286
2018-12-31,50130620,70.24521073,2569406.628
2019-01-31,50130620,59.54444444,2555023.963
2019-02-28,50130620,64.67611336,2639004.271
2019-03-31,50130620,63.19787986,2396446.473
2019-04-30,50130620,68.50915751,2536845.209
2019-05-31,50130620,69.83793103,2629071.628
2019-06-30,50130620,70.56226415,2640245.509
2019-07-31,50130620,69.27436823,2566432.347
2019-08-31,50130620,73.70143885,2734378.719
2019-09-30,50130620,68.74074074,2547367.974
2019-10-31,50130620,66.87179487,2656397.491
2019-11-30,50130620,64.25362319,2442860.138
2019-12-31,50130620,66.22996516,2565113.564
2020-01-31,50130620,65.58333333,2430250.462
2020-02-29,50130620,61.88846154,2185685.012
2020-03-31,50130620,65.55555556,2421558.817
2020-04-30,50130620,70.78148148,2580194.056
2020-05-31,50130620,74.79322034,2825442.915
2020-06-30,50130620,74.5625,2749406.941
2020-07-31,50130620,76.59310345,2848924.245
2020-08-31,50130620,81.46127946,2915104.35
2020-09-30,50130620,74.26618705,2884153.914
2020-10-31,50130620,67.38408304,2802314.983
2020-11-30,50130620,70.1443662,2835618.021
2020-12-31,50130620,67.37728938,2738892.799
2021-01-31,50130620,64.89090909,2422965.964
2021-02-28,50130620,65.216,2463788.712
2021-03-31,50130620,67.7,2572585.7
2021-04-30,50130620,68.64233577,2473174.901
2021-05-31,50130620,69.33333333,2864493.949
2021-06-30,50130620,69.89298893,2404632.734
