base_date,emd_cd,pop_cnt
2019-06-30,2019-06-30,50110690,2929936.0730999857
2019-07-31,2019-07-31,50110690,2996704.657699978
2019-08-31,2019-08-31,50110690,2910714.123000002
2019-09-30,2019-09-30,50110690,2449940.814700007
2019-10-31,2019-10-31,50110690,3056249.6706999936
2019-11-30,2019-11-30,50110690,2849750.109799996
2019-12-31,2019-12-31,50110690,2742842.6948000016
2020-01-31,2020-01-31,50110690,2908402.582399988
2020-02-29,2020-02-29,50110690,1976880.4324999978
2020-03-31,2020-03-31,50110690,1673145.867800005
2020-04-30,2020-04-30,50110690,1791274.4604999952
2020-05-31,2020-05-31,50110690,2183597.9243
2020-06-30,2020-06-30,50110690,2420548.522
2020-07-31,2020-07-31,50110690,2717458.2495999937
2020-08-31,2020-08-31,50110690,2997325.797199988
2020-09-30,2020-09-30,50110690,2076839.7616999962
2020-10-31,2020-10-31,50110690,2530107.2054000003
2020-11-30,2020-11-30,50110690,2415463.23799998
2020-12-31,2020-12-31,50110690,1684841.7015999942
2021-01-31,2021-01-31,50110690,1648509.626799995
2021-02-28,2021-02-28,50110690,1789454.5189999978
2021-03-31,2021-03-31,50110690,2078667.577599995
2021-04-30,2021-04-30,50110690,2235246.769900001
2021-05-31,2021-05-31,50110690,2391850.4999999995
2021-06-30,2021-06-30,50110690,2436716.0089000035
2018-01-31,2018-01-31,50130250,4952042.724500013
2018-02-28,2018-02-28,50130250,4222152.834299979
2018-03-31,2018-03-31,50130250,4865669.925999988
2018-04-30,2018-04-30,50130250,5255043.849100026
2018-05-31,2018-05-31,50130250,5373097.855700003
2018-06-30,2018-06-30,50130250,4752429.254299996
2018-07-31,2018-07-31,50130250,4573296.52
2018-08-31,2018-08-31,50130250,5451328.860300032
2018-09-30,2018-09-30,50130250,5312185.887799987
2018-10-31,2018-10-31,50130250,5181474.935300023
2018-11-30,2018-11-30,50130250,5005801.355200037
2018-12-31,2018-12-31,50130250,4699366.303400009
2019-01-31,2019-01-31,50130250,5302766.045499993
2019-02-28,2019-02-28,50130250,4709051.396199987
2019-03-31,2019-03-31,50130250,5270633.034399964
2019-04-30,2019-04-30,50130250,5360930.530500026
2019-05-31,2019-05-31,50130250,6034567.115300056
2019-06-30,2019-06-30,50130250,5024534.660399996
2019-07-31,2019-07-31,50130250,4962429.960699993
2019-08-31,2019-08-31,50130250,5841921.858500016
2019-09-30,2019-09-30,50130250,5094123.276400041
2019-10-31,2019-10-31,50130250,5350141.502199985
2019-11-30,2019-11-30,50130250,5478595.762900018
2019-12-31,2019-12-31,50130250,5008510.4804999875
2020-01-31,2020-01-31,50130250,5302024.4820999475
2020-02-29,2020-02-29,50130250,4395555.620800027
2020-03-31,2020-03-31,50130250,4637970.897199999
2020-04-30,2020-04-30,50130250,4620813.149400018
2020-05-31,2020-05-31,50130250,5264317.785599982
2020-06-30,2020-06-30,50130250,4812851.842700002
2020-07-31,2020-07-31,50130250,5083364.355399988
2020-08-31,2020-08-31,50130250,5778736.154700028
2020-09-30,2020-09-30,50130250,5247543.414700018
2020-10-31,2020-10-31,50130250,6026681.826399977
2020-11-30,2020-11-30,50130250,5625471.993099991
2020-12-31,2020-12-31,50130250,5357299.155599954
2021-01-31,2021-01-31,50130250,5821311.4222999895
2021-02-28,2021-02-28,50130250,5330115.046899991
2021-03-31,2021-03-31,50130250,6271874.309599989
2021-04-30,2021-04-30,50130250,6373392.477900047
2021-05-31,2021-05-31,50130250,6912695.468300032
2021-06-30,2021-06-30,50130250,5872769.05969999
2018-01-31,2018-01-31,50130253,6247469.551000002
2018-02-28,2018-02-28,50130253,4765782.765699978
2018-03-31,2018-03-31,50130253,5227239.360199981
2018-04-30,2018-04-30,50130253,5837908.084100017
2018-05-31,2018-05-31,50130253,6021708.646100028
2018-06-30,2018-06-30,50130253,5515113.054300079
2018-07-31,2018-07-31,50130253,5833078.808899979
2018-08-31,2018-08-31,50130253,5927362.530200052
2018-09-30,2018-09-30,50130253,5495267.836099997
2018-10-31,2018-10-31,50130253,5918554.171500001
2018-11-30,2018-11-30,50130253,5925972.23160001
2018-12-31,2018-12-31,50130253,5727274.67299999
2019-01-31,2019-01-31,50130253,6472497.965199989
2019-02-28,2019-02-28,50130253,5418479.7657000255
2019-03-31,2019-03-31,50130253,5412371.816900006
2019-04-30,2019-04-30,50130253,5967236.453400027
2019-05-31,2019-05-31,50130253,6158256.9265000075
2019-06-30,2019-06-30,50130253,5606465.865700023
2019-07-31,2019-07-31,50130253,6228930.586599985
2019-08-31,2019-08-31,50130253,6518793.38950002
2019-09-30,2019-09-30,50130253,5148259.351099983
2019-10-31,2019-10-31,50130253,6037027.707800016
2019-11-30,2019-11-30,50130253,5963580.37370001
2019-12-31,2019-12-31,50130253,6501128.051599977
2020-01-31,2020-01-31,50130253,6930722.5647
2020-02-29,2020-02-29,50130253,4422761.693699997
2020-03-31,2020-03-31,50130253,4667187.601900008
2020-04-30,2020-04-30,50130253,4614854.953899997
2020-05-31,2020-05-31,50130253,5209742.4077000255
2020-06-30,2020-06-30,50130253,4774556.864900041
2020-07-31,2020-07-31,50130253,5549453.20279999
2020-08-31,2020-08-31,50130253,6380705.966199987
2020-09-30,2020-09-30,50130253,4821267.5506000025
2020-10-31,2020-10-31,50130253,6197058.25890001
2020-11-30,2020-11-30,50130253,6660632.532100073
2020-12-31,2020-12-31,50130253,6177408.6226
2021-01-31,2021-01-31,50130253,5504127.608499995
2021-02-28,2021-02-28,50130253,5411273.244799994
2021-03-31,2021-03-31,50130253,5862800.013200018
2021-04-30,2021-04-30,50130253,6420856.284799969
2021-05-31,2021-05-31,50130253,6637291.194899989
2021-06-30,2021-06-30,50130253,6349771.771800005
2018-01-31,2018-01-31,50130259,7010967.782800019
2018-02-28,2018-02-28,50130259,5667766.401299949
2018-03-31,2018-03-31,50130259,6349565.27250001
2018-04-30,2018-04-30,50130259,7368327.869899974
2018-05-31,2018-05-31,50130259,7641539.489999974
2018-06-30,2018-06-30,50130259,6849987.175100012
2018-07-31,2018-07-31,50130259,7654718.50049998
2018-08-31,2018-08-31,50130259,8178268.9279
2018-09-30,2018-09-30,50130259,7004973.218800019
2018-10-31,2018-10-31,50130259,7179082.5502999965
2018-11-30,2018-11-30,50130259,5952911.100000021
2018-12-31,2018-12-31,50130259,6254896.435400008
2019-01-31,2019-01-31,50130259,7273340.10400003
2019-02-28,2019-02-28,50130259,6781600.691399985
2019-03-31,2019-03-31,50130259,6849959.84459996
2019-04-30,2019-04-30,50130259,7145619.460599996
2019-05-31,2019-05-31,50130259,7735824.4660000745
2019-06-30,2019-06-30,50130259,6867715.793299984
2019-07-31,2019-07-31,50130259,7762015.388399983
2019-08-31,2019-08-31,50130259,8776668.98980001
2019-09-30,2019-09-30,50130259,6575193.817899997
2019-10-31,2019-10-31,50130259,7658524.360400021
2019-11-30,2019-11-30,50130259,6488396.7624
2019-12-31,2019-12-31,50130259,6990210.100399983
2020-01-31,2020-01-31,50130259,7780096.214700025
2020-02-29,2020-02-29,50130259,4781579.5027999915
2020-03-31,2020-03-31,50130259,5082086.35729998
2020-04-30,2020-04-30,50130259,4404767.721299982
2020-05-31,2020-05-31,50130259,5755010.267700024
2020-06-30,2020-06-30,50130259,5663592.41930002
2020-07-31,2020-07-31,50130259,6840252.628699995
2020-08-31,2020-08-31,50130259,8381530.951299991
2020-09-30,2020-09-30,50130259,5650546.029699994
2020-10-31,2020-10-31,50130259,7004158.682700045
2020-11-30,2020-11-30,50130259,7429965.468900011
2020-12-31,2020-12-31,50130259,5612083.280100006
2021-01-31,2021-01-31,50130259,5239516.393700006
2021-02-28,2021-02-28,50130259,6422492.295899989
2021-03-31,2021-03-31,50130259,6989159.7146999985
2021-04-30,2021-04-30,50130259,7635984.594300055
2021-05-31,2021-05-31,50130259,7881181.143100013
2021-06-30,2021-06-30,50130259,7610161.15449998
2018-01-31,2018-01-31,50130310,8397054.044400008
2018-02-28,2018-02-28,50130310,6845701.82409998
2018-03-31,2018-03-31,50130310,7709178.975299973
2018-04-30,2018-04-30,50130310,8448981.890100004
2018-05-31,2018-05-31,50130310,8707443.155700037
2018-06-30,2018-06-30,50130310,7703331.4220000245
2018-07-31,2018-07-31,50130310,7868990.857199975
2018-08-31,2018-08-31,50130310,10233812.993500005
2018-09-30,2018-09-30,50130310,7702752.154999977
2018-10-31,2018-10-31,50130310,7984438.91930004
2018-11-30,2018-11-30,50130310,7222493.296800003
2018-12-31,2018-12-31,50130310,7168760.4116999665
2019-01-31,2019-01-31,50130310,8619446.167200036
2019-02-28,2019-02-28,50130310,7371916.829500023
2019-03-31,2019-03-31,50130310,7796369.429200027
2019-04-30,2019-04-30,50130310,7991641.334699984
2019-05-31,2019-05-31,50130310,9027441.140900057
2019-06-30,2019-06-30,50130310,7936552.464600052
2019-07-31,2019-07-31,50130310,8591089.660800008
2019-08-31,2019-08-31,50130310,11191945.211299937
2019-09-30,2019-09-30,50130310,7748478.152299996
2019-10-31,2019-10-31,50130310,8786071.905899964
2019-11-30,2019-11-30,50130310,8303741.537199997
2019-12-31,2019-12-31,50130310,8148127.753800011
2020-01-31,2020-01-31,50130310,8758109.051999964
2020-02-29,2020-02-29,50130310,6282743.327199983
2020-03-31,2020-03-31,50130310,5892952.064399986
2020-04-30,2020-04-30,50130310,5666623.11980001
2020-05-31,2020-05-31,50130310,7429369.192600025
2020-06-30,2020-06-30,50130310,7817157.149599955
2020-07-31,2020-07-31,50130310,8762286.476800013
2020-08-31,2020-08-31,50130310,11236976.232300015
2020-09-30,2020-09-30,50130310,8035204.068700002
2020-10-31,2020-10-31,50130310,9641193.434600022
2020-11-30,2020-11-30,50130310,9801617.285900025
2020-12-31,2020-12-31,50130310,7769630.366399998
2021-01-31,2021-01-31,50130310,7537951.18069997
2021-02-28,2021-02-28,50130310,7983291.821200004
2021-03-31,2021-03-31,50130310,9226483.995400012
2021-04-30,2021-04-30,50130310,9852010.714900017
2021-05-31,2021-05-31,50130310,10849754.681000026
2021-06-30,2021-06-30,50130310,10031032.632699996
2018-01-31,2018-01-31,50130320,4721659.343899993
2018-02-28,2018-02-28,50130320,3901268.2331000064
2018-03-31,2018-03-31,50130320,4705604.296300003
2018-04-30,2018-04-30,50130320,5776022.588000021
2018-05-31,2018-05-31,50130320,5752805.844900017
2018-06-30,2018-06-30,50130320,5239284.684300006
2018-07-31,2018-07-31,50130320,5539685.760399962
2018-08-31,2018-08-31,50130320,5805087.342499991
2018-09-30,2018-09-30,50130320,5060449.147899993
2018-10-31,2018-10-31,50130320,5223508.479599995
2018-11-30,2018-11-30,50130320,4682964.222199969
2018-12-31,2018-12-31,50130320,4525792.954300009
2019-01-31,2019-01-31,50130320,4720532.912200015
2019-02-28,2019-02-28,50130320,4296345.563700007
2019-03-31,2019-03-31,50130320,4850608.398899969
2019-04-30,2019-04-30,50130320,5631029.132800004
2019-05-31,2019-05-31,50130320,5527185.428699978
2019-06-30,2019-06-30,50130320,5126169.653299997
2019-07-31,2019-07-31,50130320,5455829.566500026
2019-08-31,2019-08-31,50130320,5741278.747900006
2019-09-30,2019-09-30,50130320,4528187.985899988
2019-10-31,2019-10-31,50130320,5305492.033699985
2019-11-30,2019-11-30,50130320,4949675.547700029
2019-12-31,2019-12-31,50130320,4812544.828200024
2020-01-31,2020-01-31,50130320,5044234.858099999
2020-02-29,2020-02-29,50130320,3229860.1720999964
2020-03-31,2020-03-31,50130320,3442256.3086999757
2020-04-30,2020-04-30,50130320,3389788.4742999813
2020-05-31,2020-05-31,50130320,4054357.020999997
2020-06-30,2020-06-30,50130320,4112311.1445999914
2020-07-31,2020-07-31,50130320,4636047.706999976
2020-08-31,2020-08-31,50130320,5360255.921500025
2020-09-30,2020-09-30,50130320,3808723.4288000087
2020-10-31,2020-10-31,50130320,5032260.012100009
2020-11-30,2020-11-30,50130320,5248212.656699991
2020-12-31,2020-12-31,50130320,4078538.57289999
2021-01-31,2021-01-31,50130320,3726009.471800001
2021-02-28,2021-02-28,50130320,4158708.819900047
2021-03-31,2021-03-31,50130320,4844022.579099978
2021-04-30,2021-04-30,50130320,5401247.826499979
2021-05-31,2021-05-31,50130320,5349750.866299991
2021-06-30,2021-06-30,50130320,5168977.331699993
2018-01-31,2018-01-31,50130510,1451275.4669999958
2018-02-28,2018-02-28,50130510,1163838.127499991
2018-03-31,2018-03-31,50130510,1112771.6424000075
2018-04-30,2018-04-30,50130510,1245269.3400999987
2018-05-31,2018-05-31,50130510,1295940.175300006
2018-06-30,2018-06-30,50130510,1235673.0665000004
2018-07-31,2018-07-31,50130510,1314077.0865000107
2018-08-31,2018-08-31,50130510,1504072.4726999933
2018-09-30,2018-09-30,50130510,1213018.6070999969
2018-10-31,2018-10-31,50130510,1227928.8281999908
2018-11-30,2018-11-30,50130510,1112022.0031999974
2018-12-31,2018-12-31,50130510,1301594.3970000085
2019-01-31,2019-01-31,50130510,1412389.4704000042
2019-02-28,2019-02-28,50130510,1131749.7281999914
2019-03-31,2019-03-31,50130510,1141339.5720999995
2019-04-30,2019-04-30,50130510,1054229.8525999906
2019-05-31,2019-05-31,50130510,1204526.6861000033
2019-06-30,2019-06-30,50130510,1195791.1030999962
2019-07-31,2019-07-31,50130510,1242237.1987000087
2019-08-31,2019-08-31,50130510,1333900.5747000023
2019-09-30,2019-09-30,50130510,1030932.3930000067
2019-10-31,2019-10-31,50130510,1139833.6548000046
2019-11-30,2019-11-30,50130510,1099737.4532999983
2019-12-31,2019-12-31,50130510,1120759.895999994
2020-01-31,2020-01-31,50130510,1376933.0515000052
2020-02-29,2020-02-29,50130510,951974.1096999984
2020-03-31,2020-03-31,50130510,1074473.0515999962
2020-04-30,2020-04-30,50130510,892796.4813
2020-05-31,2020-05-31,50130510,1088273.8573999994
2020-06-30,2020-06-30,50130510,1054377.9743000031
2020-07-31,2020-07-31,50130510,1198135.1827000084
2020-08-31,2020-08-31,50130510,1301750.011599991
2020-09-30,2020-09-30,50130510,1082999.9477000032
2020-10-31,2020-10-31,50130510,1309605.4403000022
2020-11-30,2020-11-30,50130510,1274584.9836000015
2020-12-31,2020-12-31,50130510,1137470.4923000024
2021-01-31,2021-01-31,50130510,1364728.6240999931
2021-02-28,2021-02-28,50130510,1220456.8785999988
2021-03-31,2021-03-31,50130510,1303424.2497000024
2021-04-30,2021-04-30,50130510,1347254.6736999971
2021-05-31,2021-05-31,50130510,1430726.5024000094
2021-06-30,2021-06-30,50130510,1348495.5976000053
2018-01-31,2018-01-31,50130520,3595757.7278000126
2018-02-28,2018-02-28,50130520,2785248.1933999946
2018-03-31,2018-03-31,50130520,2815388.994200007
2018-04-30,2018-04-30,50130520,2988349.638500009
2018-05-31,2018-05-31,50130520,3263877.8141999994
2018-06-30,2018-06-30,50130520,2782393.5301000103
2018-07-31,2018-07-31,50130520,3070706.095500024
2018-08-31,2018-08-31,50130520,3186593.4806999676
2018-09-30,2018-09-30,50130520,2793612.0246000136
2018-10-31,2018-10-31,50130520,3167571.88680001
2018-11-30,2018-11-30,50130520,2664975.4107999783
2018-12-31,2018-12-31,50130520,3091747.8959999867
2019-01-31,2019-01-31,50130520,3646190.675699979
2019-02-28,2019-02-28,50130520,2907575.9192000018
2019-03-31,2019-03-31,50130520,2930107.1179999914
2019-04-30,2019-04-30,50130520,2787964.077699981
2019-05-31,2019-05-31,50130520,3158571.7798999962
2019-06-30,2019-06-30,50130520,2654069.184800003
2019-07-31,2019-07-31,50130520,3022536.4820999936
2019-08-31,2019-08-31,50130520,3266898.7841000017
2019-09-30,2019-09-30,50130520,2741866.1689999877
2019-10-31,2019-10-31,50130520,3195729.2657999885
2019-11-30,2019-11-30,50130520,2833781.1457999973
2019-12-31,2019-12-31,50130520,2944583.549399981
2020-01-31,2020-01-31,50130520,3569431.4888999998
2020-02-29,2020-02-29,50130520,2353249.843200006
2020-03-31,2020-03-31,50130520,2245210.5767999995
2020-04-30,2020-04-30,50130520,1967402.8712999942
2020-05-31,2020-05-31,50130520,2323269.2995000193
2020-06-30,2020-06-30,50130520,2256643.4832000006
2020-07-31,2020-07-31,50130520,2583668.4006000003
2020-08-31,2020-08-31,50130520,2988238.4590999926
2020-09-30,2020-09-30,50130520,2207296.3323000027
2020-10-31,2020-10-31,50130520,2874772.396800005
2020-11-30,2020-11-30,50130520,3068960.819199974
2020-12-31,2020-12-31,50130520,2541667.647699994
2021-01-31,2021-01-31,50130520,2974632.004599987
2021-02-28,2021-02-28,50130520,2932253.480800022
2021-03-31,2021-03-31,50130520,3008952.8906999985
2021-04-30,2021-04-30,50130520,3037992.426899988
2021-05-31,2021-05-31,50130520,2961440.4096999895
2021-06-30,2021-06-30,50130520,2865938.2744999966
2018-01-31,2018-01-31,50130530,3746163.446799999
2018-02-28,2018-02-28,50130530,3219661.4716000236
2018-03-31,2018-03-31,50130530,3533041.073600024
2018-04-30,2018-04-30,50130530,3385931.045600003
2018-05-31,2018-05-31,50130530,3562256.5741000054
2018-06-30,2018-06-30,50130530,3493371.357799992
2018-07-31,2018-07-31,50130530,3752380.7317999783
2018-08-31,2018-08-31,50130530,3740487.709299995
2018-09-30,2018-09-30,50130530,3395582.5619999785
2018-10-31,2018-10-31,50130530,3853652.164199992
2018-11-30,2018-11-30,50130530,3454707.5306999986
2018-12-31,2018-12-31,50130530,3822673.3441999843
2019-01-31,2019-01-31,50130530,3935645.856300034
2019-02-28,2019-02-28,50130530,3311458.377800008
2019-03-31,2019-03-31,50130530,3622021.792199997
2019-04-30,2019-04-30,50130530,3516447.4344999976
2019-05-31,2019-05-31,50130530,3495054.0212000064
2019-06-30,2019-06-30,50130530,3246309.6287999908
2019-07-31,2019-07-31,50130530,3544739.869500008
2019-08-31,2019-08-31,50130530,3528960.876299998
2019-09-30,2019-09-30,50130530,3247290.415300009
2019-10-31,2019-10-31,50130530,3438642.340900002
2019-11-30,2019-11-30,50130530,3432899.4040000075
2019-12-31,2019-12-31,50130530,3539294.579500005
2020-01-31,2020-01-31,50130530,3563560.663900004
2020-02-29,2020-02-29,50130530,2897447.606700001
2020-03-31,2020-03-31,50130530,3104281.8952000053
2020-04-30,2020-04-30,50130530,2933134.9902999965
2020-05-31,2020-05-31,50130530,2986836.659099994
2020-06-30,2020-06-30,50130530,3278694.6172999647
2020-07-31,2020-07-31,50130530,3651374.066999991
2020-08-31,2020-08-31,50130530,3396407.003799997
2020-09-30,2020-09-30,50130530,3051932.019600006
2020-10-31,2020-10-31,50130530,3481921.23230001
2020-11-30,2020-11-30,50130530,3644224.240299992
2020-12-31,2020-12-31,50130530,3535274.1770000015
2021-01-31,2021-01-31,50130530,3282818.8663999974
2021-02-28,2021-02-28,50130530,3188132.7879000064
2021-03-31,2021-03-31,50130530,3777923.8060000143
2021-04-30,2021-04-30,50130530,3721228.163700012
2021-05-31,2021-05-31,50130530,3553395.9100000085
2021-06-30,2021-06-30,50130530,3509795.3175999974
2018-01-31,2018-01-31,50130540,1711665.8856999911
2018-02-28,2018-02-28,50130540,1123534.7721000002
2018-03-31,2018-03-31,50130540,1169120.0779999893
2018-04-30,2018-04-30,50130540,1357372.0834000104
2018-05-31,2018-05-31,50130540,1453481.0146000027
2018-06-30,2018-06-30,50130540,1311343.4952999984
2018-07-31,2018-07-31,50130540,1324548.3441999867
2018-08-31,2018-08-31,50130540,1510573.4782999945
2018-09-30,2018-09-30,50130540,1413112.2479999976
2018-10-31,2018-10-31,50130540,1463221.224100002
2018-11-30,2018-11-30,50130540,1367715.2698999967
2018-12-31,2018-12-31,50130540,1400754.787699997
2019-01-31,2019-01-31,50130540,1636072.2905000027
2019-02-28,2019-02-28,50130540,1294563.0765999986
2019-03-31,2019-03-31,50130540,1350337.6219000036
2019-04-30,2019-04-30,50130540,1310841.740099998
2019-05-31,2019-05-31,50130540,1433127.751699991
2019-06-30,2019-06-30,50130540,1302779.498300008
2019-07-31,2019-07-31,50130540,1450952.4075000023
2019-08-31,2019-08-31,50130540,1430190.5070000049
2019-09-30,2019-09-30,50130540,1205185.3243000028
2019-10-31,2019-10-31,50130540,1386329.9569999997
2019-11-30,2019-11-30,50130540,1240926.7050999887
2019-12-31,2019-12-31,50130540,1314882.8454000074
2020-01-31,2020-01-31,50130540,1450842.0041999894
2020-02-29,2020-02-29,50130540,1141289.476899997
2020-03-31,2020-03-31,50130540,1105821.4344999972
2020-04-30,2020-04-30,50130540,1003252.9587999977
2020-05-31,2020-05-31,50130540,1165710.3198999958
2020-06-30,2020-06-30,50130540,1148968.9470000062
2020-07-31,2020-07-31,50130540,1336788.4424999997
2020-08-31,2020-08-31,50130540,1571017.4844999877
2020-09-30,2020-09-30,50130540,1237953.5921000056
2020-10-31,2020-10-31,50130540,1433995.9670999967
2020-11-30,2020-11-30,50130540,1440281.0041000133
2020-12-31,2020-12-31,50130540,1245870.2928000027
2021-01-31,2021-01-31,50130540,1327076.4040999925
2021-02-28,2021-02-28,50130540,1326510.6121999884
2021-03-31,2021-03-31,50130540,1371821.4023999902
2021-04-30,2021-04-30,50130540,1428114.1194999972
2021-05-31,2021-05-31,50130540,1576019.4472000096
2021-06-30,2021-06-30,50130540,1500847.5077000044
2018-01-31,2018-01-31,50130550,1383720.2631999934
2018-02-28,2018-02-28,50130550,1197729.6824999973
2018-03-31,2018-03-31,50130550,1169557.8898000037
2018-04-30,2018-04-30,50130550,1155356.311500001
2018-05-31,2018-05-31,50130550,1232549.2759000002
2018-06-30,2018-06-30,50130550,1146279.2841999987
2018-07-31,2018-07-31,50130550,1293065.8787999952
2018-08-31,2018-08-31,50130550,1251800.6485000048
2018-09-30,2018-09-30,50130550,1202566.0406999984
2018-10-31,2018-10-31,50130550,1187996.0235000025
2018-11-30,2018-11-30,50130550,1235455.5309999995
2018-12-31,2018-12-31,50130550,1338775.9590000059
2019-01-31,2019-01-31,50130550,1401921.3949999986
2019-02-28,2019-02-28,50130550,1239422.8640999952
2019-03-31,2019-03-31,50130550,1176075.227100002
2019-04-30,2019-04-30,50130550,1129342.232199995
2019-05-31,2019-05-31,50130550,1240042.5716999942
2019-06-30,2019-06-30,50130550,1176885.5363000012
2019-07-31,2019-07-31,50130550,1299816.4870000083
2019-08-31,2019-08-31,50130550,1333927.0475999953
2019-09-30,2019-09-30,50130550,1223561.2705
2019-10-31,2019-10-31,50130550,1305899.572300001
2019-11-30,2019-11-30,50130550,1349563.1221000003
2019-12-31,2019-12-31,50130550,1564258.720699999
2020-01-31,2020-01-31,50130550,1750823.7853999936
2020-02-29,2020-02-29,50130550,1098761.9165999945
2020-03-31,2020-03-31,50130550,1161309.830099999
2020-04-30,2020-04-30,50130550,1036888.0146000002
2020-05-31,2020-05-31,50130550,1166740.5981999964
2020-06-30,2020-06-30,50130550,1212997.2318000065
2020-07-31,2020-07-31,50130550,1320477.5756999967
2020-08-31,2020-08-31,50130550,1395414.134199999
2020-09-30,2020-09-30,50130550,1212719.4008000027
2020-10-31,2020-10-31,50130550,1433634.0996000026
2020-11-30,2020-11-30,50130550,1466183.4420000033
2020-12-31,2020-12-31,50130550,1381735.963800009
2021-01-31,2021-01-31,50130550,1402493.7583999995
2021-02-28,2021-02-28,50130550,1387975.460099998
2021-03-31,2021-03-31,50130550,1314012.5005999994
2021-04-30,2021-04-30,50130550,1359377.7156000019
2021-05-31,2021-05-31,50130550,1410046.3438000043
2021-06-30,2021-06-30,50130550,1352048.4146000075
2018-01-31,2018-01-31,50130560,3295382.1751999734
2018-02-28,2018-02-28,50130560,2795326.5243999735
2018-03-31,2018-03-31,50130560,3397748.4451999753
2018-04-30,2018-04-30,50130560,3389318.5318999947
2018-05-31,2018-05-31,50130560,3447115.4198000035
2018-06-30,2018-06-30,50130560,3267248.732100012
2018-07-31,2018-07-31,50130560,3021542.3939000056
2018-08-31,2018-08-31,50130560,3105179.448099997
2018-09-30,2018-09-30,50130560,2798428.448500003
2018-10-31,2018-10-31,50130560,2985942.2833999856
2018-11-30,2018-11-30,50130560,2743253.460800005
2018-12-31,2018-12-31,50130560,3243510.018300013
2019-01-31,2019-01-31,50130560,3383860.785500011
2019-02-28,2019-02-28,50130560,2740541.295099993
2019-03-31,2019-03-31,50130560,3407573.159200001
2019-04-30,2019-04-30,50130560,3592354.1286000144
2019-05-31,2019-05-31,50130560,3565135.947400027
2019-06-30,2019-06-30,50130560,3150179.7030000035
2019-07-31,2019-07-31,50130560,3243029.7124000024
2019-08-31,2019-08-31,50130560,3497631.314400014
2019-09-30,2019-09-30,50130560,2990551.7634999887
2019-10-31,2019-10-31,50130560,3416379.253899993
2019-11-30,2019-11-30,50130560,3230379.832899995
2019-12-31,2019-12-31,50130560,3341044.066399996
2020-01-31,2020-01-31,50130560,3177886.075799983
2020-02-29,2020-02-29,50130560,2448302.027100002
2020-03-31,2020-03-31,50130560,2713930.5724000186
2020-04-30,2020-04-30,50130560,2532102.8972999947
2020-05-31,2020-05-31,50130560,2806238.0352000077
2020-06-30,2020-06-30,50130560,3121243.31650001
2020-07-31,2020-07-31,50130560,3254089.7610999946
2020-08-31,2020-08-31,50130560,3134384.702599979
2020-09-30,2020-09-30,50130560,2986231.426599988
2020-10-31,2020-10-31,50130560,3495290.3103000103
2020-11-30,2020-11-30,50130560,3640364.494000005
2020-12-31,2020-12-31,50130560,3367364.2988000056
2021-01-31,2021-01-31,50130560,2985904.645299989
2021-02-28,2021-02-28,50130560,2731824.007600004
2021-03-31,2021-03-31,50130560,3571636.1619000128
2021-04-30,2021-04-30,50130560,3499540.403599987
2021-05-31,2021-05-31,50130560,3443128.9340999876
2021-06-30,2021-06-30,50130560,3437556.1156999804
2018-01-31,2018-01-31,50130570,6295880.741399987
2018-02-28,2018-02-28,50130570,5401901.818699981
2018-03-31,2018-03-31,50130570,5908619.007700026
2018-04-30,2018-04-30,50130570,5737648.376999988
2018-05-31,2018-05-31,50130570,6000331.347399988
2018-06-30,2018-06-30,50130570,5766369.042400001
2018-07-31,2018-07-31,50130570,7112255.713099983
2018-08-31,2018-08-31,50130570,6648615.383400007
2018-09-30,2018-09-30,50130570,6002075.624300034
2018-10-31,2018-10-31,50130570,6041743.5423000185
2018-11-30,2018-11-30,50130570,6069191.022100032
2018-12-31,2018-12-31,50130570,6251690.009300033
2019-01-31,2019-01-31,50130570,6627000.930200023
2019-02-28,2019-02-28,50130570,5823677.090999946
2019-03-31,2019-03-31,50130570,6304732.88910003
2019-04-30,2019-04-30,50130570,6130455.542199971
2019-05-31,2019-05-31,50130570,6453950.654200025
2019-06-30,2019-06-30,50130570,5990529.31210001
2019-07-31,2019-07-31,50130570,6556195.959700027
2019-08-31,2019-08-31,50130570,6448891.605399978
2019-09-30,2019-09-30,50130570,5839709.74850001
2019-10-31,2019-10-31,50130570,6266654.166499996
2019-11-30,2019-11-30,50130570,6080131.953099977
2019-12-31,2019-12-31,50130570,6432842.030499937
2020-01-31,2020-01-31,50130570,6740625.149000001
2020-02-29,2020-02-29,50130570,5117891.710100029
2020-03-31,2020-03-31,50130570,5354102.290300033
2020-04-30,2020-04-30,50130570,5031930.103400001
2020-05-31,2020-05-31,50130570,5533522.926800007
2020-06-30,2020-06-30,50130570,5924779.168799974
2020-07-31,2020-07-31,50130570,6493685.378900014
2020-08-31,2020-08-31,50130570,6372475.766800002
2020-09-30,2020-09-30,50130570,5715131.045399972
2020-10-31,2020-10-31,50130570,6343062.656900003
2020-11-30,2020-11-30,50130570,6603112.394400019
2020-12-31,2020-12-31,50130570,6001677.496600017
2021-01-31,2021-01-31,50130570,6039484.548199971
2021-02-28,2021-02-28,50130570,5813263.118499975
2021-03-31,2021-03-31,50130570,6624713.637799979
2021-04-30,2021-04-30,50130570,6561297.263000017
2021-05-31,2021-05-31,50130570,6479450.882000058
2021-06-30,2021-06-30,50130570,6336923.259399966
2018-01-31,2018-01-31,50130580,2655387.0885000136
